,measure_number,beat_number,pid1263b-03,pid510262-04,pid52932-18,pid5667249-20,pid5667271-04,pid5667291-18,pid610003b-07,pid9048b-07,pid9049b-03,pid9050b-03,pid9052b-10,pid9054b-03,pid9055b-03,pid9056-11,pid9057f-13,pid9058b-03,pid9059b-07,pid9060b-01,pid9061-32,pid9062b-06,pid9063b-07,pid9064-14,pid9065-21,pid9066b-03,pid9069-03,pid9070b-15,pid9072b-07,pid9073b-07,pid9074g-03,pid9075b-03,pid9085-05,pid9088-19,pid9089-17,pid9090-16,pid9093b-09,pid9094b-03,pid9099b-07,pid9101b-14,pid9103-15,pid9104b-03,pid9111b-05,pid9113-18,pid9114b-12,pid9117-07,pid9118b-07,pid9119-08,pid9120-10,pid9121-11,pid9129-23,pid9130-09,pid9134-09,pid9137-16,pid9138b-03,pid9139b-03,pid9153b-03,pid9161-09,pid9166j-03,pid9170b-03,pid9174b-03,pid917509-09,pid917520-19,pid917525-03,pid9176-11,pid918713-09,pid918819-07,pid918904-11,pid9192b-03
368,124,1,0.15440252,0.19057663,0.41131116,0.26676347,0.28358941,0.35709565,0.16573687,0.34738773,0.49267501,0.11266352,0.75315322,0.35592522,0.26043925,0.37684416,0.15788764,0.17588792,0.24546726,0.285763,0.24679604,0.43924521,0.16913683,0.43315487,0.21925002,0.563144,0.27489204,0.15150448,0.37620034,0.15366247,0.29531632,0.25151983,0.3720667,0.14189524,0.34671346,0.25322152,0.22004709,0.81045231,0.35121992,0.23324158,0.17550571,0.40831641,0.27592824,0.23304253,0.35505852,0.2223101,0.51379841,0.27309107,0.30026652,0.313178,0.17545738,0.21398864,0.28834644,0.25525786,0.20898158,0.19381808,0.27183916,0.49787346,0.26719744,0.23087919999999998,0.17970535,0.22181911,0.75354928,0.11387224,0.16340172,0.18233328,0.22941176,0.26366888,0.24566226
369,124,2,0.13510777,0.15506038,0.32284631,0.16167862,0.3174189,0.26438194,0.13746201,0.27843759,0.41066296,0.088117825,0.73958268,0.31441926,0.13907479,0.25092626,0.096443456,0.11902675,0.20789733,0.2712946,0.20441056,0.33407507,0.16566152,0.37846834,0.10486448,0.53665385,0.22827729999999996,0.11388819,0.31961989,0.10326557,0.26911802,0.19452439,0.30545853,0.074072103,0.27513042,0.22360173,0.19873024,0.79220779,0.24031143,0.14506835,0.18972493,0.43000790000000005,0.24117005,0.18197246,0.27836393,0.17896818,0.35602791,0.2218487,0.27367146,0.30055655,0.14930768,0.16346003,0.25506589,0.19680586,0.15776374,0.13917896,0.23887357,0.48263013,0.26203795,0.20037169,0.14919247,0.2405723,0.74292729,0.10753091,0.11990073,0.15594589999999997,0.16513507,0.21281391,0.18424848
370,125,0,0.14435456,0.14715088,0.26735872,0.16950233,0.38493174,0.26048462,0.10281222,0.24763557,0.34723381,0.053432411,0.71466833,0.33442514,0.16135147,0.19939007,0.08869454800000001,0.088796125,0.19767193,0.28950189,0.16400353,0.21768984,0.21366755,0.35969894,0.076047327,0.49159109,0.23032079,0.10226301,0.15775936,0.057461547,0.25376969,0.15507196,0.28659061,0.05472708900000001,0.24221759,0.21726493,0.1985116,0.77620242,0.21624615,0.16202404,0.27217943,0.47157994,0.22829173,0.22378679999999998,0.24113349,0.18644473,0.30304433,0.18015221,0.21257471,0.27176681,0.15413168,0.16698995,0.25817923,0.17294231,0.17207337,0.11979608,0.16085789,0.48270541,0.27480742,0.19062187,0.15376979,0.29810083,0.74388353,0.15226677,0.11077432,0.15588372,0.17558697,0.24355727,0.13607283
371,125,1,0.21195295,0.19672563,0.36349931,0.24637285,0.47380068,0.3266966,0.12681667,0.28771686,0.33715809,0.08492747199999999,0.66810962,0.38199617,0.25235387,0.28927411,0.13479145,0.20576568,0.27019579,0.33558641,0.19746078,0.21824933,0.28188466,0.40596679,0.09943521,0.46698206,0.29024522,0.12595759,0.20375107,0.08618264,0.28283211,0.20765883,0.32011409,0.080771489,0.25211989,0.26891553,0.25418769,0.75980296,0.29234741,0.22513992,0.3444435,0.52650905,0.27189548,0.31772083,0.33491356,0.24697443,0.32136121,0.21219697,0.24345017,0.26809735,0.26958794,0.26063783,0.30820741,0.21226165,0.26841985,0.2098417,0.14661054,0.49606684,0.3173241,0.24237312,0.21688332,0.33587975,0.75824431,0.23748595,0.17086036,0.22613089,0.24828747,0.31563998,0.15249554
372,125,2,0.29756646,0.28510801,0.49244487,0.37139278,0.52223289,0.45369821,0.31517971,0.35985922,0.38159481,0.29966183,0.63090937,0.41846754,0.35733811,0.42071613,0.25988834,0.35713792,0.38274103,0.42383997,0.29074412,0.3067494,0.39317753,0.48247983,0.33010749,0.50717354,0.38864898,0.29596849,0.32278508,0.31713456,0.37572235,0.34334854,0.41154892,0.23624438,0.28970881,0.44017606,0.34419778,0.75372145,0.40994254,0.33638866,0.46256454,0.63596706,0.37221529,0.46129362,0.42453514,0.35251977,0.48385268,0.31540245,0.34954773,0.37684181,0.41469721,0.37245085,0.46194208,0.31602703,0.42944132,0.31812181,0.23981710000000003,0.52859849,0.39675335,0.37727424,0.31542583,0.39701925,0.77846313,0.3840858,0.29379881,0.3629644,0.35564251,0.40493668,0.25540164
373,126,0,0.41719614,0.39308556,0.63606134,0.51354629,0.63370005,0.60310091,0.43046499,0.45676613,0.4696183,0.43047967,0.62464964,0.5002797,0.51165153,0.5593140999999999,0.41827026,0.50953644,0.48781672,0.50399464,0.48320207,0.41172879999999995,0.51764795,0.57711049,0.45726564,0.56881545,0.53246453,0.44598944,0.44224779,0.45709369,0.46825878,0.46343278,0.50551119,0.42964866,0.34903728,0.55803294,0.46841574,0.75535155,0.51988509,0.42942472,0.54391028,0.70861557,0.44103744,0.61386314,0.56030416,0.46946846,0.58512202,0.44738168,0.48685996,0.45742854,0.55977868,0.47724771,0.5671784000000001,0.43114490000000005,0.53253159,0.44821036,0.35097256,0.58632241,0.50080132,0.49311413,0.42751123,0.5191705,0.78442453,0.53140689,0.42688286,0.49466812,0.51691492,0.45559133,0.34903963
374,126,1,0.5655009,0.50693145,0.73077188,0.62880082,0.74429043,0.73541473,0.54072795,0.55293943,0.55747952,0.55878793,0.62168328,0.56997645,0.63169636,0.6728997,0.52913423,0.63445572,0.58420533,0.60800755,0.61127843,0.54349982,0.63428571,0.67247052,0.59938484,0.63633939,0.6400986999999999,0.58907049,0.55803801,0.58624287,0.56389521,0.57898912,0.59354103,0.54797725,0.40950394,0.66791379,0.55647494,0.77136588,0.60365559,0.51973576,0.6211003,0.76126347,0.51562402,0.75892857,0.68930078,0.6220618,0.66629254,0.57053576,0.62846067,0.54716536,0.65757938,0.62605505,0.67626614,0.57233888,0.66323641,0.57693587,0.45997242,0.65908891,0.60073412,0.59637837,0.55352557,0.65000852,0.81169021,0.64810791,0.53216413,0.6116975,0.67489691,0.52129928,0.46476258
375,126,2,0.65157062,0.58833135,0.78719848,0.70715181,0.81349422,0.83154283,0.65886684,0.63123823,0.60656776,0.69389517,0.63225631,0.62188282,0.71659283,0.72668298,0.62174367,0.72839022,0.66130306,0.67190354,0.70285426,0.63816693,0.71411233,0.7382604,0.68715772,0.67062077,0.7368831,0.70546476,0.65345813,0.7195547,0.64981889,0.64167778,0.67139974,0.63005229,0.43973252,0.73461334,0.6326522,0.78892969,0.67565159,0.58487017,0.67611511,0.7852861999999999,0.59233229,0.8735687,0.77241133,0.71091595,0.73505895,0.65651933,0.76974641,0.62453542,0.7369321,0.71616426,0.75330793,0.63820098,0.75579997,0.66442715,0.55567571,0.72672413,0.67289459,0.66862044,0.62583314,0.74757282,0.82913508,0.73618396,0.60785572,0.71081144,0.74330556,0.57250483,0.55967869
376,127,0,0.75000278,0.64082327,0.83461406,0.73989295,0.82540395,0.88765568,0.73611369,0.69999009,0.6623474,0.78248643,0.65051386,0.67746945,0.78683717,0.78807699,0.65570272,0.79870849,0.72023692,0.73407624,0.78955327,0.73151162,0.78356577,0.79112353,0.76216656,0.70259988,0.81947872,0.83537004,0.72763647,0.80092503,0.73158116,0.7034749,0.74143045,0.69631226,0.47163047,0.77559384,0.6967373,0.80973578,0.73592306,0.64332508,0.72785442,0.8035759,0.67297972,0.94349782,0.84946237,0.7882471999999999,0.80457749,0.70424878,0.84671297,0.71007452,0.80357838,0.78090869,0.81294452,0.71303403,0.80453646,0.73541186,0.64666134,0.77884,0.72643334,0.7211818,0.69292523,0.83288196,0.84185045,0.81742226,0.68034414,0.76006529,0.84397879,0.59746011,0.63905034
377,127,1,0.79514627,0.68830583,0.86569607,0.78476256,0.84958874,0.94357367,0.77994493,0.7565281999999999,0.72568382,0.84208419,0.66721426,0.73028853,0.85998261,0.83317951,0.70237814,0.84690959,0.77230174,0.79034222,0.89553273,0.82418239,0.83844704,0.83054004,0.82938409,0.71326894,0.88795497,0.9099824000000001,0.79008288,0.85253308,0.80912307,0.75191295,0.80351031,0.74959178,0.5035948,0.80549442,0.75445678,0.83142857,0.78527771,0.70120195,0.76585696,0.82658809,0.70632605,0.98336968,0.89764154,0.84405003,0.85467989,0.7572703000000001,0.91019221,0.78126592,0.85305566,0.84727829,0.86089267,0.7734331,0.86421069,0.80019318,0.71823196,0.83701557,0.76959107,0.76864427,0.7351295999999999,0.91023676,0.84957788,0.85814912,0.7585043,0.83538007,0.92257847,0.62658654,0.70465548
378,127,2,0.80739743,0.71986732,0.87370779,0.81596629,0.885224,0.98051343,0.80331588,0.80132844,0.75677639,0.86258788,0.67039084,0.76372737,0.90365622,0.85804475,0.7286421999999999,0.85815268,0.81309641,0.80903666,0.92407536,0.87139515,0.86679231,0.85141217,0.86535061,0.76252913,0.94563541,0.9577571,0.82952272,0.87940196,0.84255749,0.78343278,0.84662571,0.79817448,0.52368396,0.8130834,0.79444164,0.84205105,0.82415688,0.73318653,0.78589082,0.86823016,0.73164587,0.99993184,0.92615695,0.88322604,0.86881964,0.78856912,0.9312712,0.83390246,0.88347328,0.87531673,0.89386457,0.81261566,0.90500837,0.82888114,0.76368123,0.87102764,0.79836633,0.80319276,0.76937682,0.93408278,0.85054273,0.88491945,0.79669093,0.90253381,0.97694185,0.64289189,0.73459479
379,128,0,0.80708587,0.73411294,0.86905582,0.83971074,0.90281199,0.9975430000000001,0.8017036,0.83580847,0.77391439,0.86587167,0.67544379,0.79250699,0.92256051,0.87529928,0.73726957,0.84696725,0.84855216,0.81512605,0.93245542,0.8998524999999999,0.88526197,0.86483551,0.88395546,0.80187832,0.98635102,0.99379767,0.86281795,0.88980316,0.87220959,0.8011934000000001,0.88091268,0.86202183,0.54817414,0.80177582,0.82629499,0.84250784,0.84569906,0.75773924,0.79735929,0.89316338,0.750117,1.0,0.93257292,0.91049292,0.88300568,0.8089814000000001,0.92481021,0.89166116,0.90992882,0.8986457,0.93150648,0.84616622,0.93362764,0.84394956,0.79147917,0.8976376,0.81682262,0.82487491,0.7898054,0.95213763,0.84520159,0.88458224,0.82097948,0.94831338,1.0,0.65285111,0.74680471
380,128,1,0.79359957,0.73147644,0.8383184000000001,0.85098508,0.90055739,0.99127341,0.77890336,0.84637652,0.78264565,0.85359082,0.68380567,0.80855292,0.92259193,0.87598143,0.73303452,0.82350092,0.86689701,0.79448301,0.91531725,0.90153095,0.88420656,0.86910304,0.8775788,0.85331443,1.0,1.0,0.87453558,0.88229536,0.88400303,0.8034398,0.89346204,0.89080818,0.56316039,0.78227214,0.85233771,0.83816391,0.8464485,0.76882283,0.79696149,0.90232823,0.75231669,0.98152944,0.91778055,0.90873644,0.87566967,0.80948541,0.88362139,0.92387511,0.91480843,0.89584972,0.94985104,0.86507362,0.93400822,0.83858331,0.79822906,0.91058502,0.8223957000000001,0.82849655,0.78419601,0.94941237,0.83772398,0.86894904,0.83401721,0.97551687,0.99638139,0.65743006,0.73637986
381,128,2,0.78059175,0.7173669,0.81598036,0.8521238999999999,0.88806313,0.96772007,0.7558035,0.84354119,0.78295472,0.82916259,0.68675646,0.81495657,0.90690294,0.86869173,0.72160999,0.79459179,0.87232642,0.75788576,0.88992502,0.88418697,0.87010931,0.86087834,0.85515867,0.88953309,0.99529611,0.99170229,0.86674764,0.87223836,0.87970685,0.7953668,0.89381308,0.91372351,0.57024566,0.76959854,0.85755129,0.82662785,0.83870431,0.76758418,0.78382565,0.89799594,0.74147426,0.94131679,0.88754233,0.88910245,0.85931986,0.80288292,0.84009045,0.9422413000000001,0.90834399,0.88580166,0.95213237,0.86853327,0.91551225,0.8242447,0.79655973,0.91191489,0.8205966,0.81748868,0.76939258,0.93161301,0.82825637,0.84704946,0.83600265,0.97986942,0.97105108,0.65715103,0.72124241
382,129,0,0.77259122,0.70187107,0.79819952,0.84830885,0.87283412,0.93111921,0.73304607,0.83520373,0.78071395,0.80793806,0.68776861,0.8138525,0.8924917,0.85657344,0.70884867,0.76943035,0.87183284,0.7294483,0.86988848,0.85679772,0.85118734,0.83504035,0.82118552,0.90719319,0.98704503,0.97854329,0.85252929,0.86078305,0.86850307,0.78588979,0.88889864,0.92725438,0.57046381,0.76595583,0.85544904,0.81159875,0.82956949,0.76692357,0.77143462,0.88654987,0.72730889,0.89769629,0.84756134,0.87254,0.84453213,0.79683484,0.80344048,0.94906141,0.89762554,0.87244211,0.94240318,0.86451042,0.89366722,0.81344781,0.79372913,0.90364711,0.81215944,0.80424112,0.75135114,0.91185488,0.82113198,0.82447546,0.83163468,0.97163065,0.94067155,0.65587036,0.70823991
383,129,1,0.76959797,0.68285423,0.78289111,0.84130509,0.84740721,0.89384055,0.70465279,0.82223654,0.77839592,0.78195248,0.69251791,0.80855292,0.87514794,0.8357610000000001,0.6950651,0.74685194,0.86829549,0.7054560999999999,0.84525235,0.80714358,0.82110818,0.78623526,0.7790674,0.92541483,0.97270204,0.96454614,0.82487854,0.84937076,0.8419594000000001,0.76946297,0.88240456,0.94367489,0.565617,0.7721788,0.84821729,0.78598298,0.81553835,0.76907973,0.75988997,0.86833022,0.70684087,0.86075518,0.81126359,0.84547545,0.82577555,0.7940124,0.76581328,0.95321196,0.88835289,0.85985146,0.92544083,0.85509695,0.86139443,0.80216796,0.79198723,0.89000966,0.79845939,0.78265428,0.73039471,0.88315449,0.81312888,0.80269764,0.8258769,0.95033421,0.89884709,0.65516921,0.69607283
384,129,2,0.77230191,0.66413506,0.77804962,0.82820863,0.81930817,0.85918834,0.66682837,0.81137107,0.78303199,0.7494705,0.70513859,0.80075077,0.862182,0.8083009,0.68262955,0.74148985,0.86878908,0.68627451,0.82861823,0.75690453,0.7878628000000001,0.75465549,0.72858995,0.94226072,0.9611351,0.94334088,0.78808231,0.84028181,0.8079689999999999,0.75394875,0.87819219,0.95963673,0.5577919,0.79934735,0.83439287,0.76372593,0.80299775,0.7748876,0.75046974,0.85405265,0.69269891,0.83158397,0.78161944,0.80356814,0.81831225,0.79809485,0.72735422,0.95679653,0.88721292,0.85192661,0.90136611,0.84463754,0.82820825,0.79839013,0.78864857,0.87564455,0.78088197,0.76397427,0.71295202,0.85752001,0.81199173,0.78827276,0.82475182,0.92864915,0.85197341,0.65858196,0.68739736
385,130,0,0.78128164,0.65344446,0.78232254,0.81630794,0.7925452,0.83133102,0.64143136,0.80572023,0.79354041,0.72556732,0.73672532,0.79537759,0.85406521,0.77999813,0.67919208,0.75152214,0.88219809,0.68262087,0.83290278,0.71382432,0.75733132,0.72160925,0.68631107,0.95826431,0.96475941,0.91316738,0.75578737,0.83803377,0.77201584,0.74833275,0.88152699,0.9796349,0.54455089,0.86180466,0.82009754,0.74692342,0.79174786,0.78048445,0.76170969,0.84501786,0.68723869,0.81147764,0.76439137,0.77091227,0.82659709,0.8085278,0.71025682,0.96236204,0.89445587,0.85265181,0.88263238,0.83643093,0.79958898,0.80237188,0.78262447,0.85878279,0.76309776,0.74877293,0.69097928,0.83289048,0.82117505,0.78935931,0.83507611,0.91100575,0.79713877,0.66939257,0.68267762
386,130,1,0.79739398,0.65444804,0.7895416999999999,0.81761758,0.77476932,0.81416589,0.6277341,0.80348964,0.80567146,0.71125745,0.76828091,0.79272781,0.84512102,0.75058518,0.69098732,0.76093173,0.91535044,0.68773596,0.85608972,0.69701439,0.74041462,0.69307883,0.67276469,0.96970548,0.9826495999999999,0.88450256,0.73113747,0.84391739,0.73772218,0.75682696,0.88951294,0.99458765,0.52317177,0.92676634,0.8029852,0.73974922,0.78030644,0.78307184,0.77532797,0.83858445,0.68808112,0.80248092,0.75868829,0.75425786,0.84202122,0.82238798,0.70780165,0.97368173,0.90207418,0.86119703,0.88287394,0.83691367,0.77941848,0.81659243,0.78131804,0.84036534,0.74840511,0.74062426,0.67742063,0.81659854,0.84257409,0.79778943,0.8595632,0.89670449,0.74895228,0.6895972,0.6771295999999999
387,130,2,0.80892188,0.65873448,0.79384045,0.8233117,0.76626237,0.80733712,0.62455234,0.80055517,0.80984392,0.70662098,0.78293367,0.78963639,0.83896273,0.73587202,0.70554601,0.76026292,0.93501152,0.69626111,0.87379497,0.69923961,0.73630607,0.67952359,0.67450085,0.97042143,0.99144047,0.87436091,0.7183480999999999,0.85344735,0.72465673,0.76426816,0.89398859,1.0,0.50699042,0.95568035,0.79143962,0.73569189,0.77454409,0.78311772,0.78148963,0.82959969,0.69187988,0.80118593,0.76035169,0.7526944999999999,0.85572128,0.82909128,0.71523986,0.98283181,0.90324195,0.86860638,0.88617515,0.83900555,0.76998021,0.83493426,0.78197126,0.82838396,0.73747609,0.73709793,0.67146459,0.81416283,0.85320469,0.8021169,0.87749835,0.88722214,0.72518724,0.70090148,0.67807212
388,131,0,0.83291235,0.66019731,0.79492591,0.83060016,0.75523986,0.80326188,0.62714911,0.79635174,0.80860763,0.70841862,0.78721582,0.78529368,0.83193515,0.7215199999999999,0.72000359,0.75315959,0.95574202,0.71300694,0.90296768,0.71826204,0.73881643,0.66734171,0.68463921,0.96289693,0.9982264000000001,0.86212388,0.70442984,0.8618264000000001,0.71530621,0.77149877,0.89416411,0.99834878,0.48898795,0.97214844,0.77715271,0.72745186,0.76951453,0.78228278,0.7823868,0.81828369,0.70116225,0.80166303,0.76552011,0.75500276,0.87409602,0.83226652,0.74008238,0.99462315,0.89759773,0.88221931,0.88582624,0.84182155,0.75883696,0.84598873,0.78545507,0.82074347,0.7251719,0.73171313,0.66599701,0.81544882,0.86134562,0.80497377,0.90039709,0.8733095,0.70913069,0.70895757,0.6827276
389,131,1,0.85544515,0.65529852,0.7877326,0.83726227,0.74180619,0.79664492,0.64516957,0.79291167,0.80049451,0.71684613,0.78635939,0.77660827,0.81715734,0.70457312,0.73391074,0.74400369,0.96775255,0.72920473,0.91601033,0.74318448,0.74382209,0.66662787,0.69263415,0.94789005,0.99313695,0.85927416,0.69076165,0.86357965,0.71627496,0.77641278,0.88582712,0.99073479,0.47132695,0.97814374,0.75955264,0.71045231,0.76604214,0.78069548,0.7751587,0.78752739,0.70673167,0.79955016,0.77033209,0.75839617,0.87816901,0.82914168,0.7666208999999999,1.0,0.87942779,0.88955876,0.8796264000000001,0.84423526,0.74314203,0.84994902,0.78843083,0.81235023,0.70487515,0.72165833,0.65829197,0.81607052,0.8563663,0.80075871,0.91224355,0.85294575,0.69604477,0.70995922,0.69209568
390,131,2,0.86910948,0.64423371,0.7694521,0.84267168,0.72458352,0.78334322,0.66039351,0.79001685,0.78550456,0.72344042,0.77605107,0.76483144,0.79798075,0.68326579,0.75196306,0.73101937,0.96479105,0.7435148,0.91909773,0.75710798,0.74661138,0.67046089,0.69589214,0.92738018,0.9802591,0.85860364,0.67835096,0.8582446,0.72121978,0.77542998,0.86781044,0.97605724,0.45527838,0.96805039,0.73758829,0.689897,0.7626196999999999,0.77381411,0.76161659,0.76318449,0.70967239,0.79028081,0.76843106,0.7615137,0.87097185,0.82092636,0.78901631,0.99679276,0.85616972,0.88842289,0.86616656,0.84447663,0.72284214,0.84344513,0.78770504,0.80566324,0.68354443,0.70550393,0.64554479,0.81408619,0.84343556,0.78220307,0.90873594,0.8251982,0.68603888,0.70223224,0.69785791
391,132,0,0.8729484000000001,0.62678177,0.7283856,0.84540485,0.69496054,0.75517241,0.67641645,0.78564489,0.77430073,0.72239922,0.75999689,0.7500368000000001,0.76121951,0.65694261,0.76059044,0.70654982,0.94249753,0.74588966,0.90807133,0.76603428,0.74391255,0.67247052,0.68920469,0.89037538,0.94686922,0.85650826,0.65845956,0.84030332,0.72362901,0.76265356,0.83632295,0.94835336,0.44837333,0.93230629,0.70861083,0.65482311,0.75495045,0.7584916,0.7316716,0.7239536999999999,0.7074727,0.76717557,0.75031189,0.76350009,0.84870926,0.80494935,0.80676789,0.98132252,0.81624312,0.86853648,0.83471108,0.8413388,0.69707718,0.81878186,0.77347946,0.79445971,0.64590808,0.68062902,0.62110612,0.8091210999999999,0.82334597,0.74849194,0.8833223,0.79193222,0.67457713,0.68050368,0.70122099
392,132,1,0.85982931,0.61006123,0.65529807,0.84529097,0.64367876,0.71613996,0.68169561,0.78007336,0.74865554,0.70846311,0.73736375,0.734116,0.7147600000000001,0.63150221,0.76565677,0.68152675,0.90745311,0.73261479,0.88324617,0.75713341,0.73263475,0.66903321,0.67607626,0.86082489,0.90306909,0.85248512,0.63641755,0.80581908,0.71702468,0.74103194,0.79843791,0.90603614,0.44681779,0.87250512,0.67787588,0.64071652,0.74357565,0.71417561,0.65958527,0.67760913,0.69039782,0.73221101,0.72221232,0.75320949,0.81447068,0.78509148,0.80616217,0.95198566,0.77502363,0.82224552,0.79557959,0.83586773,0.66764348,0.78000537,0.74989113,0.77769832,0.61471333,0.64569931,0.59966911,0.79748765,0.79782908,0.71305732,0.84414295,0.75336546,0.65950518,0.63821278,0.69598715
393,132,2,0.84067921,0.59213302,0.61818573,0.84193144,0.59379567,0.6687876,0.67939846,0.77324279,0.72390666,0.68977485,0.71181096,0.71095245,0.67685718,0.59485307,0.75907391,0.63997924,0.86434682,0.70746559,0.84682755,0.7395986999999999,0.71276291,0.65701428,0.65571381,0.8484572,0.85294571,0.84829436,0.61171049,0.77216306,0.69426333,0.71765532,0.75859588,0.85203192,0.44567959999999995,0.82006527,0.63737807,0.61734886,0.72279957,0.67962198,0.63068134,0.63998919,0.66379095,0.68729553,0.69066714,0.7370057,0.78192148,0.75888312,0.78690034,0.92313933,0.72428127,0.7776671,0.76029952,0.82894843,0.64370528,0.72475449,0.71983597,0.76091184,0.57331334,0.6084345999999999,0.57855511,0.78163856,0.77240696,0.66863057,0.80357379,0.7130499,0.64011613,0.60797739,0.68398429
394,133,0,0.81488611,0.57904406,0.58005686,0.8354971,0.54264958,0.62270609,0.66631472,0.76326955,0.70558646,0.65512147,0.68773746,0.68965847,0.63837832,0.5632064,0.74680686,0.60081873,0.82666996,0.67525271,0.80763657,0.6972687,0.69078025,0.63363594,0.6307323,0.82675408,0.7888649,0.8446903,0.59056159,0.71828547,0.66445118,0.69256581,0.7172093,0.79701862,0.44618230000000003,0.7595052,0.60544904,0.6017107,0.70731951,0.6494816,0.58043165,0.61319499,0.63078783,0.63802481,0.64385433,0.71354607,0.74984668,0.71528653,0.75659021,0.892812,0.67802925,0.72877239,0.72547572,0.82090273,0.62524737,0.67231554,0.67973581,0.7399852,0.52902859,0.57317131,0.55404554,0.76251916,0.74782047,0.61889284,0.75962938,0.67637961,0.61637634,0.57591042,0.66806141
395,133,1,0.76871891,0.56359925,0.54318573,0.82513381,0.46841468,0.57605693,0.64197355,0.74788341,0.67881317,0.60853431,0.65400965,0.67055793,0.59320703,0.52297259,0.72809176,0.55326338,0.77367555,0.62312751,0.75603302,0.64549107,0.66036185,0.57873215,0.59637334,0.80336637,0.71572332,0.8419244,0.56112461,0.65303861,0.62198635,0.66171288,0.64617815,0.74006972,0.44963483,0.68614252,0.56412714,0.57796686,0.68193022,0.60842279,0.54517986,0.57831651,0.5750078000000001,0.58605507,0.593287,0.65370609,0.70929035,0.66110579,0.70243095,0.86468258,0.62557693,0.6715509,0.67763493,0.811972,0.60113411,0.60494768,0.62266657,0.70953618,0.48203484,0.52704313,0.52689671,0.72888775,0.71358546,0.56688835,0.7148908,0.63995803,0.58462509,0.52989912,0.64154945
