,measure_number,beat_number,pid1263-14,pid52932-07,pid9048-14,pid9050-14,pid9054-14,pid9055-14,pid9058-14,pid9059-14,pid9062-14,pid9063-14,pid9064-09,pid9065-09,pid9066-14,pid9067-14,pid9068-09,pid9072-14,pid9074f-14,pid9075-14,pid9078-06,pid9081-02,pid9088-09,pid9090-07,pid9093-14,pid9094-14,pid9098-01,pid9099-14,pid9100b-10,pid9101-14,pid9103-08,pid9104-14,pid9105-14,pid9115-08,pid9118-14,pid9126-02,pid9128-10,pid9130-06,pid9138-14,pid9139-14,pid9153-14,pid9166e-07,pid9170-14,pid9173-19,pid9174-14,pid9185-01,pid9186c-14,pid9192-14
47,17,1,0.28055077,0.31477508,0.23061431,0.32466744,0.23658325,0.23146662,0.1625845,0.20355524,0.40818608,0.34372978,0.24045826,0.40117174,0.28560554,0.29705332,0.34694334,0.16469055,0.18716391,0.21596109,0.33970133,0.21117329,0.23976084,0.28045339,0.16329602,0.15686017,0.41485835,0.27516877,0.25941459,0.16339272,0.19960799999999998,0.29209254,0.43800827,0.31196272,0.31479241,0.27358799,0.24997575,0.21594405,0.4730303,0.22229855,0.22214735,0.36037183,0.14692116,0.28181529,0.257162,0.15573173,0.29545984,0.47084627
48,17,2,0.28067827,0.31069143,0.19862215,0.309112,0.21297801,0.251292,0.095087685,0.13620007,0.33418766,0.26729106,0.14574242,0.32830777,0.22425211,0.30118166,0.27540899,0.20183131,0.20625202,0.17398549,0.35171519,0.1109511,0.11754858,0.28362163,0.17448970000000003,0.1339773,0.32263723,0.24010573,0.24769674,0.17902412,0.21508149,0.18401078,0.34456853,0.25944917,0.35034099999999996,0.29322788,0.26578794,0.19336308,0.4649062,0.23300735,0.17238867,0.25718525,0.16491882,0.15035337,0.25164633,0.20141926,0.2004999,0.45945924
49,18,0,0.32044049,0.41219688,0.32815354,0.29413669,0.39437764,0.33338919,0.14340159,0.19277438,0.39885919,0.23630482,0.20130012,0.39211373,0.37141661,0.3344776,0.31990701,0.2995522,0.26946874,0.27104361,0.55079532,0.27195671,0.15229696,0.46825382,0.2473803,0.37145269,0.41105378,0.36909313,0.31544146,0.31128015,0.39138299,0.3367562,0.43781856,0.40054429,0.41996251,0.49791279,0.41747102,0.33158498,0.55412698,0.28955185,0.22161005,0.27543558,0.28115401,0.19729215,0.31083676,0.39755331,0.1988427,0.50021238
50,18,1,0.42324855,0.57275759,0.49056853,0.32147001,0.66672083,0.45419349,0.28458901,0.29038503,0.50765999,0.37543068,0.30404840000000005,0.50462898,0.5916267,0.42468776,0.45446013,0.48315065,0.36296566,0.47752531,0.72248804,0.47817187,0.2505132,0.76433904,0.37290942,0.56944575,0.57039037,0.5353233000000001,0.44237044,0.49908561,0.55045733,0.56997068,0.66189434,0.72908101,0.52050624,0.7156239000000001,0.63562836,0.47561959,0.74307359,0.45184070000000004,0.32567161,0.41401993,0.38346497,0.35532439,0.40453884,0.656848,0.29772649,0.65135599
51,18,2,0.45934532,0.59001172,0.54066427,0.36694908,0.79314267,0.49597848,0.32124033,0.3547679,0.6459060000000001,0.43013616,0.3478342,0.63735978,0.76136104,0.45967392,0.55130877,0.51304638,0.40084224,0.57899227,0.7774019,0.50463925,0.33749875,0.8245720999999999,0.39099802,0.6109819000000001,0.64363417,0.56690525,0.50474088,0.60440643,0.62972973,0.62816734,0.81435997,0.78944356,0.56504168,0.7706835,0.74545278,0.50367267,0.80937951,0.50843571,0.3637829,0.49236506,0.43533714,0.40833797,0.44563578,0.73088664,0.32194755,0.76875511
52,19,0,0.49646204,0.57361399,0.56128805,0.44560319,0.86962409,0.55125672,0.44586068,0.42128104,0.78170466,0.5012563,0.43031473,0.7622723000000001,0.8319251,0.47957520000000003,0.67303255,0.53373212,0.40241335,0.71773898,0.8000278000000001,0.50128582,0.504285,0.87417152,0.38342583,0.60550502,0.74680199,0.57753558,0.58995202,0.67957591,0.74630356,0.69960383,0.87471385,0.92343721,0.60165379,0.80339989,0.82178542,0.49406809,0.86544012,0.56695021,0.43526091,0.52599031,0.47464531,0.48344318,0.47942575,0.80434436,0.32900774,0.91096226
53,19,1,0.5018646,0.53812314,0.57684943,0.52794042,0.89150688,0.56169856,0.5164201,0.46222382,0.88229626,0.53324306,0.45086568,0.85889104,0.8323056999999999,0.49608107,0.77337696,0.56446331,0.37930029,0.76055967,0.78796761,0.48189561,0.58271051,0.88336672,0.39217383,0.59230048,0.79988381,0.57548597,0.64565259,0.71244679,0.80599684,0.74137549,0.847117,0.95970379,0.62844153,0.82052507,0.87504244,0.47190718,0.90642136,0.59890487,0.4792915,0.51920224,0.50477549,0.52549829,0.49771254,0.84928012,0.32385811,0.97582094
54,19,2,0.49190412,0.44879654,0.60080778,0.60096867,0.86550753,0.54037393,0.59565984,0.49492623,0.95845297,0.55794779,0.46828859999999994,0.92837576,0.80520667,0.49858649,0.87627002,0.62788397,0.35758017,0.76070318,0.75613147,0.42971177,0.6296861,0.85667334,0.51220017,0.60713683,0.83763342,0.58593737,0.7218713999999999,0.73115245,0.80193934,0.80144204,0.77391326,1.0,0.66365776,0.82804406,0.9267716,0.42507635,0.92561328,0.637598,0.52205628,0.5089872999999999,0.53707767,0.58257762,0.49813781,0.87314334,0.29806204,0.99893808
55,20,0,0.49177663,0.36486072,0.71532807,0.65245136,0.8121547,0.48043919,0.65054374,0.51554516,0.95617906,0.56018205,0.45213362,0.92569635,0.72794398,0.45728068,0.9336146000000001,0.70618901,0.38681568,0.69388504,0.78999502,0.38385418,0.60903837,0.82295157,0.65600602,0.69778674,0.86882183,0.60001627,0.80700576,0.72144096,0.69871398,0.87481182,0.72447418,0.99337741,0.72280347,0.84549615,0.9473613999999999,0.40118979,0.94386724,0.69201083,0.57426464,0.52765779,0.57594705,0.62447391,0.49246749,0.82234144,0.28505786,0.98398954
56,20,1,0.48943393,0.32786442,0.83991812,0.67761258,0.72651934,0.47185819,0.67904379,0.51621447,0.91767676,0.56628301,0.4410697,0.88764472,0.66484738,0.40071797,0.9709833000000001,0.73813661,0.42830418,0.59811847,0.85340084,0.39392474,0.56021923,0.82060269,0.7542281999999999,0.76104286,0.90103544,0.61280195,0.86368522,0.71432288,0.64571212,0.94628001,0.76508531,0.96195805,0.78145731,0.88383292,0.95850512,0.42492876,0.96767677,0.75538471,0.6267553000000001,0.61514121,0.65096534,0.63208132,0.50285449,0.77620968,0.29050195,0.94159451
57,20,2,0.47561675,0.34078248,0.91991504,0.67921805,0.63676741,0.45376135,0.68673459,0.49151493,0.79155185,0.59148424,0.4303083,0.77039051,0.6496232,0.35496971,1.0,0.79180591,0.47308066,0.48520290000000005,0.92826442,0.41696669,0.43698057,0.81635106,0.84109679,0.79458876,0.92389707,0.60315575,0.89083493,0.71726312,0.49561928,0.98114254,0.84185564,0.90172398,0.80645033,0.93327214,0.96602318,0.46339248,0.98448773,0.7744585,0.61493489,0.69175321,0.69765979,0.61420631,0.50887277,0.69404957,0.31333972,0.89111256
58,21,0,0.46932173,0.39102136,0.90301103,0.62279755,0.5826021,0.41945498,0.61089448,0.45498381,0.64887364,0.61210411,0.39707794,0.62926156,0.65311715,0.34907636,0.93731703,0.75644967,0.51579203,0.35230009,0.94925681,0.41193655,0.33864474,0.79096868,0.83451228,0.78337241,0.87564501,0.57334689,0.87042226,0.6780782,0.3184444,0.97353617,0.83099144,0.79389366,0.74321001,0.9044787000000001,0.92101179,0.47606235,0.96645022,0.73596743,0.54188143,0.78761341,0.66463361,0.5735885000000001,0.46613915,0.5682864000000001,0.32105732,0.86693351
59,21,1,0.48200739,0.39016497,0.80719961,0.55813389,0.55470697,0.38083605,0.54141276,0.45211227,0.50500067,0.57485143,0.36322327,0.50492892,0.6540915,0.36734724,0.83866885,0.6668293000000001,0.53683188,0.30378697,0.89917397,0.38838027,0.22909816,0.76148034,0.77421691,0.72159805,0.78315051,0.55917853,0.8125144,0.56141416,0.27227151,0.89937406,0.67943643,0.64511306,0.69265232,0.8013504,0.81735946,0.44740756,0.91356421,0.61815041,0.46697022,0.81112876,0.56105017,0.5350274,0.43122801,0.44891334,0.29721290000000006,0.7723738
60,21,2,0.52358641,0.37593077,0.60370215,0.49628990000000006,0.53722782,0.35737719,0.48678358,0.4665995,0.45605379999999995,0.49193561,0.35044088,0.45312031,0.65129025,0.44541171,0.70879972,0.50580805,0.54552154,0.28672566,0.75862229,0.34880778,0.18919781,0.69106883,0.71133478,0.66490669,0.73209628,0.47660024,0.76072937,0.50290084,0.31208308,0.78393947,0.48513286,0.53391889,0.62703234,0.70279887,0.54946161,0.41826459,0.87265512,0.4824012,0.41162007,0.80501031,0.47618839,0.46143095,0.41511914,0.32551941,0.27134835,0.64496814
61,22,0,0.56631287,0.47689534,0.5058988,0.37988721,0.54744881,0.40474469,0.48673459,0.58336092,0.50093462,0.39806665,0.33413143,0.50172962,0.67746061,0.52716326,0.53321853,0.49498062,0.50456754,0.3725584,0.46030329999999997,0.39705186,0.18786248,0.7160051,0.63024175,0.55884835,0.71447448,0.44068320000000005,0.65151631,0.45772505,0.49829448,0.71630616,0.42938268,0.53233041,0.49923559,0.65622642,0.37111364,0.40348308,0.85995671,0.38434494,0.38570258,0.72749235,0.43165131,0.46899865,0.44818743,0.25873656,0.27379990000000004,0.54486195
62,22,1,0.60966087,0.5434959,0.40302203,0.30259572,0.60724732,0.46880677,0.55319879,0.72414538,0.61948625,0.45528474,0.35782970000000003,0.6109256,0.71806348,0.54798444,0.49148442,0.59812859,0.4691691,0.54208722,0.47720611,0.51179871,0.31642252,0.7831209,0.60917129,0.54587827,0.74884097,0.48486377,0.69577735,0.56299858,0.6181143,0.74142303,0.61937344,0.71721407,0.49592534,0.70703616,0.45606781,0.41701577,0.87525253,0.45047684,0.45104271,0.65430721,0.44646775,0.55140951,0.48808588,0.31566658,0.35268096,0.68755922
63,22,2,0.62260152,0.58579284,0.39963243,0.32438412,0.65697108,0.49578446,0.64073675,0.81734437,0.69121076,0.511901,0.39440046,0.69960609,0.76805968,0.56401167,0.5097813,0.67858575,0.48599773,0.64178426,0.54955571,0.56045426,0.42536124,0.82876912,0.62345969,0.59560161,0.80540842,0.53132981,0.75146833,0.64967681,0.67510488,0.78936693,0.78348742,0.75286161,0.54539291,0.7628376,0.52162051,0.43694016,0.9012986999999999,0.52378162,0.54361169,0.62083952,0.49199209999999993,0.60230287,0.54821707,0.35392746,0.41059371,0.79456788
64,23,0,0.64043475,0.65861354,0.45680453,0.38977631,0.70236161,0.53586736,0.69877535,0.88708168,0.77457461,0.61509817,0.43612667,0.77872868,0.80071554,0.57455688,0.57055278,0.77355968,0.55412213,0.74622499,0.65895478,0.60033534,0.55387145,0.88322105,0.65715361,0.67565413,0.87268337,0.59392436,0.81823417,0.72832256,0.72539715,0.86585849,0.83659428,0.83018361,0.61102618,0.84027813,0.56944512,0.48122793,0.93297258,0.60840136,0.66028595,0.62715492,0.56516016,0.68263321,0.61050041,0.38857755,0.49167294,0.90843
65,23,1,0.64907248,0.6817181999999999,0.52512491,0.45837943,0.72045282,0.55615134,0.79884393,0.89600576,0.82762608,0.67332431,0.48392869,0.82585831,0.7903631,0.55967392,0.6528414,0.82375351,0.6218254,0.80817986,0.71763384,0.60565351,0.62230194,0.89142389,0.66855423,0.75299634,0.91121895,0.63007727,0.85296545,0.75796153,0.73791349,0.89810633,0.81546031,0.88687862,0.65586738,0.8829402,0.58503905,0.50206056,0.97770563,0.65208519,0.72873145,0.65530507,0.62762908,0.75403002,0.66737116,0.40175642,0.55765254,0.95711485
66,23,2,0.63120737,0.68440458,0.58696322,0.59483014,0.68047882,0.56198959,0.85991966,0.8445484000000001,0.85175264,0.71733995,0.54538843,0.84435424,0.76676562,0.5076808,0.74029619,0.83651918,0.66410755,0.7960456,0.75522782,0.54998251,0.69216741,0.84394574,0.63510488,0.8142549,0.91217579,0.6400244,0.88703455,0.74858111,0.69334984,0.90721813,0.73399775,0.9454658000000001,0.69516491,0.85607051,0.58030994,0.5000965,1.0,0.65971268,0.76485748,0.70240143,0.68082492,0.86619551,0.69881568,0.41138145,0.64640142,0.97034798
67,24,0,0.5780742,0.676075,0.70923118,0.70008904,0.61499296,0.55819737,0.86902126,0.71073768,0.79935637,0.71377417,0.58487481,0.78848653,0.74657837,0.42991549,0.81860685,0.77262398,0.68092809,0.72756916,0.75781132,0.48156644,0.77537618,0.77835033,0.55469852,0.85862328,0.86186196,0.6255795,0.91246641,0.70860791,0.6066983,0.88550828,0.65847952,0.97862549,0.74694567,0.75358346,0.57431974,0.49247868,0.98715729,0.62897034,0.765841,0.74074025,0.73957876,0.92519654,0.7210588000000001,0.43605340000000004,0.66085051,0.96430322
68,24,1,0.56170715,0.66102948,0.76879141,0.78610939,0.56873578,0.56823353,0.83039091,0.58587262,0.72055961,0.69724667,0.60769132,0.70922397,0.75373373,0.37953781,0.87377303,0.69255447,0.67137998,0.60362752,0.73680735,0.45113872,0.81895366,0.73448653,0.51190857,0.88899934,0.8031758000000001,0.59341196,0.93042226,0.66564717,0.54640671,0.81380239,0.59710119,0.96972528,0.78309249,0.64092441,0.59392734,0.49796215,0.96031746,0.57718419,0.73668154,0.79983719,0.81636683,0.94282538,0.71189608,0.44643019999999994,0.62654249,0.95352067
69,24,2,0.53420029,0.6547823,0.80179605,0.82509916,0.5101885,0.60737278,0.67408641,0.4422742,0.59102384,0.68329948,0.60347557,0.58067225,0.78503464,0.33142622,0.92345445,0.55765272,0.63344671,0.47861756,0.71068272,0.49016603,0.85671151,0.72958849,0.51840843,0.89487011,0.72914602,0.56135828,0.93974088,0.63105786,0.45842102,0.74673164,0.57279269,0.9409573,0.83213464,0.5111276,0.6156206,0.51866989,0.93131313,0.54669442,0.64806484,0.84852225,0.85351762,0.94147542,0.67163679,0.4764670999999999,0.54718893,0.95286718
70,25,0,0.50396825,0.66957541,0.81061123,0.8097326,0.45240494,0.70014993,0.52189674,0.38416697,0.52810591,0.65481833,0.57892772,0.51886585,0.82926087,0.36862613,0.93662821,0.44960567,0.56652899,0.36977597,0.69737132,0.54593989,0.88565022,0.75851238,0.546355,0.88985276,0.65798676,0.53925173,0.93085413,0.62238688,0.43873186,0.66681721,0.56559627,0.91690805,0.86320309,0.41842277,0.6156206,0.53752711,0.90613276,0.53973369,0.55839177,0.8445701999999999,0.82945736,0.92074962,0.63262755,0.55026654,0.41859892,0.9457605
71,25,1,0.47627016,0.70666186,0.79665662,0.74779418,0.42143321,0.74615927,0.42281767,0.35993523,0.52136126,0.5978184,0.55629143,0.51462678,0.84159245,0.44563608,0.91854658,0.42988905,0.51953353,0.36110181,0.70928091,0.61456169,0.88960638,0.80149308,0.59406453,0.8743318000000001,0.63140029,0.54278162,0.91694818,0.64847864,0.46791142,0.63361857,0.62072673,0.88437909,0.90316534,0.37635166,0.58954989,0.55700873,0.87691198,0.53878405,0.49803297,0.78632669,0.76897762,0.89740332,0.58735518,0.60841535,0.40039718,0.93318085
72,25,2,0.44731306,0.76389615,0.75905179,0.66458002,0.47640017,0.79683394,0.42612913,0.34300828,0.56163644,0.49638155,0.56598442,0.55853712,0.78282713,0.59804054,0.86171862,0.49218687,0.4904438,0.48892609,0.74744257,0.72214907,0.8604285,0.88180991,0.64072994,0.8490106,0.59885635,0.59336316,0.89679463,0.70194703,0.57229902,0.65944854,0.79736173,0.81153056,0.92189681,0.42361565,0.60065722,0.60028609,0.86911977,0.55508971,0.51131955,0.69288237,0.6975501000000001,0.85333122,0.53516244,0.69452798,0.51515442,0.90459075
73,26,0,0.45059603,0.80138826,0.71615346,0.62233885,0.5627776,0.82708352,0.48314882,0.36471393,0.63176151,0.40583766,0.59449701,0.62810182,0.73050925,0.67395109,0.82903392,0.58252907,0.48208617,0.60770948,0.80116315,0.77408604,0.8247135,0.91678806,0.66988994,0.83773797,0.60217111,0.650305,0.89361804,0.74444269,0.65716251,0.73158228,0.8916615,0.80067978,0.89746214,0.54092692,0.65912839,0.64149722,0.88225108,0.57790148,0.58129496,0.61327679,0.64604359,0.8083062,0.53902857,0.74544378,0.6526878,0.87404019
74,26,1,0.49587238,0.81404489,0.61826206,0.5581069000000001,0.71086556,0.85666285,0.58562751,0.4779561,0.75258705,0.39669751,0.64276887,0.74561596,0.6695211999999999,0.74900905,0.80169623,0.68460099,0.45191934,0.79805469,0.90131724,0.85051536,0.76339811,0.95802986,0.7067068,0.85013598,0.65747417,0.74491257,0.85835893,0.78819959,0.69885152,0.85326044,0.93296824,0.86405578,0.80910916,0.75173515,0.74387641,0.6675522,0.91190476,0.65553019,0.67356343,0.56019327,0.58785286,0.78094179,0.59145328,0.7514466,0.79490516,0.85713119
75,26,2,0.52108434,0.78526999,0.55566438,0.53281077,0.80473405,0.86071964,0.69644362,0.53673264,0.81267223,0.44228541,0.68056896,0.79656476,0.68263683,0.76119961,0.79401584,0.71400882,0.43854875,0.89181217,0.93968743,0.859835,0.76364723,0.96649672,0.71852131,0.86507549,0.69608949,0.77581944,0.82792706,0.80679489,0.7031841,0.87893194,0.89508898,0.89027752,0.76729903,0.81305638,0.78625649,0.65761838,0.92958153,0.69512244,0.71459794,0.57294224,0.56369022,0.7970301,0.60184028,0.73978267,0.86947887,0.87869629
76,27,0,0.54994582,0.69099432,0.53009927,0.55906479,0.90900227,0.84255225,0.79501323,0.61414897,0.89956256,0.54293237,0.72961318,0.88114615,0.70739134,0.75409468,0.81353539,0.73967384,0.43787658,0.98596827,0.96395843,0.8706461999999999,0.7909716,0.97296067,0.75478318,0.87414424,0.77518824,0.82724685,0.77211132,0.82003784,0.70339041,0.90159258,0.77515272,0.94471828,0.71224791,0.8527008,0.86189795,0.64822951,0.9508658000000001,0.74641356,0.77593115,0.61364442,0.58644873,0.86929246,0.58316688,0.73712867,0.96158324,0.93334422
77,27,1,0.5633326999999999,0.61424322,0.54558361,0.61458137,0.97037157,0.81429579,0.86800235,0.65701331,0.94652458,0.60425036,0.75786831,0.91897782,0.71392251,0.73080547,0.8440675,0.76513835,0.44010366,1.0,0.96276516,0.86803341,0.80992526,0.96558631,0.78603142,0.89203789,0.80451993,0.84725498,0.75284069,0.81530821,0.69376246,0.9145868,0.69590347,0.97495795,0.69059172,0.87364834,0.92740214,0.64404028,0.96572872,0.77898448,0.81459794,0.66435146,0.6185754,0.89017708,0.53750789,0.7573583,0.9957543,0.96520176
78,27,2,0.58580353,0.46920581,0.59796844,0.65957476,0.99935002,0.69479672,0.90144019,0.69812882,0.96419556,0.66633567,0.78091009,0.92929555,0.69827967,0.68611921,0.86189082,0.80777971,0.4398931,0.94793909,0.93537774,0.8408974,0.82538117,0.92816824,0.82482363,0.91960049,0.82815615,0.84448963,0.76181382,0.79307898,0.65276804,0.93494969,0.58065944,0.99727855,0.70792731,0.87690489,0.98370277,0.62519442,0.96774892,0.80281662,0.86535835,0.72113756,0.65228902,0.94981339,0.45634496,0.81990386,1.0,0.99134128
79,28,0,0.64507235,0.35916344,0.76149495,0.70025094,1.0,0.44819649,0.90428138,0.71843109,0.8700209999999999,0.70179042,0.78412821,0.83933535,0.64957753,0.63639219,0.8786809000000001,0.87180858,0.44029802,0.84844136,0.918417,0.82215525,0.81197808,0.89236162,0.86085034,0.94757573,0.8601875,0.81305409,0.77909789,0.75851332,0.55945258,0.96553363,0.57818053,0.97799477,0.75391181,0.8542221999999999,0.99419169,0.59535892,0.97669553,0.81771802,0.95319188,0.80917243,0.67187363,1.0,0.38156114,0.92835338,0.96822571,0.99289332
