,,pid1263-21,pid50848-05,pid51495-04,pid5667249-16,pid5667291-17,pid9048-21,pid9049-21,pid9050-21,pid9054-21,pid9055-21,pid9058-21,pid9059-21,pid9060-21,pid9061-21,pid9062-21,pid9063-21,pid9064-11,pid9065-16,pid9066-21,pid9070b-04,pid9072-21,pid9074f-21,pid9075-21,pid9081-12,pid9088-16,pid9089-16,pid9093-21,pid9094-21,pid9099-21,pid9100b-21,pid9101b-03,pid9103-11,pid9104-21,pid9105b-04,pid9111-21,pid9113-17,pid9114b-11,pid9116-09,pid9118-21,pid9122-05,pid9123-04,pid9129-16,pid9130-05,pid9138-21,pid9139-21,pid9153-21,pid915411-09,pid9158-12,pid9166f-18,pid9170-21,pid9174-21,pid9185-10,pid9186c-21,pid918904-06,pid9192-21
123,1,0.15737038,0.16313261,0.1364196,0.13703464,0.16226921,0.14421312,0.2185963,0.5594939,0.15810366,0.25396879,0.15502366,0.27097127,0.31868217,0.25988302,0.25573718,0.2218134,0.18323591,0.14489813,0.3373817,0.11186925,0.15349853,0.1205191,0.20281368,0.20554792,0.1588361,0.395761,0.23919254,0.4844089,0.45503557,0.17164207,0.39973055,0.2496259,0.17829431,0.5240012,0.27355494,0.24509548,0.16060815,0.30437496,0.70604157,0.3926043,0.15307563,0.24133095,0.18022062,0.15535855,0.19104607,0.12722573,0.13268583,0.19593573,0.27605103,0.15412307,0.26981085,0.19700353,0.31720416,0.22739959,0.1673349
123,2,0.13243674,0.04418082,0.084479544,0.095079272,0.095403356,0.11374524,0.13079737,0.32183919,0.19018354,0.15461487,0.039229576,0.22052647,0.30111346,0.19743499,0.097939623,0.10163871,0.064891391,0.066307459,0.18025272,0.10796642,0.13680048,0.19460372,0.098725425,0.15635251,0.050866519,0.48670028,0.12055812,0.24220102,0.15465369,0.083671018,0.25813994,0.085129496,0.16030767,0.32705372,0.1894376,0.11773034,0.14201437,0.17852067,0.41685369,0.28921388,0.10119496,0.11858746,0.064861164,0.27263495,0.081372549,0.04529256,0.15574496,0.24117086,0.20967863,0.16108648,0.12214203,0.085643637,0.16670285,0.16796153,0.15810258
124,0,0.24662892,0.19199691,0.2382125,0.19868467,0.3078526,0.13455712,0.12738297,0.25412121,0.39530699,0.20900319,0.18644581,0.33601429,0.3646723,0.36202523,0.15691877,0.40533354,0.42613841,0.1846523,0.26179976,0.19983031,0.26081946,0.33437728,0.16584501,0.19567338,0.17204751,0.64576351,0.21041116,0.3575381,0.20866342,0.19976353,0.35302912,0.26625899,0.24352126,0.2129807,0.22095122,0.34593044,0.27718461,0.21562133,0.34769762,0.37776021,0.14594595,0.26890192,0.23619627,0.49968017,0.18622621,0.12128625,0.28206145,0.2958477,0.23648598,0.27738961,0.33489298,0.25453331,0.18156332,0.23989566,0.23458263
124,1,0.33194125,0.25273632,0.30785286,0.25583676,0.37490998,0.18266547,0.18389675,0.2612084,0.49733365,0.25313811,0.24584529,0.44973749,0.45102185,0.4670284,0.23832074,0.57188684,0.55272425,0.24614413,0.3939428,0.27207288,0.36689764,0.44326293,0.24947394,0.26347637,0.28842078,0.74864889,0.26978203,0.47092544,0.29882441,0.26546538,0.4535854,0.33988489,0.29317894,0.27958252,0.36879882,0.45331446,0.33873253,0.29004511,0.38660637,0.51007466,0.20650413,0.33244943,0.29062001,0.61491415,0.25770308,0.17495586,0.32634952,0.38113858,0.28623567,0.35918307,0.43206405,0.31297081,0.22560828,0.30077943,0.32419712
124,2,0.43317112,0.30762566,0.35309154,0.29762184,0.43717919,0.2295575,0.24219904,0.3233153,0.57958988,0.3022487,0.29662503,0.52517865,0.50019027,0.53617786,0.28284082,0.66793693,0.67428015,0.287902,0.49057144,0.35955167,0.46264969,0.5287625,0.31719473,0.3119625,0.36215177,0.82347554,0.32094617,0.52666484,0.3783976,0.31348846,0.5543329,0.40085612,0.3206914,0.3576313,0.52010936,0.55856386,0.39703306,0.33377618,0.43315026,0.56054458,0.25402999,0.38040116,0.33955116,0.69778925,0.32656235,0.21922446,0.37296333,0.45012105,0.32823384,0.42764083,0.50759084,0.36385452,0.25665113,0.35662832,0.40002011
125,0,0.48096797,0.32849545,0.38353209,0.37590722,0.48467785,0.27178569,0.29061717,0.37158705,0.64052131,0.32737875,0.31816277,0.55649701,0.53728682,0.57021352,0.31111693,0.73030069,0.73392509,0.31880788,0.55438686,0.43763508,0.51320328,0.56460306,0.36579691,0.33370645,0.44370193,0.85688838,0.37320839,0.55757929,0.43917634,0.34803254,0.62358105,0.44533813,0.34123067,0.34880293,0.62272175,0.6164307,0.44057272,0.36687882,0.48412636,0.60764163,0.27679846,0.40499745,0.3670445,0.75575132,0.37591036,0.24681589,0.40881401,0.49969188,0.35928298,0.49271147,0.54761905,0.38672454,0.27661409,0.40934691,0.46121354
125,1,0.55542382,0.34825013,0.39940901,0.406835,0.53606068,0.31088725,0.33190841,0.40022004,0.68804926,0.35439671,0.33473505,0.5710369,0.55751233,0.57952223,0.33477142,0.7872768,0.76726564,0.34451928,0.64578708,0.52014825,0.56046547,0.57591207,0.41671376,0.37007935,0.5244659,0.84435856,0.42064894,0.57516133,0.49507301,0.37999432,0.67588005,0.49302878,0.3707548,0.3333458,0.723364,0.66496769,0.48361051,0.39865909,0.51898634,0.65377251,0.31243083,0.41441441,0.38569038,0.78812703,0.41574423,0.26676545,0.44134126,0.53454625,0.38089035,0.56110421,0.5788369,0.39631284,0.28964174,0.45565403,0.52697955
125,2,0.61144045,0.35348259,0.40875459,0.43485614,0.59210143,0.34972017,0.37710182,0.41339507,0.71782149,0.39084578,0.33995655,0.57695056,0.57444679,0.57015714,0.35035516,0.8270851,0.77982247,0.36704832,0.71069729,0.60184871,0.60803645,0.56447063,0.46823784,0.40787082,0.58179798,0.79774161,0.46802345,0.56664836,0.53235492,0.4063375,0.71441982,0.53564029,0.40709999,0.37331288,0.79812533,0.71515284,0.54137965,0.42887598,0.56244009,0.6820202,0.34556099,0.41844297,0.40025865,0.80698014,0.45254516,0.30226356,0.47139742,0.56070721,0.40037681,0.62511084,0.60096234,0.39640674,0.29678779,0.49380854,0.57454911
126,0,0.63763936,0.34978555,0.42140688,0.46350558,0.64437294,0.38889635,0.42165165,0.42657009,0.72374006,0.42127874,0.33628676,0.58189441,0.5911487,0.55440068,0.35554594,0.86202365,0.78054413,0.37715945,0.76487441,0.66975083,0.66633276,0.55365821,0.50984789,0.4320751,0.6303196,0.7367028,0.51102213,0.55162708,0.55477349,0.41823685,0.74009561,0.55982734,0.44310709,0.46831513,0.85729908,0.75401147,0.60096438,0.45799296,0.60106689,0.71429073,0.38183495,0.42446881,0.41503233,0.81708001,0.48484497,0.34640605,0.48982491,0.58366224,0.42316843,0.6741148,0.62162768,0.38876948,0.29971901,0.52779559,0.60854174
126,1,0.65276942,0.33979242,0.43652162,0.49323547,0.69587068,0.43704201,0.47771154,0.43961676,0.71560949,0.45256754,0.32645667,0.58669972,0.60336152,0.54498626,0.35634277,0.89518435,0.77823483,0.38057754,0.81071264,0.72886487,0.72599985,0.54844071,0.54908916,0.48347593,0.66780892,0.68023308,0.5486212,0.52993959,0.56351179,0.42414869,0.75852238,0.58055396,0.47312991,0.51449199,0.91294914,0.77259856,0.65243062,0.49140456,0.63910724,0.75018884,0.42634534,0.43876424,0.42883226,0.8256088,0.52328794,0.3867087,0.49978857,0.61155454,0.44568014,0.72861618,0.65070516,0.38008889,0.3002299,0.55725061,0.63559504
126,2,0.66184746,0.33227826,0.46174412,0.5249266,0.740642,0.47873293,0.52789106,0.45498304,0.69767442,0.48903339,0.31889208,0.58906227,0.61751938,0.53877105,0.3520285,0.92138827,0.77412138,0.37951675,0.82631606,0.77419845,0.78074866,0.54832815,0.58913004,0.52598856,0.68813023,0.64812858,0.57437252,0.51030482,0.56149757,0.42517972,0.76725771,0.5938777,0.50801285,0.5658761,0.95356709,0.77717273,0.69523716,0.52639189,0.68103847,0.77103206,0.46607587,0.45563488,0.43945987,0.83666255,0.55759683,0.43587011,0.4997225,0.64070134,0.469473,0.76952178,0.69019413,0.37689627,0.29930391,0.59199824,0.65442172
127,0,0.66719165,0.33131755,0.4939201,0.56285966,0.78043362,0.52907992,0.57943229,0.47551114,0.67812519,0.51093304,0.31754985,0.59051334,0.62825229,0.53481784,0.34588152,0.93847105,0.76279137,0.37838862,0.81488719,0.80328659,0.82036605,0.54781831,0.6181687,0.55412714,0.69298411,0.63490434,0.59787814,0.4941027,0.5478173,0.4247919,0.76553672,0.60376259,0.54145888,0.60197516,0.97700052,0.76773397,0.72618579,0.55924736,0.71616912,0.79018884,0.49994386,0.46682815,0.44739445,0.84603299,0.57880807,0.47168348,0.49402048,0.6667816,0.4922108,0.80345215,0.71946242,0.38371972,0.29861422,0.62365956,0.66150184
127,1,0.67551761,0.3372877,0.52874615,0.6005872,0.80870298,0.56660697,0.62506605,0.50424498,0.65307587,0.53227891,0.32255412,0.59306548,0.63394644,0.53385244,0.33515846,0.95810466,0.72324457,0.37967671,0.76970379,0.82161293,0.86051066,0.54576574,0.64510311,0.5905887,0.68283199,0.61488683,0.62035172,0.4793629,0.52361662,0.42555808,0.75479357,0.61565468,0.57570789,0.6671031,0.99166811,0.74696871,0.73883094,0.58827164,0.75148022,0.80028986,0.52597642,0.4708907,0.45171548,0.85439345,0.59265913,0.53227617,0.47318797,0.68939916,0.51472251,0.83336289,0.75360876,0.40720531,0.29971901,0.65371802,0.65924908
127,2,0.68762166,0.34659461,0.56440473,0.63846154,0.82647667,0.60055966,0.65753675,0.53364812,0.61284151,0.5567461,0.331523,0.59649993,0.63936575,0.53508562,0.3161825,0.9734096,0.67290178,0.38401246,0.72227963,0.82295258,0.88566694,0.54298484,0.67065472,0.61669918,0.66213468,0.60416855,0.63680647,0.46777427,0.48218645,0.42835793,0.73501086,0.62163309,0.60599273,0.69724675,0.99496615,0.71540696,0.73725645,0.61417537,0.77156616,0.8017567,0.54444623,0.4708992,0.45338912,0.86135114,0.59719888,0.57358764,0.44629666,0.70605972,0.53596383,0.85724419,0.78635308,0.43130647,0.30201801,0.67867245,0.64593362
128,0,0.69871704,0.35667353,0.60162287,0.67880211,0.83214587,0.63555705,0.68951968,0.56301458,0.56218688,0.57465179,0.33963069,0.59674056,0.64237491,0.53407794,0.29639832,0.99103347,0.61778884,0.38924903,0.68064665,0.81199428,0.90818709,0.53996557,0.68917213,0.63592739,0.63301145,0.58937431,0.64733322,0.46255664,0.40075627,0.4322361,0.71398522,0.62529496,0.62905925,0.70651653,0.98672106,0.67376026,0.71836253,0.64264969,0.77641566,0.79306983,0.55360494,0.46887642,0.45271206,0.86342722,0.59445571,0.60484237,0.4035811,0.71565549,0.55136997,0.87426849,0.81501576,0.46433863,0.30432339,0.70079829,0.61792826
128,1,0.69989382,0.36710413,0.63188752,0.70493247,0.82540412,0.65086934,0.71235011,0.590419,0.51693071,0.58769928,0.34874699,0.58913519,0.64202255,0.52554436,0.28188462,1,0.55800678,0.39717124,0.63038829,0.786675,0.92701665,0.53209958,0.6997535,0.65920073,0.60757136,0.56218109,0.65127147,0.46131402,0.37007862,0.43894249,0.69468927,0.6218777,0.63763841,0.69492743,0.97023086,0.63588906,0.67324346,0.67620342,0.76359269,0.77756697,0.55416633,0.46323304,0.44952453,0.85972394,0.58809041,0.62462169,0.32878097,0.71552344,0.55846477,0.88053437,0.83748133,0.49865409,0.30502586,0.71462694,0.58787798
128,2,0.6922934,0.37352891,0.65251346,0.72155021,0.80065885,0.65666741,0.72149583,0.60820574,0.46222873,0.60243329,0.35411591,0.56993583,0.63684989,0.51120428,0.26834988,0.99427997,0.53622718,0.40824213,0.62924234,0.75179066,0.93085787,0.51309674,0.69873144,0.67919363,0.57894377,0.52484325,0.64957893,0.46521351,0.36697117,0.44761635,0.68094741,0.61621583,0.63427436,0.67572198,0.94818608,0.5937196,0.59073017,0.71259964,0.73088678,0.75624067,0.54827973,0.45242223,0.44287562,0.84687465,0.57534048,0.62819672,0.2299967,0.70425501,0.55940141,0.87899746,0.85233118,0.53414853,0.3047321,0.72122698,0.53955749
129,0,0.67903026,0.37439527,0.65905653,0.72119789,0.7557573,0.64714574,0.71560192,0.61506372,0.43655168,0.6046736,0.35442625,0.53910602,0.62688513,0.49255866,0.26490074,0.97410528,0.56575016,0.42139249,0.64642145,0.71177994,0.90954282,0.46444415,0.68502375,0.69028726,0.53927534,0.52944255,0.64271797,0.47409721,0.38314489,0.45667802,0.66995219,0.61009353,0.61482546,0.6487356,0.92162819,0.55482466,0.47187562,0.75511339,0.65388129,0.72632411,0.53494266,0.43861975,0.43454545,0.8251038,0.55810876,0.61350567,0.19778659,0.67815274,0.55701136,0.86841639,0.85299486,0.56129625,0.30381889,0.72506129,0.50714046
129,1,0.65445939,0.37019214,0.64496195,0.69947152,0.69491305,0.62069995,0.69121333,0.60938847,0.45086985,0.59915254,0.34999612,0.49573429,0.61247357,0.47170037,0.27261861,0.93306021,0.60205672,0.43658023,0.68829999,0.65895329,0.86743993,0.3792624,0.65261829,0.68211943,0.50845155,0.55489468,0.62844287,0.47930111,0.40090603,0.46709232,0.65319426,0.61052518,0.57558955,0.61776897,0.88517618,0.54238728,0.41298465,0.78075759,0.56722192,0.69241107,0.50491619,0.41744008,0.42287562,0.79082033,0.54257703,0.58565574,0.20777668,0.63891864,0.55232815,0.84695868,0.83134229,0.57918953,0.3007791,0.7231127,0.5001408
129,2,0.62340294,0.36089381,0.61243419,0.65766295,0.59120509,0.58462055,0.65042341,0.58974053,0.47129192,0.58694412,0.34042207,0.44490302,0.5916561,0.4501656,0.28470768,0.87516426,0.627091,0.44829938,0.73902901,0.59544521,0.81336145,0.31815533,0.61408044,0.66459793,0.48957443,0.57568713,0.6121037,0.47442675,0.40460502,0.47449868,0.63755758,0.61258273,0.54680078,0.59067784,0.85077244,0.55670515,0.39605885,0.78656615,0.52771544,0.65378129,0.47618895,0.39775625,0.40695321,0.74750309,0.53490776,0.54722573,0.22063429,0.59400631,0.5449965,0.81757995,0.80015762,0.58028504,0.28932243,0.71663838,0.50253436
130,0,0.58284374,0.34894493,0.56055862,0.59095713,0.52258485,0.53470637,0.60676106,0.56098836,0.48862916,0.57731163,0.32937388,0.39612804,0.56244538,0.42530477,0.2997564,0.80884285,0.64751389,0.44975585,0.79640866,0.53760829,0.74504783,0.27217109,0.57200144,0.63937406,0.46576654,0.57653251,0.59177675,0.46035974,0.40047922,0.47112183,0.6149761,0.60761151,0.52038712,0.57026784,0.80887867,0.56890293,0.40159909,0.78026324,0.49551704,0.61444884,0.45616328,0.38338433,0.39214911,0.70469083,0.53012653,0.50281841,0.23423852,0.5483897,0.53428433,0.7847136,0.75704331,0.5685892,0.27704196,0.70312402,0.5084948
130,1,0.52943727,0.32962772,0.50822575,0.5198121,0.47278786,0.49598537,0.55374297,0.52110571,0.49852335,0.56776305,0.31100163,0.35148024,0.53768147,0.39465154,0.31538567,0.75229961,0.66201198,0.43541,0.85679644,0.48892561,0.68980944,0.24347481,0.51996633,0.61311951,0.4478978,0.55211699,0.56807299,0.44036111,0.39272183,0.4543322,0.59136028,0.58492086,0.49308596,0.56105791,0.77199271,0.56679736,0.40955521,0.76914046,0.47531832,0.57528327,0.43245649,0.37575217,0.37961963,0.66322523,0.52264078,0.46102144,0.24099769,0.50525273,0.52141896,0.7452267,0.7205326,0.5497882,0.26859953,0.68426677,0.51008381
130,2,0.46439568,0.31230914,0.4388199,0.42616559,0.40975255,0.44533244,0.50514193,0.47140369,0.49589885,0.54603121,0.29278454,0.31375966,0.49914024,0.35633148,0.33157272,0.67303857,0.66362127,0.39100859,0.89653655,0.43398232,0.61204338,0.23037807,0.45326159,0.57795461,0.41116903,0.49302054,0.53260403,0.41324317,0.37974541,0.40939274,0.56041721,0.55308633,0.47220015,0.56638486,0.72555112,0.54094968,0.42295808,0.73756411,0.46170589,0.53009223,0.4127837,0.37063573,0.3630582,0.62765122,0.50762098,0.39718789,0.24224645,0.47259922,0.49858427,0.68103092,0.66744649,0.51263485,0.26387381,0.65836948,0.50159571
131,0,0.40802513,0.28732201,0.37517149,0.3451145,0.37952961,0.40519364,0.46870131,0.42003301,0.47874096,0.52387145,0.27114594,0.29552282,0.46812544,0.32790501,0.34147619,0.60967767,0.64773039,0.31940562,0.9098276,0.39707957,0.54446788,0.22712706,0.40278964,0.53656131,0.3732268,0.4409891,0.4936179,0.38784155,0.3648596,0.3399546,0.52756193,0.51648201,0.45977517,0.58172976,0.66335706,0.50510419,0.42676638,0.69857258,0.45748796,0.49069829,0.39275804,0.36806051,0.3522404,0.60049377,0.48676712,0.34723834,0.23848034,0.44745066,0.47746138,0.61931785,0.61877385,0.47392692,0.25182962,0.63297505,0.47356353
131,1,0.35313219,0.25536113,0.31975469,0.27295361,0.35394928,0.35713006,0.41146941,0.35102228,0.44467627,0.49457124,0.2411824,0.28286423,0.42050035,0.29973222,0.33620572,0.54894489,0.59084939,0.26629062,0.86788766,0.35274627,0.46240868,0.23068265,0.3429688,0.48029524,0.31704837,0.36144239,0.43820178,0.34354662,0.34684388,0.29213961,0.48290309,0.45380576,0.44106162,0.58794703,0.5935775,0.44835548,0.4104015,0.64722239,0.45795035,0.4513307,0.36492902,0.36175421,0.34063903,0.57255078,0.44935767,0.28557377,0.22671292,0.42459101,0.44424826,0.52689011,0.55315248,0.41844208,0.23967048,0.60775662,0.43914851
131,2,0.31217484,0.22514153,0.28186818,0.22521433,0.32518195,0.32126707,0.37347741,0.29006143,0.40470497,0.47885551,0.21280937,0.2756672,0.37548978,0.28333451,0.31507832,0.50478473,0.52766111,0.21842061,0.81270783,0.31178887,0.39591022,0.23442362,0.29717429,0.41037548,0.27432917,0.31623441,0.39358487,0.31181519,0.32337701,0.24321793,0.43773142,0.40643165,0.421207,0.57357474,0.51379101,0.37982284,0.37122614,0.59079281,0.45970971,0.41416776,0.34074104,0.35120687,0.32499049,0.54911907,0.41543514,0.22849306,0.21087545,0.40926564,0.4101631,0.43234616,0.48615397,0.36970766,0.22841178,0.5775473,0.40783775
132,0,0.29429305,0.19807857,0.24885965,0.18585437,0.29862867,0.28703082,0.33723325,0.22172916,0.35517427,0.47169827,0.18727597,0.26803996,0.33765328,0.27392714,0.28290912,0.4732009,0.43271271,0.17375821,0.72490919,0.27075109,0.32852301,0.23460902,0.25930379,0.33648816,0.23804478,0.29079235,0.34661493,0.26583825,0.28963684,0.20145668,0.37793133,0.35456115,0.40009298,0.49821936,0.42687901,0.30789225,0.30772486,0.50766236,0.45594289,0.38359245,0.31474858,0.336359,0.30399391,0.52785883,0.37649957,0.16836696,0.18945491,0.3833101,0.37665931,0.36504699,0.43164925,0.31245957,0.22028227,0.53929222,0.36542407
132,1,0.26390904,0.17524447,0.22869103,0.16957722,0.28336781,0.24925752,0.30457964,0.15932887,0.32104382,0.46939923,0.16551323,0.25434592,0.29374207,0.25910789,0.2502732,0.44564428,0.32020639,0.15596902,0.49341587,0.22727516,0.27714845,0.22459114,0.23249564,0.26528283,0.22267134,0.28114087,0.31613276,0.22549773,0.25868963,0.18494135,0.32654498,0.32477698,0.37669681,0.42438276,0.32986461,0.25072969,0.24033163,0.41137614,0.43968016,0.35817303,0.28511509,0.31064083,0.27614302,0.49400741,0.33010722,0.12771753,0.17101421,0.35849167,0.33944124,0.28043979,0.39592666,0.2430044,0.21201226,0.48759193,0.32519611
132,2,0.23342771,0.15558415,0.20849896,0.21497945,0.2787635,0.21110365,0.28859156,0.1236362,0.28161655,0.47619567,0.1458996,0.24390404,0.25945736,0.24343598,0.22368181,0.39760377,0.21094032,0.13498064,0.29833734,0.19978566,0.25445507,0.20554195,0.21246318,0.21936785,0.22563664,0.29678049,0.27045079,0.24054648,0.20777986,0.16576807,0.27281182,0.31972662,0.35509255,0.31578632,0.16662906,0.21844188,0.18761563,0.33530866,0.4266993,0.34490997,0.26592349,0.28373279,0.22715101,0.4460891,0.28541486,0.1065826,0.16944169,0.33326242,0.30160952,0.21176923,0.37378464,0.20116645,0.2014688,0.43914137,0.30653704
133,0,0.17593346,0.14546234,0.22829235,0.31051086,0.30693327,0.16927841,0.31379988,0.14365087,0.26139774,0.48283269,0.13550314,0.27113169,0.24373502,0.26614051,0.23104681,0.32894798,0.16109548,0.11619801,0.2710288,0.19565955,0.2694434,0.181262,0.24334756,0.23334294,0.2761921,0.38137939,0.24428666,0.27034876,0.1555073,0.1548619,0.27415906,0.34061151,0.35797481,0.251429,0.20325464,0.2531765,0.26497737,0.31534944,0.45408204,0.33414141,0.26007699,0.24120347,0.16318752,0.39987656,0.24545542,0.12196721,0.19815659,0.31400484,0.25563869,0.18201218,0.39014435,0.21506375,0.20248419,0.42908417,0.33684211
133,1,0.17773845,0.16206897,0.29664286,0.42008808,0.34911515,0.18302365,0.38548879,0.19382965,0.32763197,0.49994966,0.14987974,0.32494531,0.27354475,0.31737721,0.26372826,0.30691814,0.24471386,0.14776898,0.40483962,0.22455122,0.30891015,0.18017612,0.33492455,0.29306676,0.32888395,0.47314393,0.23449472,0.29312783,0.16608012,0.18901816,0.30004346,0.3704964,0.43935424,0.2567335,0.28967193,0.32708197,0.35152529,0.39762096,0.50203566,0.33139218,0.28591707,0.20509944,0.17386839,0.39917518,0.24260601,0.15047289,0.2148596,0.30486391,0.25478818,0.18583673,0.43814501,0.26062642,0.21051791,0.46391979,0.37416695
133,2,0.20082286,0.18924344,0.34552831,0.4440458,0.37746112,0.20923065,0.42312174,0.2410562,0.37563819,0.50156906,0.17450539,0.35924603,0.32160677,0.35386513,0.2979123,0.33211718,0.32092083,0.17173767,0.46175884,0.24209163,0.33700384,0.19568298,0.40319245,0.34168588,0.36164758,0.50552016,0.23843296,0.30058355,0.18860352,0.21734771,0.32393742,0.38504317,0.46947004,0.26574143,0.33061101,0.41060045,0.4057961,0.47812519,0.5292154,0.33171717,0.30968803,0.18685195,0.19821986,0.40842779,0.2508838,0.16619168,0.22188966,0.29874551,0.27268127,0.19989951,0.45341795,0.28376771,0.22115716,0.49469483,0.39258465
134,0,0.21559901,0.20774575,0.35463937,0.41219612,0.38258638,0.21952839,0.43772102,0.27650133,0.41246488,0.49119819,0.19276903,0.36949103,0.34381959,0.37869777,0.30932975,0.36503053,0.3520459,0.19041926,0.48690848,0.24779852,0.35260978,0.21697014,0.43228522,0.36951414,0.36809947,0.55539788,0.24384908,0.29851709,0.20112317,0.23674801,0.34155585,0.39165468,0.47194658,0.27519826,0.37006596,0.4620925,0.4019632,0.53618612,0.5449819,0.33263065,0.33335472,0.1781744,0.23109167,0.41982381,0.25836955,0.16578184,0.21396102,0.29392561,0.29417021,0.21327067,0.43843537,0.28339211,0.22804138,0.51107549,0.40824673
134,1,0.23174659,0.22170184,0.31413797,0.35129184,0.37222861,0.21690919,0.40251338,0.28723755,0.41542416,0.46714214,0.2066258,0.35801371,0.34247357,0.38131915,0.30609689,0.38815027,0.37044815,0.18655498,0.47889702,0.24588729,0.35402576,0.24358737,0.42849155,0.3791892,0.37224406,0.56633757,0.25224571,0.28631059,0.20763759,0.22749716,0.35553238,0.37297842,0.42885639,0.27430046,0.36005902,0.48144195,0.37539854,0.57263177,0.56790987,0.33374616,0.34631486,0.17659357,0.24542412,0.42611379,0.26919733,0.15192308,0.19551371,0.2927885,0.31306454,0.22496305,0.41525635,0.26022995,0.234006,0.47808159,0.4084948
134,2,0.25181384,0.2195917,0.24081566,0.28049325,0.34951352,0.19673159,0.34815392,0.26044742,0.3874036,0.42308273,0.20573357,0.32765787,0.32171952,0.35599324,0.28188462,0.38823529,0.36973371,0.16483415,0.46285363,0.23932303,0.34076975,0.26363636,0.38994769,0.37596418,0.38329345,0.5352596,0.2617074,0.2574008,0.21308873,0.19718123,0.37908735,0.35382734,0.38929085,0.25665869,0.33087138,0.4693676,0.31679295,0.58809244,0.58175913,0.33353535,0.34572941,0.17923678,0.24397109,0.41684435,0.28633246,0.12609079,0.16679881,0.29608246,0.31738171,0.23251167,0.37948399,0.22967051,0.23654767,0.42000754,0.38579953
