,measure_number,beat_number,pid1263-25,pid50848-12,pid51495-05,pid5667230-13,pid5667269b-39,pid6100022-10,pid610003-27,pid9048-25,pid9049-25,pid9050-25,pid9054-25,pid9055-25,pid9057f-02,pid9057j-04,pid9058-25,pid9059-25,pid9060-25,pid9061-25,pid9062-25,pid9063-25,pid9065-19,pid9066-25,pid9067-24,pid9068-15,pid9070b-08,pid9071b-04,pid9072-25,pid9073-27,pid9074f-25,pid9075-25,pid9080-08,pid9089-09,pid9090-12,pid9092-12,pid9093-25,pid9094-25,pid9097-02,pid9098-09,pid9099-25,pid9101b-07,pid9103-13,pid9104-25,pid9105b-08,pid9111-25,pid9113-13,pid9118-25,pid9125-13,pid9127-08,pid9129-19,pid9133-14,pid9138-25,pid9139-25,pid9153-25,pid9165-05,pid9166g-04,pid9170-25,pid9174-25,pid917509-02,pid917813-04,pid9181-05,pid918726-08,pid918904-09,pid9192-25
584,196,1,0.20310779,0.32681723,0.24160207,0.35288717,0.23729031,0.39019590000000004,0.40090459,0.24412553,0.25614251,0.24994598,0.34705327,0.35218824,0.33545001,0.15502091,0.32632671,0.20838885,0.39861445,0.32138033,0.21902417,0.30896374,0.28060364,0.38241493,0.22372312,0.42717168,0.15456525,0.20953362,0.33718003,0.24285594,0.28639392,0.3124176,0.27829467,0.49578425,0.36399267,0.26357341,0.36933866,0.30749904,0.12151608,0.29710659,0.26090989,0.31775905,0.34194562,0.47264186,0.41128571,0.4103458,0.28870875,0.45371899,0.26080402,0.37759782,0.24920487,0.24769326,0.32313494,0.29969657,0.25845799,0.31197095,0.29550415,0.21026657,0.38007928,0.36815732,0.28001979,0.24549078,0.28687896,0.33766943,0.50302397
585,196,2,0.21286389,0.3361708,0.25569767,0.3397946,0.23707322,0.37867767,0.41022359,0.23976562,0.25921376,0.25406149,0.35311984,0.36293511,0.30876523,0.16327881,0.33611045,0.21083148,0.39443292,0.32342209,0.23044878,0.31652179999999996,0.28188625,0.39902864,0.23471677,0.42798820000000004,0.18534441,0.23631585,0.33288292,0.24848892,0.29239936,0.32106148,0.28565517,0.51016454,0.36889839,0.28744895,0.37885008,0.31431983,0.14623851,0.26728529,0.26498466,0.30509668,0.34395556,0.46079481,0.42517995,0.46284533,0.29121721,0.46324939,0.28069813,0.38933651,0.25066392,0.23633403,0.32117492,0.29498625,0.25782941,0.31624509999999995,0.28404067,0.21182585,0.37149705,0.39590621,0.28696685,0.25401096,0.28844236,0.34710606,0.52134325
586,197,0,0.22250197,0.34979428,0.27170543,0.33047677,0.23679692,0.37967531,0.42476532,0.23906048,0.27387628,0.26436499,0.35592887,0.38710713,0.29005775,0.2107485,0.34954912,0.2176248,0.40514395,0.32532412,0.2381283,0.32241613,0.28973215,0.41521444,0.24966069,0.42565528,0.23226327,0.25888893,0.33699538,0.25885662,0.2953364,0.32620073,0.29835737,0.52730017,0.37393506,0.32849357,0.3870797,0.32820978,0.19846861,0.25934199,0.27076092,0.29699554,0.34144131,0.44888199999999995,0.45058855,0.4971152,0.29558307,0.47260675,0.31049892,0.40739707,0.25222795,0.23049288,0.3152618,0.29970752,0.26073361,0.31990149,0.2814383,0.22287464,0.36862094,0.41817150000000003,0.29413162,0.26278027,0.29082102,0.35390249,0.53490101
587,197,1,0.23190401,0.36154338,0.29873385,0.32566823,0.23794158,0.40268456,0.45702338,0.24248684,0.30898974,0.28101365,0.35273428,0.44390842,0.26868301,0.2572786,0.36110446,0.23179538,0.44774745,0.32567347,0.24809064,0.32226674,0.32482494,0.43483424,0.2692478,0.41659119,0.33209389,0.28407275,0.35284935,0.28755037,0.29330018,0.33397686,0.31806897,0.54464025,0.37901536,0.39883627,0.40160691,0.34173672,0.28344181,0.26939376,0.27965532,0.2943877,0.33645666,0.42883315,0.48775651,0.53468333,0.30032552,0.48521191,0.34949749,0.43120789,0.25273179999999995,0.23036365,0.30910643,0.31429855,0.26726607,0.31304783,0.28458166,0.25616509,0.36073931,0.42424128,0.30512618,0.27061286,0.29537694,0.37981628,0.550898
588,197,2,0.2374705,0.36200055,0.31423773,0.3229749,0.24132623,0.42974787,0.46852705,0.24740292,0.35969793,0.30494058,0.3448029,0.48751267,0.24656193,0.28786194,0.36113638,0.24026647,0.50793164,0.32637994,0.25838961,0.31443705,0.35273047,0.44019384,0.27614829999999996,0.40235351,0.39149056,0.31506411,0.36876206,0.3014775,0.2880548,0.33866541,0.32772414,0.55721936,0.37721718,0.49022715,0.39345161,0.34800344,0.39660222,0.28235773,0.28421937,0.29580565,0.33139161,0.40947012,0.51539332,0.55047923,0.29944469,0.50718773,0.37295406,0.45380061,0.25057995,0.22996304,0.29859605,0.32734503,0.273162,0.29252859,0.29348941,0.28771614,0.34196165,0.41462608,0.31106383,0.26946687,0.30147708,0.38492324,0.55961073
589,198,0,0.24020456,0.35427448,0.3401938,0.31755424,0.24921058,0.45194994,0.47014849,0.24941901,0.40411187,0.31894706,0.33061609999999997,0.522854,0.22493026,0.3020883,0.35288485,0.24256107,0.5621588000000001,0.32967937,0.26602706,0.28924351,0.38104042,0.42972068,0.28151297,0.37236174,0.4553557,0.32845523,0.37685271,0.31022498,0.28021957,0.34079107,0.33335423,0.56758836,0.37005936,0.54596861,0.37708527,0.34266335,0.45140697,0.29770156,0.28452607,0.29485374,0.32582956,0.39292559,0.53346399,0.55537493,0.29191294,0.52405228,0.38769742,0.47429738,0.24746239999999997,0.21893981,0.29085503,0.33115709,0.27775302,0.27463895,0.30779778,0.32474269,0.33269727,0.40014182,0.31368629,0.25913303,0.30920775,0.39942828,0.56352017
590,198,1,0.24540716,0.34371399999999996,0.37952196,0.30265252,0.26517663,0.48616905,0.46267281,0.25056113,0.46250181,0.32725665,0.32614683,0.55626901,0.19517447,0.34458208,0.34244673,0.24951065,0.63936779,0.33372409,0.27449557,0.26170718,0.39935523,0.41252929,0.29127081,0.34976671,0.54470076,0.33923561,0.37517415,0.32209537,0.27518063,0.34484058,0.31869592,0.58184208,0.36219448,0.61004193,0.32594278,0.33226977,0.55025842,0.34496472,0.28160508,0.29152206,0.32383423,0.35078918,0.54659994,0.5534392,0.28035361,0.55062027,0.39806174,0.49920381,0.24393547,0.21519216,0.2868634,0.31857069,0.28640197,0.25857751,0.31779685,0.36180527,0.33162795,0.37970124,0.3146759,0.24381664,0.3179647,0.41898889,0.56595105
591,198,2,0.25200629,0.3413276,0.39971576,0.29347752,0.27998816,0.50835298,0.45849121,0.25226934,0.49508599999999997,0.33359199,0.33562829,0.54746536,0.18350218,0.38612302,0.34013247,0.25995559,0.68267651,0.34312553,0.28019735,0.24915795,0.40534076,0.40251613,0.30171441,0.33484973,0.59058719,0.34571804,0.36925724,0.3282908,0.27527447,0.35009417,0.3076489,0.59407068,0.35930517,0.65700081,0.30626974,0.32775124,0.58182427,0.36925389,0.28232803,0.28957858,0.32878965,0.33620819,0.54990142,0.54517008,0.28425991,0.57131828,0.40102297,0.506213,0.24956176,0.22122716,0.29245719,0.30793414,0.30159134,0.26285166,0.31992351,0.3880352,0.34191556,0.37340456,0.31920831,0.24279023,0.32261654,0.42669108,0.56507393
592,199,0,0.26801731,0.34653927,0.4194186,0.29659253,0.29837182,0.52900417,0.46357740000000003,0.25702652,0.53464373,0.34037914,0.35197104,0.53056776,0.1919444,0.40647663,0.34626925,0.27725142,0.71556459,0.3567192,0.28213301,0.24692381,0.4053292,0.40738363,0.31361526,0.32547688,0.62356025,0.35367456,0.36068821,0.33546004,0.27928122,0.35822683,0.29662696,0.60605589,0.36444658,0.70222501,0.28708898,0.32977646,0.61203101,0.39896038,0.28630787,0.28979673,0.34195293,0.32732056,0.54899147,0.53899643,0.29581924,0.59063199,0.40857861,0.5136440999999999,0.26400537,0.23334884,0.30258768,0.2993789,0.33148472,0.2728191,0.32012872,0.40770893,0.35724558,0.37389619,0.32767937,0.25843548,0.32575293,0.43486863,0.56210008
593,199,1,0.33076318,0.36659962,0.44033592,0.33231993,0.32013025,0.54695266,0.48796723,0.27246996,0.57148432,0.34986740000000005,0.37685105,0.45907401,0.20893897,0.42911969,0.36618785,0.30697426,0.7471169,0.37733095,0.28029203,0.25067228,0.40122715,0.45737454,0.32606615,0.33522712,0.66271979,0.37344155,0.35541754,0.34544157,0.28466735,0.36834387,0.28662069,0.61787557,0.39539979,0.75899089,0.27462382,0.34296905,0.63470521,0.45754875,0.30861691,0.29667824,0.37044292,0.32554491,0.54339178,0.52827476,0.3275675,0.61011873,0.43642319,0.52050357,0.30070224,0.25953064,0.32391675,0.29577496,0.37199236,0.28069121,0.31629512,0.4324825,0.39548304,0.38471211,0.33525977,0.2823418,0.32031459999999995,0.4518597,0.55306992
594,199,2,0.37482297,0.37333821,0.45559432,0.37829014,0.33580028,0.53561582,0.52147124,0.28696991,0.56619454,0.3407622,0.39669526,0.39065563,0.27338129,0.43997141,0.37289921,0.32232091,0.76375176,0.38347954,0.26868859,0.25165014,0.38979917,0.45984574,0.32560183,0.34923151,0.67690757,0.38376017,0.3427864,0.33742445,0.28949048,0.37378582,0.26727273,0.60807127,0.42374302,0.78354937,0.27632361,0.34643676,0.62929747,0.47715127,0.31446619,0.2890233,0.39009648,0.31837655,0.50342398,0.51578651,0.37828557,0.60866787,0.46045406,0.5171555,0.36954034,0.27114833,0.33850135,0.28401012,0.38978358,0.27696803,0.3107919,0.43134520000000004,0.41354167,0.37132457,0.34917368,0.32070752,0.30834452,0.47125972,0.53988806
595,200,0,0.40390441,0.36189997,0.46456072,0.38308508,0.34346754,0.50746418,0.53031234,0.28959182,0.53715132,0.32910323,0.40046424,0.34319872,0.29422992,0.44915568,0.35981167,0.32348877,0.76910313,0.38231504,0.25976772,0.24984381,0.37521666,0.45721407,0.31547253,0.35140661,0.69386998,0.38564274,0.32799832,0.32175118,0.29055081,0.37042917,0.25670219,0.5835167,0.42903282,0.78772896,0.27777262,0.34118265,0.60095712,0.48218237,0.30928144,0.27591472,0.41047361,0.30671740000000003,0.45852145,0.49483180000000004,0.40151273,0.59889788,0.46119885,0.49887717,0.40061091,0.27417229,0.34113858,0.27010921,0.39127148,0.26814425,0.30410409,0.41787773,0.41766224,0.36026283,0.35311232,0.32594918,0.29830232,0.48561059,0.51258876
596,200,1,0.43780488,0.33245863,0.46396641,0.36827858,0.35320703,0.43651369,0.50462536,0.28057404,0.50608469,0.29083587,0.38912582,0.25797567,0.33820291,0.46561855,0.33098715,0.31214738,0.75582013,0.38198121,0.23809674,0.25225452,0.24622727,0.45336286,0.29047075,0.33673665,0.67362478,0.35340816,0.29505665,0.29668402,0.29467017,0.34935423,0.23127273,0.53486515,0.40563024,0.68991846,0.28537061,0.30936186,0.51347626,0.44577471,0.29139769,0.23648984,0.42473323,0.28064637,0.40262952,0.45071415,0.41664007,0.58204664,0.45120244,0.45274583,0.43853590000000003,0.26811145,0.31966085,0.23875823,0.37593889,0.23974455,0.27838821,0.37291581,0.41705383,0.33402666,0.34905492,0.34662681,0.28195857,0.50537676,0.47699440000000004
597,200,2,0.45533045,0.30446192,0.45617571,0.35544447,0.35511151,0.37566661,0.47617341,0.26689840000000004,0.45507299,0.27431490000000003,0.3726493,0.24669652,0.32604121,0.42610238,0.30359109,0.30367629,0.73652203,0.38558342,0.2205706,0.2600842,0.23174875,0.45585545,0.27421244,0.32849595,0.64350702,0.33404966,0.29141418,0.28265615,0.30098527,0.33830889,0.2169279,0.50648428,0.38399965,0.61954844,0.29456623,0.29408674,0.48477221,0.4080101,0.28781948,0.21843332,0.43645666,0.27155205,0.35575543,0.40654952,0.40461479999999994,0.57025343,0.44781945,0.43129636,0.44748969,0.25642914,0.29039256,0.22846126,0.34752546,0.21111946,0.26366943,0.33725813,0.41804941,0.31720715,0.33715982,0.3649427,0.26788797,0.51609816,0.44914376
598,201,0,0.48448072,0.28185974,0.44436693,0.33902605,0.35684823,0.33126247,0.45036696,0.25668885,0.41461916,0.25856006,0.34808403,0.24242987,0.29350805,0.36567678,0.28230788,0.29930915,0.71563096,0.39366509,0.21384839,0.27648377,0.21691202,0.46589001,0.26167583,0.31735282,0.60246007,0.30819096,0.29467898,0.26521995,0.31530449,0.31989775,0.20485266,0.48996203,0.35919169,0.55005259,0.29618243,0.27713985,0.46646248,0.35924387,0.28997371,0.20229053,0.44171905,0.26692973,0.32576208,0.39414584,0.38327695,0.56148174,0.44932699,0.41413406,0.453032,0.23878938,0.23824809,0.22570079999999998,0.31919159999999996,0.1768595,0.24799925,0.30752882,0.42320243,0.30410324,0.32239485,0.38655705,0.25144829999999996,0.5247318,0.41655668
599,201,1,0.52284618,0.26880315,0.42768734,0.32440998,0.36158476,0.29637221,0.40076805,0.23923925,0.38248302,0.22127492,0.31757023,0.25096316,0.24336857,0.27396644,0.26841433,0.30280451,0.69633286,0.4081593,0.21311199,0.29428901,0.21468189,0.49270944,0.2547682,0.30189378,0.53797387,0.25009768,0.30344943,0.22638516,0.33926058,0.30051123,0.18333542,0.47930094,0.32287011,0.41698879,0.29199331,0.24993313,0.45671899,0.32185504,0.29799912,0.19512147,0.44433562,0.26909996,0.30939465,0.38866754,0.35075637,0.55916569,0.45286253,0.39587615,0.45676887,0.22218345,0.17228431,0.22530644,0.26422661,0.12839135,0.2387837,0.28205537,0.43107485,0.26624752,0.3043147,0.40990533,0.23648571,0.52865035,0.38339320000000005
600,201,2,0.56836153,0.25971473,0.40651163,0.31197715,0.36690349,0.28835479999999997,0.36683734,0.22646738,0.35388062,0.19648365,0.30101503,0.25773065,0.22979983,0.24891483,0.2589498,0.31726293,0.68563843,0.42082136,0.21831934,0.30732718,0.22463082,0.52940295,0.25217516,0.28837656,0.52419745,0.20150606,0.31345363,0.20035259,0.36275687,0.28530876,0.17384326,0.47309902,0.27342877,0.36580935,0.27550622,0.22494268,0.44278331,0.29639681,0.30969038,0.1970947,0.42789066,0.27550733,0.30786640000000004,0.38837625,0.31424012,0.56725855,0.45015255,0.38442327,0.45654844,0.22828306,0.14688653,0.22400289,0.17401337,0.10702062,0.24088238,0.27506175,0.44093842,0.24765056,0.29280554,0.42064773,0.2299156,0.52823922,0.33252026
601,202,0,0.59335169,0.2536436,0.38644703,0.30844726,0.38022499,0.31494649,0.33618365,0.18859867,0.33030062,0.16716433,0.25762845,0.26142278,0.23820535,0.26998306,0.25295667,0.32545440000000003,0.68709865,0.43224905,0.22810284,0.32151976,0.31165215,0.56095082,0.2507822,0.26293399,0.53961123,0.11808333,0.33966429,0.1735225,0.38727597,0.26255213,0.17606270000000002,0.47095706,0.25080307,0.32801552,0.25335315,0.21669851,0.42098009,0.25620016,0.33241566,0.21817551,0.40931881,0.27996994,0.31313944,0.39118587,0.27230484,0.5774811,0.43987796,0.38,0.45555124,0.24643974,0.17145295,0.2275192,0.13434914,0.11416646,0.25346516,0.27608069,0.43774889,0.24757493,0.28400792,0.43857499,0.22499520000000003,0.52407015,0.30598947
602,202,1,0.61546027,0.25249154,0.36136951,0.3198871,0.38656009,0.35519681,0.34132104,0.18417916,0.31351351,0.17236028,0.24958691,0.26620479999999996,0.2640092,0.28882801,0.25213471,0.33789785,0.69807517,0.45316357,0.2381283,0.32657205,0.37804765,0.58201483,0.25004643,0.26692054,0.56607517,0.12551238,0.35780109,0.18005373,0.41607394,0.25809229,0.22827586,0.47838575,0.24573149,0.42144155,0.24771503,0.22414024,0.40501531,0.26612668,0.35062801,0.24020823,0.38573308,0.27936866,0.32373219,0.39667356,0.27949193,0.586133,0.4501705,0.37473290000000004,0.45585565,0.27169109,0.22635578,0.23929499,0.15107416,0.19272894,0.27923701,0.28013586,0.42719395,0.27601399,0.27780307,0.45605381,0.22288509,0.51219246,0.28579901
603,202,2,0.63152046,0.25363445,0.33961240000000004,0.33961096,0.39279653,0.38380192,0.35265404,0.18593703,0.30651828,0.17819468,0.25311197,0.27167962,0.29214995,0.29822402,0.25373075,0.35548154,0.72094914,0.47064669,0.24725957,0.32692517,0.40553720000000004,0.5851065,0.25123223,0.27759023,0.58838522,0.16603026,0.37322702,0.18686199,0.4423196,0.26331898,0.27751724,0.49445039,0.25031425,0.50551132,0.24680476,0.23495415,0.39380743,0.28434095,0.3642033,0.2760238,0.37463090000000004,0.27702931,0.34155788,0.40045104,0.28762367,0.59212278,0.48234925,0.37055461,0.45642248,0.28692719,0.29215989,0.25308635,0.17455442,0.24245763,0.29730436,0.28363009,0.42266777,0.3194384,0.27296388,0.47937219999999997,0.22268368,0.49340913,0.27574973
604,203,0,0.64453186,0.2572369,0.319677,0.36234102,0.39854944,0.41208054,0.36274108,0.19162777,0.30825264,0.19135645,0.26556771,0.27722203,0.32122057,0.3020883,0.25751337,0.37610823,0.73773334,0.48694201,0.25518105,0.32433791,0.43182501,0.58079528,0.25531109,0.29674763,0.60232296,0.22462970000000002,0.38772136,0.20158664,0.46798349,0.27592493,0.30866458,0.52160452,0.26062325,0.59082403,0.24937767,0.24599733,0.38556662,0.31127093,0.37647875,0.30122955,0.3577401,0.27475573,0.35790198,0.40211426,0.2973958,0.59425248,0.52769203,0.36690711,0.45813346,0.29809258,0.34935308,0.27022971,0.19226607,0.2858085,0.31084787,0.28563709,0.41881453,0.35996975,0.26695695,0.50127554,0.22372914,0.47358515,0.26810626
605,203,1,0.65267506,0.26396635,0.30492248,0.38148677,0.40302941,0.42622891,0.37620754,0.20089383,0.31906345,0.20355564,0.28402707,0.28072829,0.34651055,0.30235297,0.26402522,0.40236039,0.7493653,0.5012499,0.25982032,0.31965911,0.47077719,0.57001187,0.26154011,0.31014135,0.61983384,0.28842397,0.39808645,0.21631128,0.48842076,0.29131575,0.33740439,0.55612891,0.27165677,0.66317457,0.25540591,0.2550535,0.37720138,0.33729281,0.38844019,0.32836886,0.34174828,0.27400413,0.37802588,0.40037587,0.30300632,0.59393302,0.58117373,0.36551208,0.46658339,0.30571709,0.42305786,0.29228056,0.21049491,0.3131647,0.32374778,0.2842888,0.41193768,0.38956226,0.26101929999999995,0.5200299,0.22506234,0.45212308,0.26384596
606,203,2,0.65363887,0.27060437,0.28754522,0.38917908,0.4029702,0.43638672,0.38771121,0.21504618,0.33540251,0.21371182,0.2998741,0.28300946,0.36328488,0.29862104,0.27119943,0.43043013,0.75194557,0.50489092,0.26190326,0.31145593,0.5040905,0.5586187,0.26526895,0.325669,0.63268269,0.32944979,0.40785564,0.22689725,0.49933377,0.30578501,0.35969906,0.57658456,0.28867842,0.72599129,0.26331971,0.26000191,0.36589778,0.36157154,0.39702790000000004,0.35442737,0.32411928,0.2744457,0.39736814,0.39485059,0.30487011,0.59096475,0.61442032,0.36581149999999996,0.47384719,0.30729369,0.48177614,0.3180668,0.22231063,0.3249687,0.33370021,0.28044463,0.39888459,0.42004349,0.25606136,0.52940708,0.22592557,0.42786664,0.26896667
607,204,0,0.64613493,0.27419768,0.27405685,0.38832891,0.39886521,0.43697624,0.39877112,0.22206773,0.35413355,0.21926137,0.30862381,0.28116762,0.37275486,0.27206077,0.27497406,0.45541574,0.74069526,0.49708874,0.25997812,0.30478066,0.52166578,0.546359,0.26556183,0.34038699,0.641789,0.35516641,0.41018884,0.23397414,0.50168903,0.31554554,0.36902821,0.5794762,0.30805691,0.77148867,0.26805685,0.26118647,0.35089969,0.38466035,0.40240981,0.37142291,0.31264435,0.27505637,0.38788367,0.38795339,0.30280845,0.58691833,0.62637294,0.36601565,0.47525376,0.30554909,0.52012883,0.34720503,0.22610598,0.32278988,0.34215092,0.27613730000000003,0.38770279999999996,0.44042734,0.25134092,0.52423518,0.22409361,0.40431682,0.27759586
608,204,1,0.61711251,0.27516686,0.24139535,0.36743522,0.37913953,0.42197533,0.41549753,0.24084815,0.38276485,0.22825852,0.31394288,0.27015884,0.37479812,0.22819067,0.27600351,0.49617567,0.72367046,0.46272029,0.24145259,0.28581421,0.51870768,0.5198819,0.25680406,0.342864,0.6440070999999999,0.38770291,0.40523709999999996,0.24371222,0.49299991,0.33114489,0.37018182,0.55571999,0.3359375,0.82664281,0.27140071,0.24694306,0.33024502,0.42312429999999995,0.40865342,0.39795736,0.29215758,0.27620256,0.35804197,0.36573013,0.29085339,0.57894527,0.60958363,0.36274243,0.49206966,0.27943191,0.56488466,0.39789022,0.22353596,0.30156941,0.34599384,0.26300947,0.35088496,0.46065992,0.23750619,0.49522671,0.21367735,0.34458149,0.30305739
609,204,2,0.58195319,0.2702295,0.2227907,0.34611984,0.35858496,0.40897878,0.42333163,0.26152547,0.39966036,0.23000688,0.30338343,0.25406387,0.35669016,0.17991372,0.27233262,0.51182663,0.71325811,0.43116218,0.22529403,0.25721853,0.50963694,0.50921617,0.2442603,0.34034582,0.64113567,0.41018719,0.38989509,0.24507220000000002,0.47985362,0.34305126,0.35924765,0.52581053,0.35340433,0.84956224,0.27289615,0.22709209,0.29536753,0.45307085,0.4079889,0.41271195,0.27855577,0.27729237,0.32797863,0.34599699,0.27910896,0.56964115,0.60319454,0.35020755,0.5037946,0.25543408,0.59147718,0.42421321,0.21871419,0.27839553,0.33831732,0.25206361,0.32143252,0.47196748,0.22266205,0.45027404,0.20248417,0.30858868,0.32262133
610,205,0,0.53069434,0.26368291,0.20837209,0.31114738,0.32710677,0.39227281,0.42616487,0.27525077,0.40946669,0.23047834,0.28367299,0.2348851,0.32758283,0.15742946,0.26429654,0.51679414,0.70662076,0.4006987,0.21012435,0.2291661,0.49529708,0.47477989,0.22705193,0.33742967,0.63093241,0.4218911,0.36438103,0.24395567,0.4635357,0.35014799,0.34485266,0.50244377,0.36407996,0.86498299,0.27394576,0.20324799,0.26922856,0.46825811,0.40330072,0.42316311,0.26588218,0.27848553,0.30884635,0.32833114,0.26919002,0.56096262,0.57609476,0.33348078,0.50935791,0.22474219,0.60226835,0.4392205,0.21566677,0.25876951,0.32434474,0.24111774,0.28495575,0.47552236,0.2068382,0.40912805,0.18961251,0.26894713,0.33227801
611,205,1,0.44579072,0.25400018,0.20104651,0.20557029,0.26326229,0.36695084,0.42892985,0.29725891,0.43196994,0.21927119,0.25322213,0.21201419,0.24734498,0.12422053,0.2549198,0.51142364,0.67835394,0.33325052,0.18287782,0.18329485,0.44985094,0.37604972,0.19547111,0.33572801,0.60376674,0.43396796,0.28936634,0.22663699999999998,0.43028057,0.36150948,0.32455172,0.42161425,0.37568087,0.86408152,0.28705183,0.18926251,0.20009571,0.49260991,0.38002775,0.43228557,0.25375676,0.27948140000000005,0.28004293,0.32310656,0.24201825,0.52855127,0.49757717,0.29738687,0.51239149,0.21125068,0.61740902,0.46620075,0.21309675,0.24506219,0.30546591,0.21906649,0.23520465,0.47031294,0.18487877,0.32373692,0.16377326,0.23183658,0.3650071
612,205,2,0.3320417,0.25911127,0.21116279,0.17873903,0.19395106,0.36331399,0.39813961,0.31654583,0.45237028,0.20443964,0.22910536,0.20369213,0.17124260000000002,0.10227357,0.26069747,0.47279382,0.64657762,0.26629144,0.16139620000000002,0.15955453,0.34672182,0.26247098,0.18130581,0.34197887,0.55356509,0.44139168,0.20193034,0.20315648,0.37366989,0.37495628,0.31413166,0.34517574,0.38301327,0.80666002,0.32403864,0.25363966,0.053708844000000006,0.50630454,0.33967431,0.42044621,0.23123812,0.27361894,0.26883188,0.36743093,0.23140997,0.46569854,0.42858938,0.25733923,0.51083796,0.23782016,0.62197875,0.48592929999999995,0.2223345,0.23994490000000002,0.31131424,0.19701523,0.22524889,0.44275314,0.18814448,0.22334828,0.14551122,0.22785379,0.40500376
