,,pid1263-15,pid52932-08,pid6100021-11,pid9048-15,pid9049-15,pid9050-15,pid9054-15,pid9055-15,pid9058-15,pid9059-15,pid9060-15,pid9061-15,pid9062-15,pid9063-15,pid9065-10,pid9066-15,pid9067-15,pid9068-10,pid9070-23,pid9072-15,pid9074f-15,pid9075-15,pid9078-07,pid9081-03,pid9088-10,pid9089-08,pid9091-22,pid9093-15,pid9094-15,pid9098-02,pid9099-15,pid9100b-11,pid9101-15,pid9104-15,pid9105-15,pid9111-15,pid9116-06,pid9118-15,pid9126-03,pid9128-11,pid9137-09,pid9138-15,pid9139-15,pid9153-15,pid915410b-22,pid9161-13,pid9166e-08,pid9170-15,pid9173-20,pid9174-15,pid917509-04,pid917813-03,pid9179-07,pid9186c-15,pid918904-03,pid9192-15
110,0,0.33048796,0.2315742,0.22933598,0.25664281,0.27544979,0.13491284,0.22394861,0.34975518,0.168086,0.2836831,0.24770736,0.17541777,0.22368574,0.18706841,0.34677159,0.46769393,0.36485426,0.24075225,0.286599,0.32677852,0.28797595,0.39163592,0.26409845,0.28166936,0.29106316,0.41747812,0.3782241,0.30189449,0.43237085,0.51467142,0.43985052,0.18052323,0.28312999,0.28117732,0.32144214,0.31919449,0.36138687,0.39344664,0.39901826,0.37954915,0.43511787,0.27527535,0.36979195,0.20702294,0.23525122,0.36015618,0.34351786,0.27167392,0.26608229,0.35228752,0.44866866,0.27016451,0.30469694,0.29778895,0.32654336,0.49737564
110,1,0.32577749,0.24353847,0.24637962,0.25680949,0.27669173,0.14495458,0.23549984,0.36795332,0.18295131,0.29326056,0.25697303,0.17850133,0.23179358,0.18668239,0.35908789,0.51424672,0.35953625,0.25059372,0.2862301,0.33828578,0.30032793,0.38813721,0.26777631,0.30964997,0.31028894,0.40086555,0.3969469,0.324438,0.42994021,0.54819154,0.44404866,0.19565074,0.28706609,0.27281407,0.3473808,0.33337694,0.372841,0.41413398,0.4206883,0.39795587,0.42315698,0.28414003,0.37947942,0.21530701,0.23732217,0.38103726,0.36326526,0.27980971,0.27611151,0.34700577,0.42259733,0.27689674,0.30312214,0.30716206,0.34729963,0.52933934
110,2,0.30882238,0.2400967,0.24666053,0.24293558,0.2700188,0.14511007,0.23293638,0.35587563,0.19170989,0.29028873,0.25416072,0.17159151,0.22437186,0.17497319,0.34876268,0.5222682,0.34149373,0.24294684,0.27017752,0.31888625,0.29952633,0.37071204,0.25582799,0.31810447,0.31498426,0.36984538,0.39287402,0.33132705,0.40256302,0.54755986,0.42499006,0.19910044,0.27628903,0.25009332,0.37194427,0.33337005,0.35874361,0.42425181,0.41011994,0.39436431,0.38220453,0.27977615,0.3605994,0.20657366,0.23276607,0.37450132,0.36459143,0.27198839,0.27360815,0.32839874,0.36383338,0.26954664,0.2802234,0.29408653,0.34775175,0.53809892
111,0,0.3045283,0.23524543,0.22891946,0.23255221,0.26598416,0.14181193,0.22557192,0.32164191,0.19340806,0.28585915,0.25219754,0.16777188,0.21563587,0.16452927,0.33060586,0.48931936,0.32638528,0.230258,0.26177115,0.28641205,0.29303152,0.35878092,0.24499246,0.29783522,0.29768476,0.35905337,0.36593085,0.32374909,0.36735137,0.52130413,0.41307943,0.19346373,0.25159041,0.23743719,0.38670949,0.31360413,0.32436104,0.41950263,0.38843902,0.37324482,0.33766459,0.27192356,0.33694437,0.19709939,0.23200072,0.35216875,0.35536008,0.25915981,0.26731422,0.29708946,0.32086033,0.2596993,0.2493774,0.27586924,0.32516235,0.51542954
111,1,0.3004164,0.23137753,0.19642563,0.22144328,0.2561493,0.13735167,0.21085553,0.26936511,0.18755228,0.27767606,0.24808097,0.15874668,0.20219366,0.15133319,0.30260738,0.42559655,0.31716536,0.21475288,0.24861384,0.25585297,0.27071416,0.34894766,0.22972463,0.26240172,0.26642897,0.35858773,0.33068648,0.29655547,0.32386037,0.47764646,0.40173332,0.17982174,0.21713871,0.2284135,0.38203203,0.27980723,0.27595507,0.40020907,0.35058447,0.34752125,0.30912245,0.26444008,0.28836954,0.18593048,0.22996578,0.30874289,0.33574737,0.23904209,0.25935402,0.26423656,0.28879935,0.24206421,0.22716535,0.25910864,0.30374024,0.45678604
111,2,0.2731555,0.21194788,0.15990701,0.19689185,0.23018931,0.12188395,0.17238483,0.20767913,0.16837879,0.25267606,0.23539841,0.14323607,0.17828566,0.1372364,0.26192282,0.35387867,0.29561824,0.18464408,0.21629628,0.21740162,0.23079796,0.32126555,0.19858544,0.21332256,0.22742174,0.34145473,0.31180823,0.24526831,0.26498258,0.42261844,0.36505526,0.15796814,0.17638344,0.20855707,0.3460237,0.25147676,0.22521523,0.35687277,0.29021093,0.29508071,0.25199874,0.24880038,0.24074787,0.15628596,0.20790564,0.25715983,0.29332049,0.19467828,0.23971413,0.24190069,0.25422271,0.21316582,0.20121773,0.22994017,0.29367859,0.34977837
112,0,0.23314249,0.18331558,0.13362716,0.16266301,0.18837272,0.095277846,0.1426324,0.1269055,0.14800067,0.21666901,0.23208342,0.16471485,0.15651334,0.13271142,0.22594103,0.29184644,0.28649001,0.13921044,0.19695716,0.17300072,0.20476407,0.28358617,0.15917578,0.17915994,0.17056862,0.28471452,0.31657132,0.18577774,0.22334711,0.37848192,0.29328934,0.12243129,0.15293391,0.14910983,0.31072107,0.23215146,0.20475518,0.314827,0.23586713,0.23646002,0.20837341,0.22184319,0.19188892,0.12899031,0.15846389,0.24862915,0.25454056,0.15106434,0.19247414,0.23956667,0.20492241,0.19362562,0.1730727,0.1768924,0.29088368,0.20659256
112,1,0.21803513,0.15973121,0.12894367,0.15637808,0.17010607,0.075831083,0.12703855,0.12946793,0.1341392,0.1951338,0.23676381,0.18868037,0.14201778,0.13306884,0.20310041,0.2523994,0.29979523,0.13000933,0.19974065,0.15633865,0.19336856,0.22425174,0.14630328,0.16009693,0.1357381,0.21786707,0.33786842,0.15641769,0.2066365,0.33187978,0.2322573,0.095964348,0.15620189,0.11679828,0.26542115,0.22681583,0.18276836,0.26267632,0.21782146,0.19386761,0.17692975,0.20493541,0.15387224,0.12539607,0.1278228,0.2161022,0.2127664,0.13850992,0.1718866,0.24621536,0.16665396,0.18731818,0.17809009,0.14454175,0.29304562,0.14910293
112,2,0.21372804,0.14911087,0.12943769,0.1630454,0.1725094,0.063870202,0.12577875,0.17364942,0.13099381,0.17990141,0.23400584,0.21742706,0.14159258,0.13273286,0.19048071,0.23382936,0.31650315,0.13622008,0.20346316,0.13334621,0.19358717,0.19436928,0.14175783,0.15195477,0.12020745,0.18064286,0.34960204,0.13288615,0.19700077,0.3204381,0.19459331,0.083865643,0.16828613,0.11498205,0.23846015,0.22461962,0.18199489,0.24841586,0.21744052,0.17153501,0.16382559,0.19183783,0.14214096,0.12716954,0.11281289,0.20665478,0.19528797,0.14077568,0.18007581,0.24662451,0.15802886,0.19011147,0.20316792,0.13483916,0.29440197,0.12460424
113,0,0.21276513,0.12899287,0.13418899,0.17346799,0.18941998,0.073504378,0.12862426,0.21549698,0.1341643,0.16976056,0.2292847,0.26028515,0.13093351,0.1330045,0.19156158,0.22511227,0.32640566,0.16550202,0.20951082,0.12133672,0.20055566,0.15399071,0.14387024,0.18154012,0.1140952,0.23178164,0.37591096,0.13190718,0.18388185,0.30656139,0.16385466,0.087959066,0.19969499,0.12039483,0.2450285,0.22797246,0.16861716,0.25895957,0.23835956,0.15858248,0.16017504,0.18825981,0.14324993,0.13215102,0.10602377,0.20342076,0.19905925,0.1651024,0.20383006,0.24483913,0.15939014,0.19513168,0.21815602,0.12686205,0.30475956,0.11681559
113,1,0.22987638,0.13936737,0.14910641,0.18662614,0.23543904,0.089426303,0.15370103,0.26071487,0.15139702,0.16839437,0.23846206,0.31517905,0.14658871,0.14065337,0.21750261,0.22446069,0.34886967,0.21728318,0.24204078,0.12186103,0.23384952,0.14277026,0.17027537,0.22343565,0.1337933,0.29761562,0.42758363,0.16933466,0.19659928,0.29236882,0.17100262,0.11959231,0.24167756,0.13826274,0.2868452,0.23682616,0.16448076,0.30850336,0.27805351,0.18379024,0.18193645,0.21428827,0.16354138,0.15225033,0.14004142,0.23184789,0.24177623,0.21602967,0.2779752,0.23518691,0.15939014,0.22597379,0.2393243,0.14567762,0.32978216,0.13562935
113,2,0.24687053,0.15582234,0.15812467,0.19044024,0.26875,0.10866683,0.18215606,0.28617594,0.16412916,0.17380986,0.24401875,0.34017905,0.16252416,0.14364858,0.24126292,0.22977019,0.36144136,0.25184333,0.26787471,0.12750704,0.2587812,0.15279486,0.18724066,0.25759828,0.15785331,0.32978621,0.45391742,0.19892132,0.20896948,0.27852267,0.20860301,0.14572914,0.25371823,0.15855707,0.33102325,0.23942857,0.16587974,0.35110406,0.30042012,0.21719362,0.20284633,0.24772876,0.18220145,0.16637503,0.16255177,0.25379,0.27410147,0.24604096,0.34307826,0.22267993,0.16841819,0.25691888,0.25583227,0.17174196,0.34889437,0.16423697
114,0,0.25095641,0.1597476,0.16366542,0.17621335,0.27761144,0.11903593,0.18840489,0.25332953,0.17145725,0.17811268,0.23095578,0.32185676,0.17070932,0.14209021,0.24980563,0.24614775,0.34920586,0.26786447,0.27525264,0.13805398,0.26059392,0.16463031,0.19156922,0.2765105,0.16747546,0.32133613,0.45552792,0.21172951,0.20299055,0.28163016,0.23125547,0.15745647,0.25328976,0.14752333,0.35505293,0.2395938,0.17345305,0.38629706,0.30715732,0.25267934,0.2077663,0.28968863,0.19197141,0.16580752,0.17234828,0.25223665,0.28882396,0.26571521,0.39615415,0.22335875,0.14602777,0.2712844,0.25527376,0.17711784,0.36471845,0.18955885
114,1,0.2379961,0.16164058,0.17073667,0.16185901,0.26318475,0.090473852,0.17642745,0.19146401,0.17668563,0.17696479,0.22728755,0.27449602,0.17513529,0.14035313,0.24025789,0.27741481,0.31048219,0.26682002,0.25572348,0.14989238,0.22422117,0.16797868,0.18850434,0.28297254,0.16240044,0.29687607,0.43606517,0.20603698,0.18056143,0.30660214,0.2198219,0.14874969,0.24511256,0.11493898,0.34869266,0.25118761,0.18024617,0.41196588,0.31760596,0.28640749,0.20328787,0.33230339,0.19644396,0.1539371,0.17477039,0.23780664,0.29752691,0.26991614,0.43082208,0.2294681,0.14202015,0.26636717,0.23213697,0.14753317,0.37426223,0.18332512
114,2,0.23681197,0.17399,0.18138228,0.16977155,0.25631042,0.080021278,0.17467878,0.17604048,0.18756901,0.1796338,0.24522791,0.25153183,0.19058755,0.13406963,0.23527069,0.30803909,0.28039773,0.26967361,0.24163835,0.1617363,0.1921206,0.17384857,0.20123538,0.30060312,0.1707168,0.30605202,0.42298222,0.21279007,0.18210228,0.35579215,0.22462431,0.1487662,0.24347858,0.10948313,0.33858681,0.27179346,0.19460586,0.43874456,0.34284595,0.34228675,0.22870772,0.3814193,0.21265695,0.15345629,0.18832163,0.25105679,0.30391944,0.27785035,0.4596936,0.24447647,0.16547781,0.26666323,0.21118843,0.15333391,0.37965475,0.19173996
115,0,0.25528953,0.19002704,0.20383591,0.22432591,0.26213749,0.10224241,0.195199,0.23682063,0.20408232,0.19497183,0.28801712,0.2492374,0.21957866,0.16181285,0.25118043,0.32821168,0.28294467,0.2878023,0.25854051,0.19001049,0.19024412,0.19158125,0.23909845,0.35479806,0.20102797,0.34853527,0.4304875,0.26075961,0.22232712,0.42629648,0.26837879,0.17220434,0.25535221,0.16150036,0.32759432,0.31180723,0.21523406,0.45959967,0.38995189,0.42055593,0.28230703,0.4462404,0.24595362,0.168984,0.2199892,0.28132586,0.32731379,0.29167876,0.50315881,0.25204575,0.19689627,0.27361429,0.21258927,0.15922136,0.39102343,0.22840357
115,1,0.27679896,0.19534541,0.23032402,0.28511619,0.27084452,0.14812996,0.21997493,0.31152277,0.22809938,0.20727465,0.32646559,0.24405172,0.24603788,0.18293659,0.27325306,0.34465968,0.29895983,0.31063724,0.28056251,0.22142502,0.20886318,0.20561706,0.26741796,0.43282714,0.21949435,0.37361162,0.44124487,0.30610044,0.25135367,0.48252674,0.2914447,0.19551044,0.27445171,0.20633884,0.31764227,0.34072978,0.22606941,0.47862222,0.43200766,0.48258668,0.32852637,0.47665059,0.26695995,0.18037361,0.24097785,0.29288685,0.36775143,0.29937913,0.53393351,0.25934536,0.23991288,0.27778493,0.22158945,0.16742391,0.39843814,0.29426581
115,2,0.27889395,0.19448496,0.24064029,0.30908913,0.27350967,0.19083395,0.22574741,0.35891138,0.24118287,0.20704225,0.34749677,0.23964854,0.25182644,0.18930588,0.27170759,0.35571894,0.3022301,0.31681691,0.28472098,0.23795463,0.21963928,0.20760558,0.27002075,0.43696284,0.22355066,0.37996631,0.43273225,0.32442893,0.26685982,0.51408049,0.29781347,0.20568623,0.27901961,0.2380402,0.3080883,0.34754561,0.22795265,0.47555074,0.43250833,0.50197727,0.35019317,0.46953027,0.27022271,0.18503192,0.24584909,0.29079026,0.39243051,0.29247702,0.5358209,0.27367491,0.27173428,0.27439951,0.21518953,0.17540969,0.38435676,0.32681348
116,0,0.27204945,0.17949685,0.22654139,0.29374448,0.26217105,0.20405925,0.22539016,0.38226701,0.2339217,0.19961972,0.34254466,0.22991379,0.24718786,0.18245765,0.25855694,0.36039447,0.29908208,0.29657445,0.2747496,0.2219383,0.23105302,0.20833675,0.25776122,0.41918148,0.21354881,0.35825904,0.40549061,0.32159173,0.27434704,0.53538462,0.28603005,0.20227779,0.26260712,0.23177315,0.31829368,0.33799656,0.22399785,0.4670719,0.39112736,0.47477314,0.3463455,0.42310532,0.26124095,0.18191062,0.2250045,0.28249724,0.39137372,0.25760361,0.48319514,0.28224847,0.26467738,0.27159334,0.20006409,0.1733027,0.35523222,0.31503553
116,1,0.26412492,0.15166762,0.18580423,0.22947348,0.23256579,0.15061789,0.21846443,0.34744573,0.19986615,0.18752817,0.30798859,0.20429045,0.2263046,0.16675245,0.23648431,0.34662323,0.29630082,0.25544918,0.25166562,0.17792925,0.23544361,0.2132158,0.23807997,0.384028,0.19923134,0.28049632,0.38040045,0.26138506,0.27333789,0.54315843,0.2669635,0.15864488,0.23082789,0.19482412,0.33336651,0.31003787,0.21481706,0.45669596,0.34282418,0.40691566,0.31486241,0.34352563,0.24385483,0.16605186,0.17265442,0.27644512,0.37506605,0.20124174,0.3599542,0.28010973,0.21256738,0.26795047,0.18882988,0.15672418,0.32459515,0.26757898
116,2,0.24590761,0.13520446,0.14222405,0.15102461,0.19805988,0.08314101,0.20408649,0.26314673,0.13547766,0.17557746,0.24059507,0.15823607,0.18107847,0.15289871,0.19336304,0.33101171,0.27887975,0.19103513,0.21040512,0.12633148,0.21394607,0.20158535,0.20596002,0.27337641,0.15638081,0.18618952,0.32411392,0.17705765,0.27490044,0.49111564,0.23585911,0.088899893,0.16180102,0.16315147,0.34190717,0.24342169,0.20438526,0.39571799,0.25011428,0.26065527,0.24576204,0.22490326,0.20863349,0.14443131,0.13256798,0.23555725,0.30051078,0.17499597,0.21944247,0.27452111,0.15768037,0.22625698,0.16736861,0.14595509,0.28743938,0.19292901
117,0,0.22866623,0.12629681,0.11321742,0.1200902,0.17712137,0.041974793,0.16016923,0.19175779,0.090588924,0.15934507,0.18313973,0.13165119,0.15826247,0.10913575,0.15204324,0.29418861,0.23970782,0.13786758,0.17234171,0.12465368,0.18936054,0.19586579,0.17471709,0.12915455,0.11572513,0.15974362,0.26438876,0.14885787,0.27972916,0.45538462,0.21237179,0.068616819,0.12586783,0.13934673,0.33582738,0.18280207,0.19206349,0.37293998,0.20974553,0.17479224,0.21235512,0.16590463,0.16855467,0.10776385,0.10669008,0.18327816,0.26489085,0.15403161,0.18599068,0.2688302,0.16446501,0.20697423,0.16042849,0.15002168,0.22281956,0.16576374
117,1,0.22737801,0.12362534,0.11107183,0.10552015,0.17264366,0.044677142,0.14455657,0.15244818,0.089350845,0.15743662,0.16558658,0.12286472,0.15226131,0.09840589,0.14572864,0.25505855,0.23266807,0.12702518,0.17799812,0.16370109,0.18881399,0.2065054,0.17498114,0.10490361,0.12027227,0.18193024,0.25069643,0.16084119,0.29124212,0.38834437,0.23330683,0.081303953,0.12480029,0.12992821,0.31339908,0.15944234,0.1865752,0.34518048,0.20636061,0.16503009,0.19730348,0.16017741,0.15553112,0.1,0.1134882,0.1860623,0.25677846,0.16092566,0.23406776,0.2540915,0.19035121,0.19345828,0.15977843,0.17081419,0.20692972,0.18087666
117,2,0.23046194,0.14013767,0.12299123,0.10790274,0.18695623,0.053261314,0.13602006,0.14354496,0.097456918,0.16080282,0.17337817,0.1343634,0.15728643,0.1063264,0.15803546,0.23513252,0.24035983,0.13649984,0.20066849,0.20580606,0.20123884,0.21611316,0.18923991,0.11404416,0.14550843,0.2084857,0.25738714,0.17578861,0.28875723,0.33552725,0.27468395,0.10434926,0.14306463,0.13839914,0.2934226,0.1653494,0.18747646,0.32986178,0.22053157,0.19549145,0.20375306,0.17797226,0.16032444,0.10672342,0.13002881,0.21122995,0.26164797,0.17427028,0.27484009,0.2426446,0.21380888,0.18854105,0.16653543,0.19336686,0.20896013,0.20898473
118,0,0.22186077,0.14532492,0.12936988,0.11143249,0.18213614,0.058755217,0.12789721,0.12334748,0.10272712,0.15524648,0.18534746,0.13511936,0.15334364,0.10671242,0.1567934,0.22896892,0.23086484,0.13954616,0.20948846,0.21309123,0.20812534,0.21875769,0.18395888,0.12282176,0.15939063,0.22267417,0.2626539,0.16999637,0.26002366,0.29400917,0.27761787,0.12511348,0.15025418,0.13992103,0.26512259,0.17763855,0.18824993,0.32513841,0.22005268,0.20921769,0.20782938,0.20040483,0.15773073,0.11087728,0.12766973,0.21692556,0.2698018,0.17713272,0.28850193,0.23600521,0.19707051,0.1869835,0.16957517,0.19634961,0.21205919,0.21564061
118,1,0.20227716,0.12288781,0.12241972,0.10043141,0.16698443,0.04875358,0.11361955,0.10104456,0.10177346,0.13649296,0.18913117,0.11771883,0.14500387,0.097455143,0.14072248,0.24045082,0.20563994,0.13050047,0.19815328,0.19014294,0.19856076,0.21530682,0.15916635,0.11405493,0.14817559,0.20952655,0.25851262,0.14350073,0.22292392,0.25819664,0.25087064,0.11124866,0.14164125,0.11362527,0.24708224,0.18050947,0.18781948,0.32029889,0.2016043,0.19534817,0.2055192,0.1973269,0.13342498,0.10628202,0.11157933,0.19691028,0.26540888,0.17424609,0.28242123,0.22917984,0.15994555,0.19316222,0.15833181,0.18116709,0.2129963,0.1975445
118,2,0.19843852,0.1207408,0.12952971,0.094246495,0.1670247,0.047209264,0.10500783,0.089236168,0.10327087,0.12679577,0.20168467,0.1084748,0.14588326,0.10511831,0.13128852,0.26881219,0.19419909,0.13293752,0.19585047,0.17608036,0.19826927,0.21894902,0.15111279,0.11338718,0.13150583,0.21497733,0.2585064,0.1330765,0.21895244,0.23465104,0.24225968,0.10017331,0.12980392,0.098234027,0.24782412,0.18170052,0.18319209,0.3229703,0.19870916,0.20346738,0.21775605,0.19557659,0.11562643,0.10140301,0.1143526,0.17731941,0.2555041,0.18109176,0.27557451,0.21873721,0.16411653,0.19863296,0.14446988,0.16842972,0.21798603,0.21303032
119,0,0.21735849,0.14698025,0.14351722,0.10520639,0.17757787,0.064855553,0.12076465,0.11291823,0.11512464,0.1311831,0.22189389,0.11541777,0.16560688,0.124362,0.1494169,0.29318482,0.227401,0.14729251,0.21108701,0.17704068,0.21183276,0.24092524,0.16349491,0.1478406,0.14266531,0.24684662,0.26705634,0.16183829,0.23139859,0.2527458,0.26048342,0.10458859,0.12986202,0.10412778,0.26481498,0.18594148,0.17904224,0.34364474,0.20636061,0.24155125,0.24044784,0.20320891,0.12289433,0.10834713,0.13971727,0.17130125,0.2530797,0.19662151,0.27838585,0.21632881,0.20836374,0.20234019,0.13850943,0.17682303,0.22909988,0.25224091
119,1,0.23677293,0.15926412,0.15769845,0.11961957,0.1981203,0.084409526,0.13546851,0.14606659,0.13084323,0.14434507,0.21951634,0.12708886,0.17600503,0.14504253,0.17000095,0.32681166,0.24566765,0.16313335,0.23317609,0.17769193,0.21790854,0.25140085,0.19043757,0.1778783,0.15381552,0.26717066,0.27302574,0.20909173,0.24319368,0.29451859,0.2645623,0.12990839,0.13514161,0.14661881,0.30139329,0.18118417,0.17421308,0.35092338,0.20950608,0.2579425,0.26087676,0.2050128,0.18343873,0.11982344,0.15858095,0.17160682,0.26207275,0.20408805,0.27699597,0.21986238,0.23375987,0.20008753,0.13086431,0.18613544,0.235709,0.30711321
119,2,0.23834743,0.17106449,0.17244636,0.14263163,0.22032089,0.10047467,0.14308367,0.16032316,0.13248285,0.16802817,0.21562394,0.15384615,0.17893313,0.1604189,0.19579975,0.3549617,0.27621056,0.17665527,0.2509949,0.20072852,0.21646019,0.24199809,0.21673897,0.2101454,0.17293943,0.27888026,0.27233553,0.24492386,0.25295962,0.31593479,0.28604596,0.14577866,0.16125635,0.18377602,0.3544739,0.1759105,0.16717111,0.3356563,0.21190056,0.2786035,0.27020421,0.21671727,0.21994318,0.12361472,0.18221682,0.18192004,0.26553321,0.20466054,0.26704572,0.21971359,0.26778111,0.20195402,0.12364951,0.19879476,0.24187423,0.34998241
120,0,0.21949252,0.17632549,0.16574805,0.14559271,0.21280209,0.097258368,0.15030398,0.15456178,0.12714573,0.18253521,0.2091434,0.16274536,0.16162543,0.16452927,0.22288803,0.37266884,0.30566338,0.16963631,0.27090413,0.1862796,0.22554199,0.23550636,0.19524708,0.18320948,0.19912021,0.22518044,0.25980599,0.22810007,0.21712946,0.31957208,0.30328377,0.11690187,0.14897603,0.19165111,0.27756265,0.13524269,0.16241593,0.32166686,0.20264917,0.26503964,0.26391232,0.20610823,0.18897443,0.11807362,0.19351702,0.19894746,0.26798869,0.19532333,0.21729448,0.21389251,0.22932753,0.18003244,0.11079473,0.20952918,0.23424579,0.27196932
120,1,0.18562134,0.13697451,0.11498038,0.10776547,0.17849087,0.078487601,0.13380758,0.10291333,0.10601472,0.15706338,0.18972896,0.15948939,0.085368187,0.13317607,0.19380867,0.33689355,0.2694357,0.14374262,0.24496959,0.14696175,0.21543086,0.19205275,0.19439834,0.1022014,0.17017966,0.19006533,0.19517473,0.13391951,0.18527079,0.18154865,0.27132066,0.10377156,0.12541757,0.14512563,0.13072469,0.12398623,0.1374092,0.2841638,0.1450837,0.19095425,0.17083498,0.18594392,0.18603244,0.076949633,0.15817576,0.1805789,0.20628063,0.15895823,0.13757403,0.18368049,0.18753063,0.16932266,0.098809742,0.17126507,0.18132347,0.18934074
120,2,0.14454131,0.093829386,0.063355451,0.093308167,0.10733083,0.066250921,0.069345033,0.078003917,0.072120629,0.075260563,0.15657224,0.10671088,0.081213761,0.11454,0.13638949,0.1101083,0.1294355,0.13012745,0.11569934,0.1030962,0.17376571,0.11538199,0.1318559,0.095908454,0.10421374,0.19799499,0.073094143,0.10778644,0.1750057,0.12076414,0.096461795,0.097730461,0.11190995,0.09051687,0.089962001,0.062967986,0.07409201,0.24169215,0.076104182,0.11814882,0.072655523,0.064791332,0.14120612,0.060672342,0.14445345,0.12424242,0.11628798,0.14762941,0.094440496,0.12750604,0.14650694,0.14111938,0.089588903,0.098742738,0.082125771,0.10249068
