,measure_number,beat_number,pid1263-20,pid50848-04,pid5667249-17,pid5667269b-37,pid5667291-16,pid9048-20,pid9049-20,pid9050-20,pid9054-20,pid9055-20,pid9058-20,pid9059-20,pid9060-20,pid9062-20,pid9063-20,pid9065-15,pid9066-20,pid9067-20,pid9068-13,pid9072-20,pid9075-20,pid9081-11,pid9088-15,pid9090-09,pid9093-20,pid9094-20,pid9099-20,pid9100b-20,pid9101b-02,pid9104-20,pid9105b-03,pid9111-20,pid9112-07,pid9113-16,pid9114b-13,pid9116-08,pid9118-20,pid9122-04,pid9123-03,pid9130-04,pid9138-20,pid9139-20,pid9153-20,pid9161-10,pid9162-07,pid9166f-17,pid9170-20,pid9174-20,pid9176-08,pid9186c-20,pid918726-09,pid918904-05,pid918919-20,pid9192-20
122,41,2,0.39216254,0.42547562,0.3378115,0.48272513,0.40041852,0.41142911,0.47521113,0.49008825,0.46387048,0.6031169,0.42435208,0.44428090000000003,0.65666065,0.32996937,0.43542216,0.56178205,0.68095906,0.48935961,0.39479339,0.45321198,0.51575114,0.20849233,0.39800975,0.29409877,0.35361621,0.33390025,0.55213692,0.60914945,0.40797127,0.65122249,0.58080942,0.61112665,0.24140104,0.4601357,0.56291688,0.19801739,0.37087472,0.53006032,0.49615205,0.60646045,0.57505569,0.42997878,0.49592634,0.43627965,0.65099882,0.56136566,0.52427428,0.53431412,0.47772702,0.67928389,0.47952119,0.53864547,0.63522148,0.56812012
123,42,0,0.45480739,0.52485212,0.42685221,0.55352215,0.43555293,0.47382155,0.56171092,0.53724106,0.48617686,0.63232675,0.52306671,0.4751462,0.71031951,0.37609769,0.55790055,0.66766298,0.74853087,0.5399562,0.45572063,0.55140568,0.564783,0.26151253,0.49837743,0.34741743,0.41215369,0.49801308,0.58113612,0.68976836,0.45138434,0.6784958000000001,0.64563937,0.70367101,0.26128127,0.51593538,0.58567345,0.250983,0.43091179,0.6407758000000001,0.58309235,0.63569111,0.60849168,0.48830916,0.54619141,0.49310411,0.73393531,0.63953245,0.56810631,0.5636296,0.55170513,0.70914322,0.53298298,0.60869737,0.70663155,0.63715441
124,42,1,0.48831037,0.58655476,0.54550036,0.58191721,0.45164994,0.5343901999999999,0.58645118,0.59632141,0.49526605,0.64806509,0.58826406,0.48190604,0.72745426,0.39045269,0.62627997,0.74451894,0.78925388,0.55859387,0.49409034,0.62500703,0.56730197,0.32301265,0.57986572,0.40727902,0.45174249,0.6701063,0.5795418000000001,0.74848404,0.48332520000000007,0.65597125,0.66742352,0.74792413,0.28702514,0.57321486,0.59923771,0.32067342,0.47684211,0.7952748000000001,0.63836287,0.63614536,0.63375704,0.50845419,0.57327706,0.52787885,0.7758674,0.70132186,0.58460868,0.57282197,0.60292195,0.71515345,0.54325993,0.6618275,0.73080908,0.66895673
125,42,2,0.512316,0.66706635,0.58240466,0.57828613,0.45315233,0.59856902,0.57391093,0.65701811,0.50132551,0.65544851,0.66281523,0.47958668,0.73054625,0.38310926,0.64945735,0.78137168,0.7538379,0.55614711,0.51786828,0.69342142,0.54514719,0.38223767,0.63244345,0.45760302,0.47793817,0.79041701,0.56885048,0.79112781,0.50957528,0.61455432,0.69208626,0.79716808,0.32339218,0.59718255,0.54362424,0.40545495,0.49727947,0.7921498,0.65429104,0.60979162,0.65080592,0.50812699,0.60727539,0.55543385,0.81897458,0.74129676,0.58548009,0.57273404,0.63737103,0.72365729,0.52863697,0.69940222,0.76012434,0.6838605999999999
126,43,0,0.53708894,0.74127898,0.5129977,0.55322259,0.45265869,0.70380658,0.49974482,0.7261124,0.47926529,0.66469398,0.73615089,0.47547824,0.74169029,0.36173417,0.64988657,0.78871476,0.62051832,0.51761063,0.53547788,0.72019961,0.52873445,0.43625063,0.64848533,0.48425291,0.50664188,0.79121014,0.5624732,0.86512834,0.5306158000000001,0.57411282,0.72922288,0.87527314,0.35826212,0.58123425,0.47206435,0.50275793,0.51055597,0.74471347,0.64281716,0.59689956,0.64946272,0.50476654,0.64427316,0.61424898,0.84958872,0.77973079,0.56478405,0.56448864,0.66612586,0.73567775,0.51596597,0.7266636,0.78451774,0.6920050999999999
127,43,1,0.53738647,0.75072742,0.36578933,0.49508896,0.44392874,0.76856528,0.3874962,0.74675337,0.4362242,0.66064605,0.74327628,0.45329071,0.73711672,0.31062798,0.61270464,0.74097261,0.42457907,0.46273977,0.51918817,0.68788305,0.49142944,0.46467906,0.62556151,0.45214218,0.51748323,0.7312592,0.54347535,0.86348269,0.54007253,0.52328178,0.73856166,0.91582904,0.37646435,0.53037803,0.40861499,0.58138118,0.4907487,0.63586629,0.58711909,0.58660322,0.61089634,0.48507252,0.64291295,0.62980284,0.83882739,0.78178897,0.54297152,0.52660308,0.68342128,0.72602302,0.48583584,0.73454641,0.7802435000000001,0.65959333
128,43,2,0.50378171,0.68669864,0.26306209999999997,0.37263072,0.41764769,0.76715301,0.30394921,0.70476544,0.37524143,0.62846503,0.67815578,0.41136386,0.6961479,0.24693669,0.56207615,0.66255756,0.36560746,0.39776469,0.48207203,0.6021295999999999,0.39493171,0.45527875,0.55853249,0.37421831,0.5119859999999999,0.62433361,0.51258708,0.8215902,0.51090034,0.46185587,0.73930268,0.88383883,0.37378829,0.47134733,0.34675747,0.60286869,0.42873981,0.53247319,0.52838153,0.56322013,0.5342288000000001,0.44778918,0.59055525,0.5956471999999999,0.77883604,0.74686595,0.50821306,0.45742018,0.65362684,0.67148338,0.39685519,0.6883005999999999,0.72584405,0.60219403
129,44,0,0.46695897,0.59972822,0.19407515,0.32958424,0.38876965,0.72083801,0.28038763,0.63602415,0.32748059,0.56449158,0.59361509,0.37023987,0.64925277,0.2273145,0.53758048,0.57799499,0.34415649,0.36272466,0.44614313,0.50132134,0.3603824,0.42013878,0.46937095,0.31289714,0.48023476,0.52508585,0.47816854,0.71346928,0.46898668,0.43944683,0.74603838,0.81060222,0.35784418,0.44323102,0.32197186,0.58431633,0.37223128,0.48760891,0.4646222,0.53243925,0.49367711,0.42849309999999996,0.52456055,0.54228022,0.70313563,0.71123854,0.48077447,0.39809253,0.59845633,0.60905371,0.31524858,0.60747553,0.65447716,0.5297191
130,44,1,0.42954901,0.49926459,0.15253962,0.30340414,0.36217202,0.63652263,0.25667416,0.53948908,0.29624124,0.49526392,0.49347538,0.32749034,0.58135146,0.22785909,0.53790545,0.47564424,0.32951469,0.33550068,0.40805863,0.39418752,0.3412868,0.3643471,0.33155623,0.24941176,0.44640566,0.42439902,0.43463959999999996,0.62886146,0.39691750000000003,0.43913239,0.73735512,0.64921773,0.33798266,0.4253441,0.31144555,0.51298665,0.32433655,0.49065851,0.3872357,0.48226981,0.45474381,0.41149629,0.4346889,0.47185446,0.61567815,0.64777618,0.46195741,0.32531791,0.51361739,0.56191816,0.26473974,0.50335676,0.57231673,0.46971577
131,44,2,0.36525994,0.37199840000000006,0.13531948,0.27431917,0.32247679,0.54942013,0.19838994,0.38610311,0.25596951,0.39968426,0.38358365,0.27155318,0.51755991,0.23554289,0.51619351,0.40071088,0.32522285,0.25845794,0.28667507,0.29457408,0.31387557,0.30534959,0.21360403,0.18558037,0.39060222,0.33591987,0.36834807,0.55012968,0.27881303,0.45325675,0.63283298,0.26204003,0.29885846,0.39625848,0.29718065,0.32956194,0.28477391,0.50650134,0.33035603,0.40461461,0.41980736,0.39006013,0.3409389,0.36374893,0.51373616,0.55804176,0.46588966,0.23468615,0.45228794,0.45950128,0.21727561,0.37964265,0.47733356,0.31272647
132,45,0,0.24051832,0.14768985,0.13381867,0.2125817,0.24303268,0.39837262,0.12347044,0.25433349,0.20779208,0.27806023,0.14755851,0.18765487,0.45695697,0.23341559,0.32134404,0.29525809999999997,0.32439749,0.16299653,0.17313789,0.18376441,0.19323217,0.20170839,0.14889297,0.11159484,0.28924614,0.27977923,0.29027331,0.42638404,0.20363345,0.46668806,0.47551777,0.15703173,0.19806625,0.30973183,0.26476094,0.19007587,0.21600445,0.54457105,0.27012593,0.34597303,0.30552352,0.30489034,0.21378348,0.24652824,0.35475292,0.41973651,0.48582866,0.18413149,0.41306608,0.17546675,0.16014348,0.2664258,0.33020896,0.24419081
133,45,1,0.21165049,0.10200639,0.14861959,0.2047658,0.22905511,0.30673401,0.12286287,0.22466326,0.18851070000000003,0.24561205,0.09995110000000001,0.16498166,0.4060487,0.2324966,0.26178184,0.26944018,0.35396170000000005,0.15574687,0.15867878,0.16256677,0.1752352,0.18042586,0.12366717,0.11236238,0.24393409,0.33458708,0.24371651,0.36464538,0.18987377,0.45733812,0.39264678,0.20953588,0.13891835,0.28186753,0.23372569,0.16696572,0.1971831,0.56163706,0.27112873,0.33772442,0.2827349,0.27750265,0.15892160000000002,0.21276312,0.30799678,0.34783231,0.51304395,0.18821023,0.39223439,0.17554987,0.19043210000000002,0.25101491,0.28628789,0.26607014
134,45,2,0.24571719,0.13718625,0.18955032,0.21889070000000002,0.33291839,0.26915451,0.17704599,0.26911287,0.19375592,0.35552947,0.13682850000000002,0.17807513,0.36417805,0.23402825,0.28926973,0.28683254,0.47013866,0.19480441,0.20478875,0.20374613,0.19692261,0.19477968,0.14950843,0.14039635,0.24291339,0.43095666,0.28129019,0.35212414,0.21656322,0.42345505,0.40069352,0.33021589,0.14093943,0.38507916,0.22587299,0.2007864,0.21082283,0.58331937,0.30087065,0.36667388,0.31957148,0.27853732,0.15107422,0.23006953,0.34571093,0.35356659,0.55095038,0.21552354,0.38457116,0.21484015,0.22539206,0.27846679,0.31846991,0.32074353
135,46,0,0.28643126,0.32199041,0.21841855,0.25901416,0.39310511,0.25999813,0.20784981,0.33111937,0.25185098,0.45094722,0.31301432,0.20588760000000003,0.34197372,0.23693839,0.44959838,0.30638178,0.65179927,0.27563057,0.38388274,0.24283104,0.29362064,0.25117116,0.3628407,0.18500157,0.25095509,0.50610793,0.30136656,0.37002057,0.27683939,0.39537958,0.42954589,0.42955161,0.1669952,0.44565428,0.24596155,0.24784848,0.24139362,0.60028485,0.31868004,0.39542865,0.35999214,0.31420233,0.17475586,0.33675588,0.41438555,0.40627579999999996,0.58313817,0.25142722,0.38891077,0.31842072,0.24552052,0.34812455,0.3746395,0.38497424
136,46,1,0.30405575,0.38100719,0.22308338,0.26701162,0.43301497,0.26774224,0.21984325,0.37444496,0.27695986,0.53636658,0.37094656,0.21548221,0.34018938,0.23416439999999997,0.47944693,0.30415219,0.68279135,0.32634043,0.43040393,0.26159685,0.31932625,0.28783131,0.42118136,0.19836427,0.25042286,0.55789043,0.31030949,0.35399338,0.30995188,0.35883976,0.46212236,0.47049209,0.18563408,0.49910178,0.25227846,0.2818353,0.25277242,0.61126005,0.31564055,0.43140097,0.36748788,0.33099576,0.18222656,0.37107344,0.46437009,0.42955413,0.60557704,0.2593006,0.38936757,0.35579923,0.23792125,0.35161926,0.41912184,0.39961217
137,46,2,0.31942531,0.42343725,0.21640813,0.26318083,0.42185974,0.28998316,0.21723677,0.39691593,0.30266048,0.57391516,0.41311911,0.22029438,0.35436099,0.23744894,0.48828254,0.26887471,0.6812891999999999,0.35702311,0.46611395,0.26865336,0.32385432,0.33341606,0.46421549,0.21184649,0.24133858,0.59134914,0.31335745,0.34365441,0.34541459999999996,0.32885195,0.48155045,0.47995805,0.1848793,0.50991276,0.25726136,0.30944232,0.24944403,0.6174933000000001,0.27492226,0.45107794,0.34946272,0.3526353,0.19082729,0.38725593,0.48061723,0.42247708,0.60416099,0.27553436,0.38441364,0.37315217,0.21700868,0.33396834,0.4297729,0.40508615
138,47,0,0.3236533,0.45995204,0.20126561,0.22983842,0.36982347,0.32959222,0.16816331,0.4076823,0.31395569,0.59566872,0.45039469,0.21640896,0.37771193,0.2593516,0.4727635,0.23805639,0.65188181,0.37748829,0.50045102,0.25683863,0.31682549,0.42318948,0.50877628,0.26147216,0.21692184,0.57085037,0.31241292,0.33657991,0.39854244,0.29548226,0.47288619,0.40432654,0.16929699,0.48529887,0.25832633,0.33837847,0.24020015,0.63328586,0.2299518,0.43153796,0.30345302,0.35672091,0.21127929999999998,0.38715116,0.45381904,0.37049429,0.55944665,0.31724161,0.35985666,0.38164322,0.15983483,0.29657755,0.40091529,0.39851515
139,47,1,0.3113373,0.44976819,0.16792854,0.19851126,0.31579653,0.36857464,0.17143204,0.36433813,0.30019409,0.5642649000000001,0.44164862,0.19922192,0.39012497,0.26952859,0.42968913,0.23489781,0.60105645,0.37264008,0.48101081,0.25723925,0.29294689,0.45843287,0.49184717,0.28410821,0.20689705,0.53296811,0.29858655,0.34231285,0.40882907,0.28692165,0.45619419,0.38035137,0.16730709,0.43011955,0.24397736,0.35275516,0.2274129,0.64128686,0.22765081,0.38495205,0.34357882,0.34178458,0.20825195,0.36315840000000005,0.38967778,0.34429928,0.50288655,0.34415584,0.3150193,0.36627238,0.14200868,0.26779216,0.3435541,0.37512882
140,47,2,0.29653148,0.42201439,0.15388363,0.17407407,0.28397274,0.38635428,0.18740507,0.31906177,0.28808938,0.47974417,0.41508208,0.18693627,0.40960448,0.27119639,0.40914832,0.24443816,0.49061571,0.3622338,0.4424355,0.26122435,0.25530804,0.47272464,0.46539046,0.29024851,0.20427238,0.50004906,0.29427251,0.36253466,0.40218286,0.30855419,0.49197226,0.38548204,0.17317073,0.38091115,0.2286475,0.35288808,0.22819867,0.61915214,0.23940454,0.3542577,0.38127375,0.32539795,0.19192243,0.33842271,0.33383017,0.35768295,0.44677849999999997,0.34666531,0.29613294,0.32129156,0.12932933,0.25071931,0.29378292,0.35031858
141,48,0,0.28156123,0.41161471,0.16062609,0.18342411,0.28810431,0.38816872,0.20544383,0.29808639,0.28664552,0.4406169,0.40519036,0.17912578,0.44165808,0.27421715,0.40733951,0.26792148,0.42310994,0.3593868,0.40108775,0.26580686,0.24722307,0.48161822,0.44048437,0.29086505,0.21182561,0.45302535,0.32225348,0.39997317,0.38454564,0.32781878,0.54078472,0.37835854,0.17762460000000002,0.35070113,0.23232442,0.35437227,0.24135656,0.5790382,0.2653296,0.35652895,0.40809199,0.30922356,0.19170619,0.3253167,0.31311769,0.39237483,0.38040412,0.32566964,0.31648421,0.25767263,0.14834835,0.23492741,0.27373716,0.32399025
142,48,1,0.2663326,0.42306954,0.19347035,0.21792847,0.32338359,0.39761504,0.22951577,0.29789131,0.29900114,0.43644754,0.41805798,0.17398652,0.47974105,0.27613172,0.41012324,0.29850553,0.38839551,0.37767709,0.37530676,0.27241355,0.26529287,0.48598227,0.4289745,0.29758415,0.22487606,0.3652085,0.37598473,0.44891334,0.36441872,0.34894436,0.55552917,0.35017918,0.18197243,0.34234572,0.27211479,0.36691034,0.26844329,0.52949062,0.29650187,0.38371188,0.43430743,0.28623099,0.23316825,0.31931613,0.35118437,0.42493149,0.30070802,0.29617154,0.3728046,0.21478261,0.19312646,0.20677265,0.31132458,0.29745692
143,48,2,0.22046665,0.44514788,0.23972672,0.31161038,0.37003273,0.40607931,0.24960812,0.31168602,0.32463549,0.46390058,0.43928048,0.17885321,0.51889977,0.27122192,0.36825066,0.32988933,0.33780951,0.43671651,0.3365192,0.28611892,0.30955994,0.47791601,0.38926545,0.31099088,0.26352435,0.31025348,0.45204314,0.50648421,0.34317595,0.37208496,0.54275128,0.30369723,0.18482939,0.36027141,0.34378678,0.390386,0.3051742,0.44452916,0.32564521,0.43475377,0.44432578,0.25336045,0.30342494,0.31863987,0.41982807,0.45282147,0.235058,0.25934794,0.43977317,0.23668798,0.26579913,0.19869934,0.3760772,0.26208654
144,49,0,0.14971813,0.48564349,0.30417203,0.37304829,0.41412244,0.4194725,0.27174798,0.34404087,0.36635107,0.51240285,0.48136221,0.20647240000000003,0.53851456,0.25969197,0.271715,0.36619275,0.3881314,0.48089412,0.29216688,0.33078437,0.37262519,0.46978769,0.35300935,0.31616232,0.2904564,0.27119379,0.52454448,0.55733834,0.34235302,0.38889174,0.50940528,0.31605629,0.18169172,0.40547334,0.41375483,0.42016946,0.324596,0.39501508,0.36050995,0.48591102,0.46466387,0.27134772,0.35429688,0.314449,0.50170697,0.45257933,0.15687599,0.28539637,0.49606994,0.33842072,0.42296463,0.24298102,0.45544426,0.27023104
145,49,1,0.222886,0.53914468,0.38656549,0.43552106,0.41335515,0.47960157,0.355538,0.40261959999999997,0.47033232,0.55246114,0.53681453,0.29490039,0.5484218000000001,0.25160824,0.20076645,0.47440827,0.50857544,0.53397523,0.29647808,0.46581389,0.52991199,0.45762624,0.37698026,0.35911293,0.34918344,0.33712183,0.59134512,0.6676147,0.38830462,0.44932298,0.62958389,0.39933572,0.21658661,0.4577706,0.47449134,0.48773329,0.38598962,0.40231233,0.45271300000000003,0.54614608,0.53084786,0.34633888,0.41824079,0.36200591,0.64029934,0.44846297,0.16756168,0.38890016,0.57383634,0.49980818,0.48821321,0.38672404,0.54550557,0.35975954
146,49,2,0.29069057,0.60108713,0.48247186,0.44183914,0.33467296,0.54806397,0.45855155,0.44062239,0.5318595,0.54887468,0.59947607,0.35602637,0.54294641,0.28192648,0.28998099,0.61799822,0.600586,0.5652998,0.40005969,0.6267079000000001,0.65590288,0.438867,0.51481097,0.43291601,0.41109653,0.40744072,0.63277063,0.7649763,0.43857312,0.47648078,0.73426753,0.53715584,0.27572828,0.39429402,0.42148983,0.53654538,0.44375093,0.49526642,0.56298974,0.59375586,0.61556808,0.44233286,0.48861607,0.46877798,0.72552415,0.48909825,0.20207505,0.49130141,0.64081279,0.61154731,0.4755005,0.53307495,0.63694845,0.48033686
147,50,0,0.35790009,0.65555556,0.55912527,0.39905592,0.28898964,0.6275159,0.48728355,0.4719647,0.54483052,0.51471826,0.65533357,0.3766627,0.52042644,0.31854152,0.38706236,0.72711851,0.67665071,0.57976892,0.46185581,0.71267922,0.69899848,0.42758457,0.59597954,0.4622397,0.45955089,0.45312347,0.63643489,0.85622037,0.4893019,0.46696400000000005,0.79759643,0.62118696,0.32626786,0.34719871,0.36974385,0.5877498999999999,0.47332839,0.56100871,0.63872823,0.62672147,0.66996462,0.50589848,0.52331892,0.55167159,0.77357907,0.55535622,0.22630576,0.55481602,0.68754824,0.65147059,0.39752252,0.58826118,0.69950781,0.53879993
148,50,1,0.39487942,0.6872501999999999,0.59550876,0.34604212,0.30849386,0.69884025,0.48601373,0.49440779999999995,0.52475857,0.41983484,0.68592386,0.36641887,0.49051147,0.33368788,0.43947514,0.79180063,0.7389485,0.5722775999999999,0.47919347,0.7631431,0.69135053,0.41794641,0.64141156,0.46993394,0.50879265,0.46852003,0.61528001,0.91950631,0.52556664,0.43831098,0.80724872,0.68636483,0.36426299,0.34927302,0.33284569,0.64146868,0.47430689,0.5919571,0.68030162,0.63665729,0.69420784,0.54495048,0.49278041,0.57357844,0.78570103,0.59682798,0.24134851,0.58988772,0.72023313,0.66106138,0.33291625,0.60386258,0.69877385,0.57305114
149,50,2,0.43025368,0.71130296,0.58072465,0.30928649,0.34428288,0.76488028,0.45122425,0.50945657,0.46362431,0.36295337,0.70974502,0.33562791,0.44216697,0.32980769,0.45835428,0.82680346,0.75378013,0.53863465,0.49861378,0.80144785,0.64649469,0.39941468,0.66257693,0.47213589,0.55568679,0.47605070000000005,0.57509378,0.97173777,0.54838552,0.37823269,0.79474634,0.74768814,0.38607698,0.3671664,0.36343254,0.68964944,0.47073388,0.59833277,0.69859297,0.62527219,0.69368366,0.55934736,0.45050223,0.57744547,0.77722803,0.62470696,0.25450684,0.61096456,0.74332519,0.65415601,0.30716550000000004,0.58635617,0.68297211,0.58468613
150,51,0,0.4713279,0.73013589,0.51057848,0.26569535,0.36405001,0.8296950999999999,0.35858801,0.49852299,0.4065944,0.35792584,0.72741879,0.26933294,0.39057588,0.29468176,0.47984548,0.83051943,0.73031529,0.46961184,0.52912383,0.82070565,0.55017906,0.38451277,0.65269763,0.46206983,0.60950714,0.47473426,0.51920552,1.0,0.55113327,0.26751588,0.70969029,0.80372345,0.42167051,0.36390953,0.40601984,0.75538572,0.44131208,0.57606401,0.68677705,0.60731127,0.66662299,0.53584188,0.40869141,0.57620726,0.76826025,0.6373532,0.26674473,0.61717397,0.75380011,0.6673913,0.27686019,0.51912238,0.67040843,0.56978226
151,51,1,0.47886001,0.71677058,0.4129137,0.22789579,0.36534313,0.85206697,0.29836564,0.46368788,0.37310169,0.37159165,0.71295844,0.26475369,0.38928111,0.23545779,0.47877246,0.80108248,0.66378343,0.4201027,0.54471049,0.79308406,0.45379666,0.37937311,0.61044681,0.41000944,0.63105862,0.45336059,0.50590836,0.99373938,0.52767278,0.24096772,0.61438343,0.81013897,0.45512445,0.33170921,0.43229639999999997,0.80760924,0.40309118,0.53196213,0.65248756,0.58612012,0.62279518,0.48255218,0.36734794,0.56184399,0.73467747,0.62887835,0.27343282,0.59091585,0.74434906,0.67391304,0.25595596,0.42556658,0.64273379,0.53265555
152,51,2,0.46703727,0.66532374,0.33175225,0.20893246,0.35719805,0.82547699,0.28897259999999997,0.41984208,0.35026984,0.38278012,0.66147398,0.27770344,0.40064416,0.20266338,0.45889386,0.76033605,0.53401288,0.38682978,0.52873251,0.72884453,0.37405766,0.36375764,0.5663656,0.35592954,0.64348206,0.44825020000000004,0.49463424,0.9636884,0.49741265,0.28365527,0.53687061,0.79003584,0.47516063,0.30434895,0.44105151,0.81475328,0.37120089,0.49098525,0.61944185,0.56086235,0.57070502,0.44667492,0.30832868,0.51848747,0.67907725,0.6101236,0.27311693,0.54757846,0.70463889,0.65971867,0.24688856,0.35558037,0.60003454,0.49898609
153,52,0,0.45065769,0.59377298,0.26380691,0.21178286,0.35192896,0.76640479,0.29184641,0.3710079,0.32824749,0.39714216,0.58429619,0.29168401,0.41773383,0.19831518,0.44435588,0.70223766,0.45364807,0.35314907,0.50204948,0.64011808,0.34993627,0.34267159,0.50148669,0.30472476,0.64285506,0.47665576,0.48651527,0.90161882,0.45657996,0.31801322,0.47179365,0.72935932,0.48335101,0.29463005,0.44059750000000003,0.7909398,0.34868792,0.44917058,0.58217506,0.53047083,0.53862534,0.42183409999999993,0.26515067,0.49214211,0.61809636,0.59219433,0.26587332,0.48745265,0.65446956,0.62820332,0.24456123,0.31217894,0.54865728,0.4526622
154,52,1,0.42754463,0.47485212,0.20668085,0.23366013,0.34676718,0.63236064,0.24698341,0.28990246,0.28760651,0.42340512,0.46778903,0.27462583,0.45097913,0.21918822,0.43113618,0.60970999,0.35610763,0.31391784,0.44924057,0.52050183,0.31839757,0.28541143,0.43827832,0.23586662,0.62594051,0.50959117,0.46716238,0.7854217,0.36498361,0.35459796,0.43579707,0.57451272,0.47295240000000005,0.30533118,0.43139398,0.71113696,0.32699036,0.41050603,0.51802705,0.49159997,0.50240467,0.40652635,0.24642857,0.45002381,0.53333539,0.54355746,0.24379936,0.38344832,0.55907695,0.54222506,0.23678679,0.23982789,0.47586564,0.37280736
155,52,2,0.38939868,0.35522782,0.1620765,0.25916848,0.3341042,0.50525627,0.208427,0.21863446,0.22441299,0.43486885,0.35321691,0.22727228,0.47827879,0.2339772,0.38429088,0.50909605,0.32243315,0.28044857,0.33522584,0.42012932,0.20644613,0.22275308,0.40278155,0.1956653,0.60112278,0.49443990000000004,0.43528939,0.68251498,0.25725643,0.37078226,0.38540756,0.42808321,0.45856154,0.33040388,0.39960765,0.5743479,0.28819867,0.40855395,0.44856965,0.44887158,0.45095662,0.39014857,0.23923689,0.39617106,0.42853609,0.45387807,0.22314144,0.2665855,0.47261558,0.4039578,0.20934268,0.20250936,0.40235299,0.2983711
