,measure_number,beat_number,pid0198-03,pid1263-23,pid50848-10,pid52932-11,pid54293-10,pid59359-07,pid9048-23,pid9049-23,pid9049b-23,pid9050-23,pid9054-23,pid9055-23,pid9056-12,pid9058-23,pid9059-23,pid9060-23,pid9061-23,pid9062-23,pid9063-23,pid9066-23,pid9067-22,pid9070b-06,pid9072-23,pid9073-25,pid9074f-23,pid9075-23,pid9080-07,pid9093-24,pid9094-23,pid9099-23,pid9101b-05,pid9103-12,pid9104-23,pid9105b-06,pid9111-23,pid9118-23,pid9133-12,pid9137-13,pid9138-23,pid9139-23,pid9153-23,pid9161-02,pid9166g-02,pid9170-24,pid9174-23,pid917509-01,pid9176-07,pid918810-14,pid918904-08,pid9192-23
278,94,1,0.41205337,0.46884454,0.52026471,0.46416262,0.38801446,0.34493534,0.36412516,0.35819120000000004,0.43697668,0.30614546,0.35713988,0.47054435,0.33246856,0.53421858,0.30130939,0.49037353,0.3383869,0.4476965,0.35612765,0.67729157,0.40882375,0.61186163,0.38461094,0.310423,0.41954023,0.38889277,0.55614926,0.40018795,0.63031687,0.50775487,0.54731134,0.28917978,0.50694046,0.44154039,0.49229705,0.40608496,0.41303504,0.50633981,0.48496608,0.51495361,0.36423662,0.47946654,0.3581288,0.41046111,0.40662543,0.25186777,0.59293499,0.60223012,0.38640606,0.52918808
279,94,2,0.4463232,0.45461922,0.56522794,0.47742178,0.39934051,0.346875,0.38418341,0.3955227,0.47629173,0.31493392,0.37483315,0.51485908,0.32529600000000003,0.57956779,0.31162707,0.5123829000000001,0.33542928,0.47795394,0.35902261,0.73026026,0.42767517,0.70073063,0.39823299,0.32060279999999997,0.44097363,0.39904875,0.56892434,0.40684323,0.64774464,0.50381993,0.57521012,0.30617416,0.5228510000000001,0.46638141,0.49152261,0.41685791,0.44281003,0.52484604,0.51800809,0.50130619,0.37090123,0.5159007999999999,0.37591765,0.43638922,0.45040344,0.29177868,0.59488289,0.61090389,0.40697306,0.56792688
280,95,0,0.47348406,0.45482959999999995,0.61386029,0.48797055,0.41127075,0.35093391,0.40660145,0.43096974,0.50808161,0.33269568,0.40348304,0.56786405,0.33873819,0.6285426,0.32608042,0.51280927,0.33452104,0.49709104,0.39495451,0.78743714,0.44215958,0.77193767,0.42217439,0.33866064,0.46588536,0.41447856,0.59545207,0.41796668,0.68487418,0.50317095,0.6002168999999999,0.32403371,0.54080707,0.50014132,0.49764901,0.43325283,0.47617354,0.55238434,0.53690973,0.47969552,0.38396787,0.56026205,0.38831416,0.45770173,0.49850278,0.31723195,0.60325423,0.61275903,0.43220637,0.59793716
281,95,1,0.49358043,0.47218048,0.67947059,0.5055379,0.42177755,0.35077586,0.44755433,0.45905089,0.53591017,0.35810923,0.44179644,0.62981487,0.40195592,0.69439563,0.33181168,0.49946553,0.3359882,0.50895835,0.48569755,0.83185708,0.44280266,0.79311116,0.46174902,0.36186051,0.48497483,0.42053578,0.63739877,0.43999146,0.72526561,0.50541362,0.61365567,0.36245506,0.5540035,0.55710136,0.50922417,0.44653111,0.51509763,0.58114638,0.54115575,0.45706693,0.41148351,0.63678053,0.39480548,0.47558319,0.50976331,0.31617693,0.61034243,0.61082495,0.46195927,0.62116429
282,95,2,0.49318755,0.49154495,0.726125,0.52463611,0.41274539,0.34296695,0.48130087,0.47070839,0.54124271,0.37682284,0.46430061,0.63773833,0.43848003,0.7448415,0.33292072,0.48839779,0.33351964,0.5096948,0.54099118,0.84097927,0.43138413,0.77685827,0.49602904,0.37897159999999996,0.49253249,0.41479331,0.6797565,0.45850491,0.75275862,0.50288343,0.60046995,0.37031461,0.53960522,0.59018607,0.51216982,0.44922685,0.52988275,0.59953419,0.52556092,0.44383389,0.4203954000000001,0.66884417,0.38333944,0.47726241,0.49245114,0.30312598,0.60220298,0.60572331,0.47399189999999997,0.62707385
283,96,0,0.4737954000000001,0.50422752,0.75154412,0.54047181,0.38564889,0.32594828,0.49530282,0.46349381,0.52221118,0.37919786,0.47009177,0.62215391,0.46621647,0.76599622,0.33258443,0.47447153,0.32709207,0.49974224,0.56998897,0.83378033,0.41262245,0.73392231,0.50742145,0.38354903,0.48702577,0.39773379,0.70310712,0.46113627,0.75300093,0.49213012,0.56356078,0.3623764,0.51113499,0.6079375,0.51172729,0.44009741,0.52564766,0.59923417,0.49584529,0.44144672,0.40890416,0.66576509,0.36352114,0.46260325,0.45773713,0.29462332,0.58437814,0.60230906,0.46917298,0.61301571
284,96,1,0.43808747,0.50817455,0.75602941,0.55665049,0.34982745,0.30523707,0.50000747,0.44123796,0.48693694,0.36272988,0.46690072,0.59316109,0.48168072,0.77159409,0.32859903,0.45195772,0.31443875,0.48235158,0.58560105,0.81004852,0.39431691,0.63284873,0.50310351,0.37364718,0.4678236,0.36511156,0.71884824,0.44831269,0.73027027,0.46263863,0.50497967,0.34741011,0.45561127,0.58226427,0.50694925,0.41963382,0.50367473,0.58649139,0.45482651,0.45396811,0.38552784,0.64399626,0.32407502,0.42021421,0.39485386,0.27400749999999996,0.55750947,0.60066114,0.44770793,0.5825355999999999
285,96,2,0.38560415,0.49800645,0.74080882,0.5647733,0.29564469,0.29022270000000006,0.49385408,0.39374828,0.42692766,0.31981333,0.45890573,0.55907019,0.47962052,0.75805507,0.31483973,0.43793538,0.30865549,0.46991615,0.55889165,0.7663873000000001,0.39291109,0.56442258,0.48414830000000003,0.34232607,0.4418526,0.31429671,0.71658205,0.42410081,0.68448276,0.43725458,0.44453683,0.32895506,0.40054123,0.53399545,0.48215323,0.40102418,0.46320962,0.56890099,0.41219671,0.48225385,0.37631477,0.59882078,0.297487,0.37138059,0.32775686,0.24490466,0.52335936,0.59089205,0.42725832,0.54146234
286,97,0,0.32802076,0.48634570000000005,0.70975735,0.56596955,0.24972607,0.28633621,0.49124785,0.32943604,0.35354399,0.27213751,0.46156146,0.53712351,0.47045134,0.72635553,0.30445049,0.44212107,0.31495886,0.46510821,0.50245382,0.60232907,0.41290659999999996,0.52837546,0.46114502,0.3038652,0.41406356,0.27298734,0.69931903,0.41079026,0.66002796,0.42107122,0.39975599,0.31832584,0.36459726,0.48237419,0.42498271,0.38966999999999996,0.42412388,0.55918206,0.38884033,0.52441222,0.38853966,0.55093121,0.2922998,0.31438686,0.29658419,0.21454361,0.48898508,0.56995263,0.41085872,0.49961826
287,97,1,0.28968125,0.47486526,0.65281618,0.57026937,0.22237355,0.30371408,0.50392801,0.30121045,0.31558029,0.2077442,0.47737069,0.51311136,0.47460990000000003,0.66927032,0.31297939,0.47015974,0.33868964,0.47850102,0.44034326,0.51738862,0.43756076,0.52323865,0.43084238,0.23834795,0.39372699,0.25918025,0.65891645,0.40334045,0.64324324,0.42697774,0.37568007,0.3302191,0.35998886,0.39841407,0.34519429999999995,0.39003077,0.39967240000000004,0.5574846,0.39172319,0.58163229,0.42955441,0.50146935,0.31608909,0.27657711,0.30840057,0.22363239,0.46782098,0.53629366,0.39912543,0.48986933
288,97,2,0.31780578,0.49341828,0.59638235,0.58399699,0.26724765,0.39259339,0.54623254,0.34951169,0.35572999,0.22434156,0.52574388,0.51847195,0.53005736,0.6121005,0.41248569,0.50061854,0.40090824,0.53019958,0.44735318,0.41549184,0.46783818,0.58549914,0.46079162,0.25636237,0.42218466,0.34656921,0.62630111,0.42540795,0.65958062,0.49043785,0.41818346,0.40558989,0.41908628,0.36558059,0.31735583,0.39764699,0.41847709,0.59034423,0.43771197,0.66122872,0.4768708,0.46745905,0.36360906,0.30988019,0.35275238,0.30054705,0.49014455,0.48240576,0.43866878,0.51612832
289,98,0,0.43437361,0.56368336,0.56927941,0.6044253,0.32572119,0.50864943,0.58106191,0.46248968,0.49682697,0.36353387,0.56083148,0.59010776,0.60816705,0.58387034,0.4781411,0.53675835,0.47686695,0.56712712,0.52041632,0.34942214,0.51447693,0.6999329000000001,0.56068881,0.37240511,0.48408084,0.49183745,0.62656772,0.48170867,0.69290774,0.56121745,0.48024401,0.48711236,0.48392232,0.40902096,0.37866132,0.40268772,0.48793051,0.65576346,0.49211453,0.69992793,0.54855973,0.51100608,0.41841893,0.42010075,0.41059709999999994,0.40406377,0.51205071,0.46026248,0.51335329,0.54486859
290,98,1,0.50624166,0.64024964,0.57732353,0.64058056,0.39683157,0.62391523,0.64095288,0.56460798,0.58717541,0.53200259,0.60595801,0.68962421,0.695128,0.5913168000000001,0.53126073,0.56441268,0.58629095,0.60374957,0.61600496,0.42137627,0.55437822,0.7961679,0.65707126,0.54082342,0.55978514,0.60639295,0.65789444,0.55350705,0.7249767,0.62772529,0.57261636,0.56410112,0.58342884,0.4804428,0.44947448,0.41737902,0.58187853,0.73041213,0.54686277,0.72290785,0.61302031,0.60075807,0.47887025,0.53104293,0.48130715,0.50049234,0.54027209,0.46972568,0.58149322,0.59516958
291,98,2,0.55724981,0.70817054,0.60129412,0.68521834,0.46650828,0.72435345,0.71698155,0.65325997,0.65189454,0.65571574,0.65564516,0.7602929,0.7725764,0.61624683,0.58737121,0.58944871,0.63361279,0.6391937,0.69913151,0.50933392,0.59210349,0.84693954,0.7353338,0.62786415,0.61972804,0.6892425,0.69963008,0.63008116,0.75823858,0.67966812,0.66845007,0.63713483,0.62503184,0.53920075,0.54085189,0.44149037,0.66759343,0.78983104,0.59561701,0.73805063,0.67455402,0.67824988,0.52471976,0.63992012,0.55250134,0.58505002,0.55835201,0.49197749999999996,0.64031226,0.63850389
292,99,0,0.58806523,0.77165354,0.61996324,0.7315292,0.53302066,0.82176724,0.75416324,0.71409904,0.68793058,0.71816838,0.70668799,0.80851064,0.81852403,0.63333333,0.62472095,0.6307951,0.67054805,0.66110825,0.80059278,0.59336568,0.62260525,0.85469321,0.78166163,0.68855207,0.67059575,0.77135063,0.73561137,0.68732166,0.80068966,0.72190093,0.75293267,0.69241573,0.66791627,0.58357541,0.63139262,0.47404973,0.74234881,0.82851729,0.63158753,0.74723899,0.72901382,0.77741694,0.56335995,0.71793592,0.60957504,0.67430447,0.56328361,0.52336688,0.67617538,0.68465717
293,99,1,0.58792439,0.81394883,0.62679412,0.75460097,0.5821753000000001,0.87392241,0.75491001,0.73755158,0.68084261,0.72953516,0.74464683,0.81313899,0.83382295,0.64196446,0.64977104,0.65385539,0.67289241,0.67460626,0.82533774,0.66438465,0.63561654,0.81078059,0.77812761,0.71050117,0.70725716,0.81296776,0.75797332,0.72132422,0.83847158,0.73279389,0.8053501999999999,0.70365169,0.67077364,0.64855932,0.68018946,0.49604658,0.78346049,0.83293858,0.64539525,0.74647329,0.76073056,0.81078147,0.57444501,0.77226105,0.65580061,0.72244451,0.54021025,0.55588119,0.6856253999999999,0.73282191
294,99,2,0.56898443,0.80628519,0.60430882,0.74809269,0.59427963,0.88103448,0.73180494,0.7284044,0.65482247,0.70300342,0.75778643,0.79255319,0.81347526,0.61920849,0.64617201,0.64959164,0.65558919,0.68749408,0.80307417,0.71350684,0.63517535,0.75508835,0.7481848000000001,0.69565708,0.71383067,0.81793383,0.74945289,0.71737719,0.84412861,0.72751171,0.8015183000000001,0.6858426999999999,0.65764884,0.65508361,0.68632969,0.50176877,0.77865425,0.80348966,0.63453561,0.73631204,0.76029809,0.80291998,0.56456151,0.77974948,0.65076206,0.73412785,0.49914200000000003,0.57596211,0.66109057,0.7637645000000001
295,100,0,0.5362045999999999,0.77416802,0.55526471,0.73465786,0.57725983,0.8558908000000002,0.69243522,0.69766162,0.61016163,0.65716662,0.74763626,0.7503454,0.7777904999999999,0.56967389,0.63126789,0.63073505,0.63702065,0.69779382,0.74807003,0.75092192,0.63367232,0.69522851,0.70487695,0.66004517,0.70291488,0.80009792,0.71671536,0.69598462,0.83160298,0.72195022,0.77784907,0.64308989,0.63835562,0.65141713,0.6786544,0.50042591,0.7469934,0.75452392,0.61370989,0.73079903,0.74555564,0.77129621,0.54080152,0.74843424,0.63093061,0.72104564,0.45329675,0.58748767,0.62059048,0.77991484
296,100,1,0.4977613,0.73482799,0.50019853,0.72052033,0.54248292,0.77478448,0.66018221,0.65777854,0.55433227,0.58689585,0.72858732,0.69577231,0.74023629,0.51377986,0.61174871,0.60461206,0.61256016,0.70549494,0.66870003,0.76857521,0.6447394000000001,0.62357414,0.65160959,0.59417181,0.68233792,0.77142058,0.66339328,0.67422469,0.79694315,0.7358334,0.74508812,0.60488764,0.62128303,0.64078668,0.66408519,0.49093569,0.69368292,0.68216485,0.59456692,0.74139267,0.73112209,0.70788021,0.51320976,0.68462376,0.60536131,0.67972023,0.40125222,0.59604302,0.57538299,0.78248422
297,100,2,0.46794663,0.69284326,0.44423529,0.71391166,0.49523302,0.70298851,0.63674109,0.61982118,0.52301272,0.52586637,0.69702447,0.66286958,0.71800643,0.45666862,0.60340584,0.58819962,0.59961186,0.70010836,0.57391784,0.73268637,0.67013385,0.59164989,0.6090985,0.52713454,0.6631057,0.7517661,0.62569013,0.66301581,0.75333644,0.76017416,0.73163127,0.57606742,0.62708532,0.62563398,0.65022127,0.47944121,0.6356524,0.63574925,0.5872228,0.76028286,0.7250444,0.6737576,0.49947982,0.62462558,0.59203873,0.65280556,0.371253,0.61565029,0.53213594,0.77514315
298,101,0,0.45301705,0.66211857,0.41894118,0.71120127,0.46728656,0.64433908,0.6230528000000001,0.60707703,0.50506094,0.48276499,0.6786916000000001,0.63342774,0.69984612,0.43056044,0.61182742,0.58400793,0.59323863,0.68457986,0.5139716,0.64395236,0.7,0.57582942,0.58001028,0.48453922,0.64862895,0.74498146,0.60500561,0.65546348,0.71825722,0.78693009,0.72982377,0.55549438,0.64928367,0.60350946,0.63980086,0.45975929,0.58146903,0.5982078000000001,0.59295591,0.77629943,0.7263418,0.65415068,0.49778006,0.58623037,0.58220369,0.62637543,0.35543016,0.64079337,0.50942067,0.75598297
299,101,1,0.46111935,0.64776302,0.42382353,0.70875021,0.4676245,0.62242098,0.62208946,0.61791609,0.51889242,0.48245079,0.67333148,0.62598093,0.69203769,0.43422509,0.62093589,0.5880734999999999,0.58994721,0.66682097,0.49128757,0.56715483,0.70578778,0.58863043,0.58457238,0.47580127,0.64539854,0.74365251,0.61553672,0.65370355,0.704548,0.80914319,0.73095346,0.54855618,0.67231773,0.58100809,0.62932513,0.43671019,0.55310574,0.58619138,0.60524393,0.78207369,0.72817206,0.6474496999999999,0.50779544,0.57656349,0.57891339,0.60607221,0.37243565,0.66704164,0.51480895,0.7228454000000001
300,101,2,0.49499629,0.66008495,0.45916176,0.70511126,0.50387605,0.62869971,0.63070719,0.6505227,0.5649841,0.56069679,0.66879867,0.63972783,0.68674729,0.47463386,0.6180166,0.5922712,0.59478342,0.62964093,0.52962503,0.52314071,0.68918717,0.6431298000000001,0.63178693,0.54003301,0.66002554,0.74085472,0.66238239,0.65810337,0.70817335,0.82584408,0.73081789,0.5511235999999999,0.68874562,0.55045144,0.60952842,0.39940072,0.55438812,0.59796305,0.63291156,0.77107468,0.72290524,0.65524567,0.53138691,0.59530725,0.57712928,0.5981713000000001,0.44808688,0.6889776999999999,0.55647708,0.67735281
301,102,0,0.51994811,0.67910881,0.51159559,0.70411578,0.53572416,0.66900862,0.65299828,0.67752407,0.60041733,0.62814897,0.67223999,0.65724648,0.68463622,0.52913493,0.61128363,0.59565818,0.60980438,0.59957286,0.59798732,0.52627261,0.66281313,0.70702304,0.6822592,0.60132893,0.67717677,0.73407008,0.70836157,0.66304144,0.71750233,0.81498398,0.74081338,0.55814045,0.68792582,0.55505221,0.59602406,0.38063074,0.58275141,0.62974893,0.65503522,0.74913071,0.71576183,0.66973327,0.55695655,0.6274848000000001,0.58370091,0.60676774,0.51082167,0.6955595,0.59347303,0.64654236
302,102,1,0.534255,0.70080744,0.55038235,0.70642463,0.56345557,0.71599856,0.67652901,0.69449794,0.62200583,0.67880048,0.68172275,0.68168693,0.6846234999999999,0.56834603,0.6144605,0.59973577,0.63067847,0.58343416,0.67466915,0.56320247,0.63663352,0.75061507,0.73025766,0.6476418,0.6939674,0.73155207,0.74728668,0.67163605,0.71184529,0.79756017,0.75724356,0.5608426999999999,0.6866603,0.57427181,0.59001521,0.37459789,0.60949825,0.66671404,0.67277589,0.73057382,0.70941385,0.69371081,0.57939043,0.66202233,0.60073516,0.61766958,0.55369869,0.69562858,0.61812526,0.62986346
303,102,2,0.55277984,0.72444952,0.57720588,0.70981262,0.58226746,0.7674569,0.69866328,0.71066025,0.64196476,0.70847426,0.69653782,0.70447637,0.6832246,0.59283343,0.62953635,0.60785491,0.65663717,0.5784158,0.73552523,0.62396118,0.60876393,0.79102363,0.76585491,0.68149049,0.71049508,0.7351892,0.77398105,0.68267407,0.70301957,0.77720365,0.78081338,0.55726404,0.68842725,0.60167229,0.5890679,0.383567,0.63771068,0.70695563,0.69025567,0.7116475999999999,0.69370608,0.72236781,0.59368452,0.69483525,0.62847409,0.63289309,0.59420267,0.69343793,0.63855139,0.62811628
304,103,0,0.56683469,0.73870489,0.58408824,0.71726619,0.59385977,0.81975575,0.71527892,0.72338377,0.65805511,0.72534886,0.71802002,0.7187759,0.67887528,0.59982425,0.65123068,0.6055729000000001,0.67945971,0.59844715,0.78046595,0.69241288,0.58428176,0.80727652,0.78423183,0.70518544,0.72462625,0.74805903,0.78447883,0.69196924,0.69868593,0.76658178,0.8073746,0.55314045,0.69019421,0.6254377,0.5948140000000001,0.40264764,0.65631062,0.73637297,0.7013436,0.70224304,0.67862383,0.75638746,0.60315774,0.7264228,0.66182535,0.65321194,0.61270774,0.6898954,0.64935141,0.65049185
305,103,1,0.56794663,0.74015748,0.57802206,0.73530199,0.59329654,0.84310345,0.72760809,0.72647868,0.66037361,0.7276406999999999,0.73762514,0.72547665,0.67134664,0.59356246,0.69109903,0.5797741999999999,0.69954976,0.65748914,0.79852495,0.77640935,0.56330666,0.79191829,0.78436034,0.71989924,0.7440011999999999,0.76288732,0.783679,0.69774455,0.70561976,0.75935267,0.81788522,0.55000562,0.68055556,0.65506791,0.62488591,0.43517693,0.67631148,0.79954208,0.70316984,0.70674714,0.67217546,0.78238652,0.59401421,0.7374966,0.70658956,0.66934198,0.61030378,0.68985593,0.65481012,0.69463368
306,103,2,0.5504595999999999,0.73640079,0.55957353,0.75743684,0.57121791,0.81817529,0.72665223,0.7085281999999999,0.63959989,0.70710655,0.74721913,0.7205029000000001,0.6629404999999999,0.57382022,0.70487264,0.56809392,0.7035243,0.69944556,0.76075269,0.83428319,0.56185598,0.75397003,0.76617619,0.70869452,0.74660807,0.75973981,0.76512736,0.70198206,0.71602982,0.76326296,0.804338,0.53195506,0.64895734,0.66050875,0.64782879,0.48326936,0.67958748,0.82559608,0.69142969,0.73554635,0.69373697,0.78331306,0.57231299,0.71975129,0.71739286,0.67470303,0.58786427,0.69151372,0.64001878,0.74342975
307,104,0,0.52391401,0.7318526999999999,0.53402941,0.77494562,0.53636932,0.7762931,0.70805018,0.67944292,0.60749868,0.667369,0.73991935,0.71062448,0.65678532,0.54909848,0.70253291,0.57077828,0.69925477,0.71456376,0.69389302,0.86248787,0.57170418,0.70306419,0.73282786,0.6740640999999999,0.73717226,0.73351053,0.72827959,0.70185391,0.71911463,0.76641748,0.78344329,0.51235393,0.61411971,0.65228076,0.64798783,0.51187028,0.66457606,0.8133585999999999,0.67297156,0.77011981,0.72951579,0.76077679,0.55012821,0.67867841,0.70499372,0.66502813,0.55895494,0.68785277,0.61384046,0.76508589
308,104,1,0.49727947,0.72458977,0.50528676,0.78269199,0.49316443,0.71225575,0.67401986,0.64121733,0.55386195,0.59781906,0.71913237,0.69860459,0.64826472,0.51808891,0.68978248,0.57961206,0.69240025,0.70061335,0.58568376,0.86539038,0.58249458,0.62626556,0.67628349,0.60713976,0.71479228,0.68747989,0.66585943,0.69504485,0.71531221,0.76205537,0.75610484,0.49434269999999997,0.56555237,0.6151369999999999,0.63103305,0.53424795,0.63417604,0.78046739,0.6467258,0.80999009,0.7737276999999999,0.70706598,0.52680782,0.61005718,0.67455621,0.63072054,0.51905388,0.67781725,0.57731995,0.76214946
309,104,2,0.44881394,0.71006391,0.45610294,0.76722436,0.44426579999999993,0.62935345,0.60941677,0.58202889,0.51599099,0.50691248,0.67262236,0.6783710999999999,0.62887083,0.46737616,0.65212507,0.59053567,0.68537494,0.65462752,0.47227047,0.81635642,0.58505945,0.54998882,0.60113731,0.52959263,0.67112163,0.60675666,0.6008064999999999,0.67120034,0.69850885,0.73688491,0.71423407,0.47302247,0.51697708,0.56728429,0.59051998,0.53498953,0.57963705,0.72992263,0.60880511,0.80435096,0.80122017,0.64736547,0.50093047,0.51992375,0.62964856,0.58550328,0.47269073,0.6550523,0.52896637,0.72673616
310,105,0,0.39709414,0.6897177,0.40457353,0.7233562,0.40231027,0.52244971,0.53636771,0.52868638,0.45290806,0.42666112,0.62214266,0.64517132,0.59354215,0.41676105,0.585332,0.59422292,0.66919733,0.58053045,0.37633719,0.68613145,0.5712255999999999,0.49225378,0.52570199,0.45884652,0.60397416,0.47805833,0.53602017,0.63539513,0.67463187,0.70159369,0.66674198,0.45005056,0.46588666,0.52039727,0.53162771,0.51950655,0.50348075,0.68343597,0.56091182,0.73365463,0.7867789000000001,0.58817033,0.46828339,0.44568394,0.57307692,0.52272585,0.42992966,0.62106769,0.47430886,0.68312289
311,105,1,0.33606375,0.65984452,0.35959559,0.64160114,0.38290442,0.43161638,0.49071765,0.46795736,0.37982247,0.34226042,0.55803671,0.61073501,0.53377081,0.37053309999999995,0.49485547,0.58831972,0.64216737,0.50534976,0.31242763,0.49865902,0.53616989,0.43984940000000006,0.44900084,0.37121515,0.52497934,0.35850178,0.48027639,0.58586929,0.65601118,0.6465291999999999,0.61317668,0.43370787,0.42153773,0.47440528,0.46324851,0.48117489999999996,0.42716281,0.63900205,0.48460083,0.61990812,0.72522202,0.53498362,0.42107847,0.37733049,0.51105433,0.42830572,0.40126768,0.58696467,0.41838352,0.60258406
312,105,2,0.27035582,0.61381259,0.29997059,0.50589761,0.36877247,0.33372845,0.43535209999999996,0.3448762,0.30176868,0.24447833,0.48081897,0.54707101,0.45396971,0.30826011,0.31010303,0.55657579,0.59743052,0.40815983,0.3125448,0.40690781,0.46593883,0.39269366,0.36554649,0.27149309,0.44267899,0.24574386,0.43088681,0.45829987,0.63973905,0.54192064,0.51079078,0.39979775,0.36335562,0.4312554,0.37445028,0.42245984,0.3527415,0.59449708,0.36019436,0.39898207,0.5796045999999999,0.50008423,0.36765331,0.31308886,0.41454187,0.35914348,0.38862178,0.54267811,0.3211657,0.52889444
313,106,0,0.24636027,0.57467292,0.28938971,0.40551279999999995,0.36694965,0.31234195,0.39670674,0.27637552,0.26307631,0.21471213,0.42787125,0.50100166,0.40425775,0.29795613,0.22012736,0.51019697,0.54126688,0.35650335,0.36803832,0.39869431,0.44585359,0.36220831,0.33323267,0.24145748,0.40842912,0.25723578,0.41750075,0.43345579,0.6121808000000001,0.46710753,0.47238138,0.36764607,0.35429799,0.41172176,0.32873738,0.36250213,0.33151213,0.55926891,0.33004174,0.30732366,0.40743687,0.49469350000000006,0.34420837,0.31036126,0.36695356,0.30275867,0.36927417,0.52521216,0.29431238,0.51321392
