,measure_number,beat_number,pid52932-15,pid5667229-06,pid5667249-19,pid5667291-09,pid9048b-01,pid9049-26,pid9050-26,pid9054-26,pid9058-26,pid9059b-01,pid9060-26,pid9061-26,pid9062-26,pid9063b-01,pid9064-07,pid9066-26,pid9070b-01,pid9072b-01,pid9074f-26,pid9075-26,pid9090-13,pid9099b-01,pid9101b-08,pid9104-26,pid9111-26,pid9113-09,pid9114b-10,pid9118b-01,pid9119-06,pid9124-12,pid9129-21,pid9138-26,pid9174-26,pid917520g-09,pid9192-26
354,119,0,0.86824088,1.0,0.88069547,0.85656417,0.92692945,0.91391788,0.94052045,0.98663671,1.0,0.98249624,0.94254734,0.82030338,0.84359446,0.9218980999999999,0.96705107,0.74710779,0.88996842,1.0,0.95521584,0.97979156,0.97764599,0.90515238,0.85701332,1.0,0.8661799000000001,0.89306136,0.56821187,0.98282563,0.87189924,0.9446509,0.98483405,0.83972876,1.0,1.0,0.90754617
355,119,1,0.8997485000000001,0.9907549000000001,0.90288929,0.8541704999999999,0.87835988,0.95434934,0.95847312,0.91682507,0.9927965,0.96544968,0.96439553,0.8468078000000001,0.82604276,0.89931442,0.92554809,0.83465011,0.91506761,0.97810473,0.96881945,0.9670183000000001,0.99235858,0.84407283,0.81516356,0.97048231,0.83864983,0.90763141,0.56798519,1.0,0.85015803,0.96887271,1.0,0.82961089,0.97635011,0.97049761,0.95008555
356,119,2,0.93481906,0.9794715,0.92789568,0.85140858,0.81062189,0.98030619,0.97606311,0.87316399,0.98542149,0.94631311,0.97513082,0.88003556,0.78725903,0.91900793,0.90070967,0.85891648,0.92624079,0.94547103,0.9806720999999999,0.97083122,1.0,0.82173295,0.78733347,0.92483558,0.82656054,0.92923906,0.56507613,0.9968363000000001,0.85116368,0.98381381,0.99936478,0.81615629,0.94511162,0.92600702,0.98353885
357,120,0,0.9640911,0.97299265,0.9448223,0.85036519,0.78338258,0.99318024,0.97633512,0.85640228,0.98499271,0.93514467,0.9677402,0.90626215,0.75328601,0.93695389,0.89583069,0.88981377,0.92535017,0.91646329,0.9806720999999999,0.96733604,0.99629334,0.83186983,0.77163981,0.87300345,0.80824705,0.9605783999999999,0.5620915,0.98354877,0.8628005,1.0,0.99380657,0.80393951,0.93185,0.88355925,1.0
358,120,1,0.98777421,0.96906166,0.9513168,0.82992696,0.78129279,1.0,0.94695802,0.84637982,0.98413515,0.93155248,0.95236554,0.92759904,0.72259902,0.94515392,0.9032441999999999,0.9494921000000001,0.91701077,0.8885014999999999,0.98040272,0.95411795,0.96413093,0.8599561,0.76780359,0.82438146,0.78622299,0.97685287,0.55053081,0.95995661,0.87424576,0.99808447,0.9835636000000001,0.78795544,0.93531275,0.85135943,0.97049973
359,120,2,0.99895207,0.96651379,0.95249297,0.80028233,0.81213519,0.99951287,0.9079699000000001,0.83756696,0.97924706,0.93037685,0.92528457,0.93687837,0.7084121999999999,0.93567684,0.91705741,0.98758465,0.91539147,0.87072031,0.9651155,0.94903406,0.92689325,0.89010847,0.77394155,0.78961791,0.76563529,0.97993182,0.54025464,0.94278225,0.88080644,0.9814193999999999,0.96228363,0.77536193,0.95454211,0.83999413,0.92070329
360,121,0,1.0,0.96716896,0.95469189,0.78223777,0.84391439,0.99018789,0.88248255,0.84177179,0.97230083,0.92743779,0.91535847,0.95249208,0.71869085,0.91154725,0.92434419,1.0,0.91806331,0.85217209,0.94794262,0.95202084,0.89649863,0.90889721,0.78398549,0.78445036,0.75719672,0.98905872,0.54101024,0.93437585,0.88324873,0.96475433,0.93512784,0.77073355,0.96610919,0.83815446,0.8891969999999999
361,121,1,0.99650692,0.97233748,0.96266939,0.78297428,0.86272249,0.97759221,0.87885574,0.86101031,0.96681245,0.92822154,0.90974807,0.96788354,0.7359972,0.8866110999999999,0.93068052,0.98045993,0.91587726,0.83362388,0.94982827,0.96345958,0.87323221,0.91593492,0.79423868,0.80104917,0.75228919,1.0,0.54694171,0.94061285,0.88535581,0.9536825999999999,0.90511355,0.77267101,0.97163486,0.83783845,0.85869373
362,121,2,0.98931116,0.98041785,0.97264127,0.78377217,0.86164157,0.9664579,0.87799438,0.88520247,0.96552611,0.93187904,0.91314668,0.97732955,0.74893971,0.87263073,0.93201115,0.94518905,0.90259898,0.81905028,0.96026668,0.97375445,0.86918339,0.9138688,0.79842366,0.82445976,0.74211503,0.99268749,0.540708,0.94169755,0.88415861,0.95177665,0.88097507,0.77563102,0.96773005,0.8328499,0.82913446
363,122,0,0.97540869,0.9813642,0.9691639000000001,0.7808875,0.85378684,0.955254,0.86640675,0.88111284,0.96492582,0.93050748,0.92409775,0.98377507,0.7493428000000001,0.86469956,0.92966671,0.90653217,0.87936199,0.80489506,0.96538487,0.97572445,0.86724453,0.89869576,0.79242519,0.85350767,0.73140224,0.96629646,0.52601156,0.92714454,0.87544297,0.95805,0.86445927,0.7749852,0.95852059,0.81941921,0.80158121
364,122,1,0.9533324000000001,0.97059038,0.95274866,0.78119438,0.83721265,0.94718163,0.85330492,0.86083751,0.96158134,0.92554373,0.93165021,0.98944268,0.73487557,0.87357172,0.92066912,0.84868792,0.84511376,0.7892755,0.9563607,0.97343671,0.86707345,0.87306302,0.76898933,0.89062011,0.71512359,0.93143831,0.51271299,0.90117509,0.86629633,0.95862465,0.8598539000000001,0.76917281,0.95336329,0.79242238,0.80128621
365,122,2,0.93817242,0.94533013,0.93070826,0.77726631,0.8075953,0.94070981,0.83278629,0.83255573,0.95746505,0.91901247,0.92782004,0.98760905,0.70114791,0.8977013,0.90951717,0.79063205,0.7972066999999999,0.77442298,0.92558421,0.9778851000000001,0.87796533,0.8589876000000001,0.74053149,0.92045099,0.68077084,0.89262151,0.49786543,0.87355148,0.86303994,0.95301216,0.87692552,0.7633066,0.95041627,0.77674571,0.81515134
366,123,0,0.92874109,0.91060639,0.89751982,0.76376358,0.77271745,0.93145442,0.78138544,0.80888198,0.95291999,0.9175755999999999,0.91616766,0.9780519,0.67697161,0.92451942,0.90476492,0.74880079,0.74575338,0.75127258,0.88955485,0.9823334999999999,0.89632755,0.84762397,0.70719118,0.93290009,0.65096654,0.84071916,0.48222449,0.83675314,0.86543435,0.93843502,0.91083055,0.76868845,0.93870183,0.76374389,0.82022538
367,123,1,0.91427973,0.87661061,0.85113782,0.74430737,0.72868776,0.92045929,0.71012784,0.76936812,0.94605951,0.92482529,0.89836543,0.96438295,0.66196986,0.95106869,0.91046762,0.75317438,0.69936847,0.7353741,0.8402586,0.97680478,0.92489735,0.85588843,0.68961428,0.93156906,0.63959543,0.79041126,0.47459292,0.79691765,0.8680203000000002,0.91482617,0.94552962,0.80017222,0.92507183,0.75055021,0.82111039
368,123,2,0.89898002,0.85054961,0.80046024,0.71785429,0.69051668,0.91002088,0.64448273,0.72513104,0.93388217,0.94389654,0.85828343,0.94365728,0.65046442,0.96303267,0.9153466,0.79514673,0.6756376000000001,0.74262604,0.79493569,0.96237926,0.93915374,0.87151343,0.68380414,0.91731914,0.64366509,0.72773257,0.47002153,0.74767242,0.86366248,0.89912844,0.97062093,0.80937517,0.91077875,0.73248084,0.83102248
369,124,0,0.88354059,0.82550775,0.77212989,0.69667956,0.66830006,0.89909534,0.59593798,0.70209089,0.92084727,0.96133499,0.84107461,0.92876591,0.6514108000000001,0.9647129999999999,0.91661386,0.81384029,0.6668286,0.75629315,0.76274497,0.94401373,0.92398495,0.8828125,0.68458534,0.88044159,0.64546053,0.67121179,0.46813253,0.70180783,0.84795518,0.88264534,0.98388121,0.81518756,0.90407427,0.69455887,0.85226267
370,124,1,0.86817102,0.79587974,0.75141907,0.68808691,0.66607336,0.87654836,0.56141989,0.70163009,0.9083269,0.97805499,0.83659708,0.92565428,0.65536278,0.95873101,0.91281206,0.82117664,0.6689094,0.76256886,0.73796215,0.92202593,0.89125228,0.89553202,0.69741229,0.85797056,0.64133102,0.63459424,0.47066379999999997,0.67468137,0.82736328,0.87368068,0.99301255,0.82105376,0.89361232,0.62511427,0.8663638000000001
371,124,2,0.85482744,0.75533231,0.73566863,0.67771436,0.69277221,0.85372303,0.4945598,0.72743506,0.89726439,0.99366469,0.83810757,0.93115519,0.64254294,0.94696868,0.90470156,0.82470372,0.66858554,0.76389373,0.72381979,0.91185816,0.85703695,0.91083419,0.7132594,0.84489508,0.62182058,0.60094568,0.4748196,0.66848052,0.81170386,0.87631453,0.99618866,0.82180722,0.88204524,0.56531946,0.86819281
372,125,0,0.84197289,0.72091432,0.71321913,0.65316394,0.73603805,0.83472512,0.43674857,0.76245608,0.88765972,1.0,0.84096672,0.95721509,0.62422012,0.93103912,0.89488024,0.81793172,0.66373573,0.75413151,0.72166476,0.90620234,0.82282162,0.9212939,0.72455883,0.84231131,0.5927165,0.56031449,0.47391288,0.67021604,0.79546978,0.88435016,0.9917421000000001,0.82003121,0.86443675,0.49940747,0.86854682
373,125,1,0.83652368,0.68299483,0.68003068,0.61897747,0.7893637,0.81350035,0.37640765,0.77772018,0.87977017,0.99764875,0.84290878,0.98516419,0.5936558000000001,0.91705874,0.87327335,0.79987302,0.65017407,0.73300328,0.71277527,0.90518556,0.78797901,0.92620093,0.72023436,0.84943627,0.54634628,0.53039916,0.47466848,0.66328302,0.78536539,0.89355426,0.98221375,0.80345514,0.84557578,0.44291954,0.86595079
374,125,2,0.84714266,0.63468734,0.6243416,0.5686306999999999,0.81753981,0.79519833,0.3206365,0.77806578,0.8678501000000001,0.98269218,0.8531046,1.0,0.57435156,0.90704396,0.84875174,0.78223758,0.62833779,0.70448365,0.69519833,0.90976106,0.73694115,0.91722624,0.69707052,0.86000626,0.49961099,0.49738839,0.47731308,0.64713007,0.76367206,0.89898477,0.96736541,0.7723481,0.80984307,0.41112603,0.83202549
375,126,0,0.85189325,0.56275752,0.56343646,0.49415086,0.8081718000000001,0.76687543,0.26763986,0.75462243,0.83050339,0.93677748,0.86087285,0.97360671,0.54687171,0.87881436,0.79159802,0.75698363,0.59217877,0.64830207,0.66239477,0.91154042,0.66531706,0.87351498,0.64943154,0.85992797,0.45830391,0.45751594,0.47043712,0.61331465,0.72732497,0.90751844,0.92726695,0.72251224,0.77300523,0.38187195,0.75078176
376,126,1,0.82681291,0.46155638,0.4781079000000001,0.39036396,0.73149816,0.72080724,0.22277632,0.6882668000000001,0.75338307,0.85356933,0.81598964,0.89698283,0.4971346,0.80945019,0.69896084,0.71310666,0.55255445,0.53772401,0.60753586,0.89813167,0.57458942,0.8052686,0.54970356,0.84536486,0.41033575,0.40128106,0.43420605,0.55117961,0.64577148,0.89546978,0.84024138,0.59684624,0.73683047,0.33351015,0.65048085
377,126,2,0.71140143,0.37046662,0.36868320000000004,0.27483582,0.55220148,0.64005567,0.14114607,0.57083117,0.60135494,0.75860492,0.68333603,0.70895149,0.41072555,0.66664874,0.63768851,0.63053047,0.48986317,0.32501918,0.47522392,0.8375699000000001,0.47926551,0.71920196,0.43312408,0.8109928000000001,0.30357292,0.29354519,0.37104159999999997,0.45567206,0.5234173,0.84910449,0.67164523,0.45312416,0.68072644,0.26057808,0.43397841
378,127,0,0.38008244,0.31391861,0.34631552,0.26478242,0.22160409,0.53528184,0.10200381,0.39582397,0.40483663,0.6264581,0.33398608,0.4431183,0.25289169,0.41051889,0.52926752,0.47793454,0.43740588,0.1991214,0.25091925,0.65435943,0.4035698,0.44251033,0.30844668,0.6878171,0.27833503,0.23672751,0.13249084,0.37533219,0.39976056,0.75619194,0.34054312,0.26226253,0.63666839,0.22427006,0.31011859
379,127,1,0.27313819,0.3167067,0.40098185,0.32841711,0.13433739,0.43363257,0.133965,0.35648292,0.31279479,0.58847887,0.25109241,0.38179697,0.22174904,0.34192096,0.40801546,0.38101016,0.46232694,0.25122376,0.22541585,0.55054016,0.4450958,0.32866090000000003,0.27240706,0.56882242,0.33711174,0.30870904,0.16924327,0.34515954,0.41955272,0.68406283,0.24296489999999998,0.25901728,0.62289103,0.23912283,0.34001416
380,127,2,0.22763728,0.31953119,0.44978778,0.34559013,0.12207249,0.40856646,0.15276997,0.35768101,0.28097076,0.58438378,0.36279333,0.39632161,0.23200140000000002,0.36083479,0.35145102,0.40682844,0.49076188,0.28800642,0.2575729,0.52866675,0.49519845,0.30685692,0.28381112,0.48841215,0.38033395,0.34553552,0.20919188,0.3306246,0.43957954,0.61991189,0.22377323,0.27288090000000004,0.61891255,0.26424613,0.35885303
381,128,0,0.22057426,0.32130742,0.52063411,0.32689499,0.12961015,0.38573417,0.15624263,0.36632682,0.27423892,0.5874404000000001,0.38305551,0.43017725,0.23197511,0.37837075,0.35659612,0.41661964,0.51178042,0.32363155,0.29831638,0.51532156,0.50381501,0.31969267,0.29309479,0.42583777,0.42014483,0.33055861,0.21403151,0.32191991,0.45093861,0.58945503,0.24261553,0.26655185,0.61830104,0.29611864,0.36248156
382,128,1,0.24471846,0.32914028,0.53285605,0.3058921,0.15037112,0.35324983,0.14781032,0.37597489,0.27849241,0.57575599,0.38312025,0.45789854,0.21610585,0.37388762,0.39156001,0.44813064,0.52847543,0.33101597,0.32264799,0.47804398,0.47354015,0.36000129,0.29110693,0.40687441,0.42960081,0.31089729,0.19072878,0.31436319,0.47143473,0.58152476,0.26912816,0.27613153,0.61347528,0.31540693,0.33186029
383,128,2,0.26682269,0.33786853,0.52564561,0.30003069,0.16645529,0.32682672,0.14165382,0.37390127,0.28404082,0.53690157,0.36255057,0.46376063,0.20158605,0.36676301,0.42282347,0.46233775,0.52862926,0.33032564,0.32577278,0.45380020000000004,0.46169024,0.38294163,0.27994002,0.41855622,0.42589024,0.30729602,0.16223507,0.30932839,0.492721,0.57000287,0.2791885,0.28208923,0.60313858,0.31875896,0.30684996
384,129,0,0.29518653,0.3519473,0.49705446,0.28749156,0.184341,0.31244955,0.13150784,0.36845228,0.2952577,0.49608125,0.29943357,0.45530366,0.17910971,0.35379083,0.44740209999999997,0.45150959,0.49196017,0.32153964,0.31559701,0.44256482,0.43994069,0.41487603,0.26056358,0.44284372,0.41476450000000004,0.29712998,0.14805244,0.30835216,0.50373527,0.51094723,0.29059076,0.28845595,0.58267148,0.32106136,0.27649419
385,129,1,0.29855386,0.35460435,0.46609051,0.27041061,0.19450169,0.30896312,0.12714661,0.35439779,0.29623531,0.47388805,0.27958138,0.43256098,0.18438486,0.3346888,0.4431630999999999,0.48617381,0.45454619,0.30708458,0.28632231,0.44926284,0.40043339,0.41952479,0.23740671,0.45195741,0.39831827,0.27220145,0.13014848,0.30449245,0.48074897,0.47362322,0.29712562,0.29159895,0.56817211,0.32197555,0.25127736
386,129,2,0.29144194,0.34722283,0.40321657,0.24749893,0.19814801,0.30448156,0.12565056,0.31848396,0.28495841,0.45633858,0.28293143,0.39882203,0.18302664,0.30781691,0.40991002,0.53568002,0.4213343,0.27975734,0.24310055,0.45657728,0.37597514,0.40097495,0.20371068,0.43968055,0.34546652,0.23047614,0.10553855,0.29116876,0.41740255,0.43994828,0.29148801,0.28929552,0.54585574,0.32425539,0.23387220000000003
387,130,0,0.27176191,0.32350586,0.33210432,0.23057141,0.19584925,0.29223382,0.12260404,0.28248373,0.26648658,0.44050029,0.27674381,0.35527032,0.16742026,0.27837075,0.37191737,0.55146021,0.38136993,0.24432745,0.19970368,0.45163955,0.34202783,0.36729726,0.19792844,0.39357188,0.29985636,0.21906202,0.097223167,0.26833589,0.38582511,0.39990422,0.27772749,0.26366181,0.52647167,0.322348,0.21346982
388,130,1,0.25693028,0.29259664,0.26162107,0.21782974,0.1846941,0.2778636,0.11107988,0.26002534,0.2443444,0.42365619,0.26036575,0.30624549,0.1402734,0.23966259,0.33860094,0.55792889,0.34196421,0.20638031,0.16185602,0.42929588,0.28075388,0.33099819,0.20408035,0.33628249,0.23018732,0.21299758,0.1032113,0.24544879,0.3430658,0.37147783,0.25635223,0.22760347,0.50537832,0.31252892,0.18228804
389,130,2,0.23369429,0.25482274,0.21031961,0.19928804,0.16899186,0.24974252,0.10294678,0.23748056,0.22257954,0.40864738,0.25014835,0.2804134,0.12626183,0.20171394,0.31494741,0.54595796,0.31172375,0.17879506,0.14724224,0.40789273,0.25742473,0.30641142,0.21718629999999997,0.29939712,0.16780178,0.20936881,0.11490801,0.23131158,0.31989752,0.35598123,0.23053835,0.19005436,0.48072644,0.31156959,0.1558204
390,131,0,0.19865866,0.19114799,0.18072104,0.18814215,0.15622253,0.20529576,0.10024481,0.22923795,0.19546351,0.37121677,0.20292388,0.26663333,0.11952331,0.1608684,0.28279686,0.48548251,0.32828921,0.17320968,0.16974879999999998,0.339273,0.25220119,0.26028538,0.2659343,0.3118384,0.12179664,0.21207939,0.1288904,0.23941065,0.31471123,0.35614405,0.19480705,0.15258597,0.45877109,0.32405223,0.15392059
391,131,1,0.19351684,0.16391497,0.20677576,0.20400172,0.14688333,0.17002784,0.11403572,0.24809631,0.19684418,0.34073542,0.18997679999999997,0.27726843,0.12089029,0.16737465,0.25619693,0.42073928,0.35999514,0.19303396,0.20301029999999998,0.30956406,0.27332915,0.22182979999999997,0.31467532,0.36902599,0.16639536,0.23687596,0.14714194,0.25678387,0.32417393,0.38799923,0.17573448,0.15087455,0.45469682,0.33241538,0.18658918
392,131,2,0.19394998,0.16902526,0.2308361,0.22082489,0.14281905,0.1665762,0.12590443,0.27506479999999994,0.19884229,0.32030566,0.22040783,0.28698116,0.12628812,0.18292109,0.23692181,0.36961766,0.38967695,0.21146364,0.22486363,0.30465175,0.29617929,0.21033058,0.33460278,0.38730817,0.1747621,0.25280954,0.15700253,0.26852572,0.32473901,0.40529643,0.16892965,0.16331737,0.45812274,0.33917587,0.20312113
393,132,0,0.19886824,0.21228798,0.25217080000000003,0.23068803,0.14364776,0.1665762,0.12746396,0.29577789,0.18722237,0.30211613,0.24884285,0.27736845,0.12188924,0.19585966,0.22805094,0.41942015,0.40238037,0.22403598,0.23840663,0.29928190000000005,0.30861656,0.21611570000000002,0.34007114,0.36431256,0.17369681,0.25733451,0.15712343,0.27992407,0.31508476,0.3726463,0.17426552,0.16252624,0.45214028,0.34913039,0.21378252
394,132,1,0.20934749,0.24447842,0.25894145,0.23097036,0.14991713,0.17746695,0.12315713,0.29978112,0.16983964,0.26639018,0.27907968,0.28031894,0.12593761,0.20685576,0.2362058,0.47639673,0.38723179999999996,0.22560491,0.24017779,0.30368582,0.29804973,0.23469783,0.32416824,0.32982305,0.19166318,0.24181878,0.14591031,0.29172919,0.31016665,0.30438655,0.17949023,0.17591626,0.44460326,0.35778698,0.22325801
395,132,2,0.21258209,0.27808837,0.26579391,0.22798134,0.15518484,0.18544885,0.12011062,0.29351996,0.16434268,0.24833779999999997,0.288175,0.29713841,0.12606905,0.20690281,0.25049423,0.49420852,0.37986398,0.22395229999999997,0.23837969,0.30463269,0.28034329,0.24967717,0.30744228,0.3352803,0.21005446,0.22601166,0.13402471,0.29512790000000005,0.32690355,0.26774255,0.1812768,0.18624401,0.43755986,0.36309154,0.22507523
396,133,0,0.22600949999999997,0.30476814,0.28522628,0.22302216,0.15955898,0.18178845,0.11542298,0.28064628,0.17243804,0.25384364,0.27413821,0.31771962,0.12237119,0.20033607,0.26224813,0.51845372,0.38733706,0.21244683,0.23680383,0.28934926,0.25813184,0.26346204,0.27134686,0.34139524,0.23575319,0.20841764,0.12724697,0.29803851,0.34474188,0.25326118,0.1797999,0.20486518,0.42289103,0.37353137,0.22229629999999997
397,133,1,0.22927903,0.31777681,0.29869087,0.21817959,0.15950133,0.18363257,0.11944873,0.27005357,0.17459909,0.26782705,0.25579652,0.31876424,0.12197687,0.18784111,0.27419212,0.51897573,0.40204842,0.19783837,0.22986733,0.27121251,0.24027144,0.25849044,0.25048476,0.34920921,0.24908133,0.19562899,0.11938872,0.29360933,0.36078441,0.24807969,0.17706845,0.22552608,0.40571723,0.37727842,0.20961709
398,133,2,0.23235993,0.32016452,0.30983892,0.21264960000000002,0.15188441,0.18753653,0.13048327,0.25038879999999997,0.17459909,0.28197374,0.25512219,0.31105184,0.11650894,0.16884662,0.28718794,0.5081123,0.41835479,0.18211422,0.21550946,0.25472166,0.22848426,0.24272986,0.2257376,0.34197463,0.24552636,0.18317022,0.11007594,0.27326223,0.35032085,0.22868499,0.174202,0.24458318,0.37036764,0.37517917,0.1883828
399,134,0,0.23683806,0.30511757,0.31864996,0.20920641,0.1418174,0.19404315,0.14260586,0.23585623,0.17178629999999998,0.28979165,0.2627286,0.29977218,0.10900806,0.1551351,0.29050817,0.50925508,0.42047607,0.16705251,0.19747458,0.24600915,0.22467495,0.22596204,0.21482876,0.31804729,0.22571668,0.17927205,0.10425781,0.23885022,0.32294799,0.21118667,0.17004129,0.24075669,0.34046268,0.36356557,0.16832851
400,134,1,0.23899679,0.28370095,0.31448223,0.20427177,0.13255026,0.19702157,0.14731163,0.22064973,0.16988251,0.2887989,0.27158656,0.27234539,0.10636172,0.14823229,0.27931187,0.52791337,0.40316574,0.15837808,0.18445687,0.24215811,0.21893818,0.21022082,0.20826533,0.27731757,0.1885451,0.18150979,0.10279949999999999,0.20495345,0.28627047,0.19528781,0.16480864,0.22732899,0.31536875,0.33726849,0.14135347
401,134,2,0.24074333,0.23613598,0.29215546,0.19348800000000002,0.12991281,0.19340292,0.1483362,0.20419907,0.16765286,0.27669649,0.27270864,0.24865255,0.1092096,0.14357441,0.26484603,0.55082534,0.36619707,0.15241615,0.17865176,0.23830707,0.20944913,0.20058755,0.20043942,0.24816787,0.15646657,0.18429734,0.10301863,0.17604628,0.25535868,0.19175366,0.15863903,0.20722243,0.30008841,0.31405257,0.12926426
402,135,0,0.23896186,0.20343598,0.26002557,0.18877432,0.13987173,0.18631872,0.14596065,0.19287483,0.16872481,0.25660636,0.25524626,0.23825638,0.11635997,0.14091948,0.24299202,0.57331405,0.32862116,0.15009414,0.18031517,0.2340366,0.200901,0.19146436,0.19351329,0.23181961,0.12803878,0.1853035,0.1045525,0.16575974,0.22211953,0.20507614,0.15153248,0.19565685,0.29630148,0.28802636,0.12191279999999999
