,,pid1263-07,pid52932-05,pid54293-08,pid5667249-03,pid5667249-21,pid9048-07,pid9049-07,pid9050-07,pid9051-11,pid9054-07,pid9055-07,pid9058-07,pid9059-07,pid9060-07,pid9061-07,pid9062-07,pid9063-07,pid9064-06,pid9065-04,pid9066-07,pid9067-07,pid9068-05,pid9070-15,pid9072-07,pid9074f-07,pid9075-07,pid9093-08,pid9094-07,pid9097-13,pid9098-15,pid9099-07,pid9100b-03,pid9101-07,pid9102-02,pid9104-07,pid9105-07,pid9111-07,pid9116-19,pid9118-07,pid9127-02,pid9137-04,pid9138-07,pid9139-07,pid9152-12,pid9153-07,pid915406-11,pid9165-03,pid9166c-10,pid9170-08,pid9173-12,pid9174-07,pid917509-06,pid917518-06,pid9176-03,pid9186c-07,pid918719b-03,pid918904-02,pid9192-07
95,1,0.47140195,0.19100793,0.26692753,0.25837819,0.16622541,0.5235831,0.22476454,0.53387899,0.53330043,0.30551758,0.56533545,0.40877268,0.35053711,0.31159091,0.48019907,0.24451067,0.41954902,0.69624109,0.44247815,0.75173822,0.59350953,0.29624623,0.54253095,0.37748926,0.27323636,0.67226206,0.62048031,0.4790648,0.19190817,0.47365274,0.30097093,0.41247271,0.34522434,0.78485026,0.48193735,0.42133674,0.53063263,0.60416814,0.5766451,0.56896177,0.49050218,0.63928828,0.32768268,0.58750731,0.29637756,0.654048,0.5048543,0.47357561,0.684798,0.59039412,0.45516187,0.50538636,0.31780455,0.55767909,0.34329561,0.54450249,0.27721365,0.42340577
95,2,0.4766992,0.21028267,0.28987993,0.27191891,0.15704673,0.52932024,0.24042679,0.53925266,0.51175551,0.34247684,0.60567279,0.42395584,0.33883739,0.31908477,0.48486762,0.2554701,0.43375542,0.73188594,0.46432905,0.78369586,0.58026705,0.30077546,0.54745734,0.41284015,0.30394711,0.71115819,0.62210258,0.47054941,0.18822362,0.35244739,0.26596139,0.42885054,0.37532525,0.84862987,0.46538374,0.43959853,0.57254638,0.59774314,0.61010379,0.60829713,0.49287482,0.62269351,0.31827266,0.58972352,0.31856011,0.66926116,0.52376983,0.52839442,0.72672329,0.60277055,0.44733872,0.57191089,0.30940428,0.55292809,0.33909467,0.588158,0.30884647,0.40949056
96,0,0.4650488,0.22794417,0.30118997,0.28715135,0.15629342,0.50123435,0.2503392,0.51635242,0.4915844,0.37503822,0.62042962,0.4095772,0.3050089,0.32570639,0.4586348,0.25826764,0.41471425,0.73071938,0.47120823,0.71646361,0.55038888,0.29182679,0.52727501,0.40740395,0.31775868,0.674598,0.62372485,0.44958632,0.16849004,0.22516741,0.22084409,0.43339725,0.41012883,0.84254257,0.45450042,0.44773325,0.58459648,0.55261302,0.64585259,0.60394584,0.4689083,0.58031991,0.30237206,0.5876024,0.32414957,0.63388171,0.51574327,0.54121002,0.71071545,0.57347815,0.39993729,0.58344936,0.2715261,0.47334726,0.31987303,0.60235099,0.31324127,0.33690061
96,1,0.431748,0.23321176,0.30127573,0.29900734,0.16729321,0.44591446,0.2447079,0.47020912,0.48762751,0.41040561,0.60034793,0.37149949,0.27380762,0.32805897,0.41786075,0.25625841,0.33357259,0.70142579,0.47093059,0.63515341,0.50592608,0.27467746,0.48360656,0.36785603,0.30969917,0.58126901,0.61907056,0.42747978,0.14875647,0.19722577,0.20864856,0.43215505,0.42567113,0.8050597,0.45322003,0.43797459,0.56239892,0.47253685,0.66512942,0.57766435,0.43737991,0.53474119,0.29299679,0.58148771,0.31414568,0.56882481,0.47704906,0.50738763,0.63661113,0.52906478,0.3377675,0.55958928,0.23117805,0.39133365,0.30140215,0.57445579,0.2938424,0.28547916
96,2,0.39055013,0.21222557,0.29130575,0.31739252,0.20474658,0.36855007,0.2292103,0.39766884,0.48300428,0.46528465,0.53922547,0.29121876,0.26660119,0.3202887,0.36027183,0.23050375,0.26329902,0.62263772,0.47881748,0.5663775,0.45122858,0.28125858,0.40610572,0.29514914,0.28924959,0.38525641,0.60559649,0.41640792,0.13710763,0.21948342,0.22644517,0.43683442,0.42040363,0.67013114,0.45706882,0.41353282,0.51752022,0.40203117,0.67104379,0.54099334,0.38577147,0.47543134,0.27095317,0.56705676,0.28879512,0.44058612,0.40982663,0.38920628,0.48802679,0.38454084,0.28694834,0.49021058,0.16423025,0.3105061,0.28436103,0.53620676,0.25039805,0.22695404
97,0,0.38453416,0.20298801,0.28848628,0.31497379,0.24996709,0.32380042,0.26994665,0.323783,0.50094603,0.48534041,0.4530444,0.25324375,0.34506783,0.35116708,0.32963319,0.22437993,0.21611593,0.56902787,0.50091517,0.57453594,0.42947897,0.3129838,0.31021245,0.27068311,0.26735207,0.29863646,0.5854633,0.43048248,0.15128605,0.319603,0.26189808,0.45854288,0.42396395,0.56928949,0.45351726,0.39927073,0.44355478,0.37437055,0.66188335,0.5050391,0.36542213,0.4461838,0.25033452,0.54447776,0.26934562,0.34917153,0.31939506,0.35051065,0.39749537,0.27699662,0.28067728,0.42342499,0.13408969,0.26984972,0.28067348,0.4980923,0.24863526,0.24510153
97,1,0.3933008,0.21807533,0.31273585,0.3036281,0.27817597,0.33482267,0.34295594,0.27393726,0.54854393,0.48340678,0.38951668,0.26982198,0.45952366,0.38496314,0.31026172,0.26333397,0.19247698,0.5144394,0.50469923,0.58060216,0.4301879,0.33654955,0.25548678,0.28192291,0.2470876,0.29186767,0.5584089,0.46168077,0.18178275,0.46689254,0.29106521,0.46368055,0.44309196,0.54893326,0.4303864,0.40861589,0.4108768,0.37508287,0.64519077,0.49721257,0.37405386,0.42906782,0.23701451,0.52951287,0.26273695,0.31487706,0.26466986,0.34069159,0.3512632,0.24040713,0.31608529,0.37330317,0.14619813,0.26612305,0.27914436,0.46343703,0.29581641,0.27700748
97,2,0.39740018,0.23617171,0.33670669,0.30885005,0.28704747,0.34920897,0.3624646,0.2491601,0.55157947,0.45952873,0.37204447,0.31199932,0.51336321,0.39375921,0.31325283,0.27206306,0.18886782,0.47311082,0.48773265,0.59094852,0.41976048,0.35048724,0.24253095,0.29933371,0.24259174,0.32182203,0.51570558,0.4785442,0.20070148,0.5072146,0.30235717,0.44887056,0.4512788,0.55774124,0.44122399,0.41857003,0.39286507,0.39303195,0.62738465,0.51630466,0.39752547,0.4298047,0.22814319,0.5355983,0.26310049,0.31753051,0.2556031,0.36375136,0.36231624,0.27911681,0.37523712,0.35625653,0.18095047,0.27247119,0.27867513,0.44100372,0.32887896,0.28522978
98,0,0.38639752,0.24976503,0.3557247,0.34087382,0.28882469,0.32150556,0.35184746,0.24566335,0.52026983,0.41821207,0.36901898,0.36059569,0.53198699,0.3965172,0.31682498,0.26292059,0.18729686,0.44786131,0.4548072,0.6432991,0.40269805,0.36563272,0.24418702,0.2994022,0.24183802,0.32282703,0.47818079,0.49804778,0.20793595,0.5113361,0.30053317,0.41955208,0.44045186,0.55362106,0.46856947,0.4035035,0.37044554,0.40947175,0.60520842,0.53115407,0.42848617,0.44206207,0.22039274,0.53617613,0.2579395,0.33055605,0.25485061,0.39321893,0.39585647,0.32044745,0.43255468,0.33354507,0.21533467,0.27238358,0.2718631,0.4226312,0.35631194,0.27534735
98,1,0.35232476,0.25572,0.36751715,0.38638937,0.29371023,0.25522427,0.32811039,0.26081591,0.48066798,0.36129598,0.36829287,0.36294077,0.51810816,0.38979115,0.31348019,0.24674101,0.19034399,0.4139663,0.40121337,0.6755119,0.39202973,0.3823154,0.25485948,0.27027212,0.23298512,0.28898305,0.46394871,0.52969229,0.21621909,0.49546397,0.28828151,0.37368694,0.41508536,0.51187121,0.49541194,0.37179159,0.32670842,0.4350871,0.57204387,0.53824211,0.45781659,0.45404984,0.21955861,0.52622147,0.24228123,0.33818621,0.25102914,0.40206335,0.4096646,0.32762747,0.47994826,0.29416116,0.24270415,0.26945886,0.26028705,0.40793952,0.38487409,0.25784824
98,2,0.29778172,0.27121414,0.39191681,0.45369451,0.31832078,0.18432719,0.30291774,0.29886013,0.44318032,0.29188776,0.34458059,0.32110579,0.44345958,0.35890663,0.29886823,0.2198135,0.22192579,0.29394038,0.29515681,0.70070804,0.38567004,0.39296596,0.31189361,0.25664114,0.20687603,0.23425684,0.47784783,0.57279911,0.23150996,0.45353954,0.25974857,0.27684311,0.36202323,0.37903699,0.52072251,0.3489061,0.24752656,0.46824882,0.52819565,0.52726615,0.45923581,0.45517613,0.22563211,0.48910913,0.22898598,0.35782181,0.24380671,0.38842864,0.41739083,0.3328629,0.53565885,0.32004873,0.2773494,0.28251904,0.2477836,0.38962242,0.42793664,0.26213039
99,0,0.26135759,0.27415305,0.43176458,0.54484446,0.35164924,0.21781989,0.30464335,0.34643469,0.4375946,0.27191744,0.30107405,0.3019685,0.39323553,0.34002457,0.29968674,0.22233224,0.26348185,0.32435515,0.39549614,0.71167953,0.38309588,0.38391436,0.3765557,0.29930257,0.20255868,0.26342894,0.50340748,0.61110905,0.24827464,0.40838648,0.25118981,0.35460762,0.32629942,0.28684674,0.52861825,0.37370123,0.21540352,0.49474575,0.49040886,0.50923834,0.44544396,0.44119938,0.23856113,0.42529988,0.25384965,0.40116752,0.24590188,0.36086889,0.42943483,0.34709287,0.58156306,0.44664984,0.31793842,0.31263562,0.24797681,0.37337924,0.45316003,0.30467403
99,1,0.25188997,0.25597952,0.4688036,0.52518001,0.34081036,0.32014082,0.32878878,0.38637299,0.42750082,0.30127709,0.30901596,0.39419719,0.3778037,0.37144349,0.32394402,0.26402615,0.30614166,0.35224238,0.63847815,0.72577662,0.38856081,0.37443728,0.43710271,0.36397659,0.2280595,0.36166884,0.53135449,0.644399,0.26170198,0.39225925,0.24739589,0.56774847,0.36603414,0.34581131,0.5046719,0.43699722,0.34368162,0.52309754,0.45754895,0.49551839,0.42122999,0.41087347,0.27457642,0.37657256,0.30797845,0.47929123,0.25922538,0.36067189,0.43502668,0.38297997,0.60723524,0.57810651,0.33572289,0.34243547,0.2599172,0.36291459,0.46937449,0.41249733
99,2,0.26926353,0.27140352,0.48730703,0.39635792,0.29430264,0.37087969,0.33757492,0.40104559,0.44659427,0.32889199,0.36206036,0.41986477,0.36194832,0.37035627,0.32650061,0.29082869,0.34898429,0.37951393,0.74938817,0.6915864,0.38737697,0.3671905,0.46569087,0.41609689,0.24340496,0.40997936,0.54783225,0.64894487,0.25344009,0.4171875,0.24399484,0.66601541,0.43894777,0.42210804,0.4718619,0.47647545,0.44273823,0.5629452,0.47226658,0.4978859,0.40792576,0.38820992,0.30998349,0.40642188,0.34411192,0.49784185,0.27782368,0.36400021,0.43165632,0.43520421,0.56902093,0.60131396,0.3296921,0.36947908,0.27274082,0.35356606,0.47112104,0.45866049
100,0,0.28944099,0.30869047,0.48729631,0.27768612,0.22821619,0.35833623,0.28513469,0.3955348,0.45949325,0.32944509,0.40668633,0.43082848,0.31880179,0.34640049,0.2920574,0.27754278,0.34356717,0.40668827,0.750509,0.60751419,0.37805079,0.3495059,0.42926564,0.38655583,0.25338182,0.39257931,0.54672003,0.62884633,0.21871324,0.47696907,0.22913907,0.68110279,0.49777242,0.4641515,0.44037802,0.48664762,0.46076582,0.56767755,0.53044373,0.52581813,0.39975255,0.38928229,0.34513859,0.49170568,0.36398987,0.46426676,0.29698266,0.33456374,0.41501143,0.45991805,0.51240887,0.56619387,0.31312584,0.36794258,0.2754568,0.32184754,0.46566206,0.46331315
100,1,0.27874889,0.31282879,0.47191252,0.23898637,0.19734513,0.27509562,0.23586906,0.37762256,0.43023198,0.30477561,0.40484078,0.41817015,0.2849733,0.3265602,0.26569826,0.25310517,0.31293337,0.39345431,0.6405964,0.57639217,0.37197329,0.31688169,0.37106892,0.31021857,0.25447273,0.32331052,0.53821904,0.59762945,0.19290725,0.51013233,0.23209676,0.59143481,0.5123818,0.46432766,0.44093438,0.45767987,0.39023307,0.53236476,0.58541684,0.54469302,0.39703057,0.41531872,0.36020506,0.4938268,0.36113347,0.41174598,0.2986647,0.30628856,0.39371121,0.45905307,0.46154268,0.47634876,0.28036145,0.34795471,0.25538504,0.29672287,0.45716491,0.38755255
100,2,0.24804791,0.32818966,0.45292667,0.26150297,0.20461493,0.21554242,0.1792597,0.3626157,0.36322804,0.27824894,0.37176462,0.24922972,0.2445829,0.30515971,0.21809317,0.21630456,0.27424837,0.37054439,0.49434447,0.57482299,0.36286049,0.28895828,0.31179324,0.24596799,0.2453686,0.22779226,0.52764948,0.55931951,0.18743711,0.52126913,0.27852172,0.48035988,0.48200165,0.39382462,0.48279857,0.39824825,0.27201522,0.4797588,0.66559165,0.54395453,0.4010917,0.45821951,0.35007386,0.47926419,0.35370683,0.30638599,0.28905939,0.25392711,0.3740281,0.44851717,0.43669358,0.32000522,0.24896921,0.33375564,0.23149324,0.28784137,0.44394801,0.27486284
101,0,0.20830524,0.32891913,0.43347985,0.29594547,0.21896438,0.21953234,0.20915498,0.36272712,0.32142975,0.24994604,0.3131987,0.16149435,0.29004972,0.29175676,0.20760914,0.22516824,0.26691495,0.32151005,0.38729049,0.60246858,0.35506917,0.29359731,0.39302442,0.2961081,0.23529917,0.17214798,0.51282941,0.53569769,0.19486289,0.48822545,0.33028398,0.37848692,0.43720251,0.30126248,0.52903742,0.43253891,0.25939432,0.41673602,0.74558786,0.53045902,0.40549491,0.48303978,0.3336693,0.42020187,0.35268761,0.31828528,0.27838436,0.24144331,0.37083197,0.44138918,0.49727209,0.28964497,0.27063588,0.36709347,0.21667679,0.31356764,0.43285946,0.23910937
101,1,0.19402839,0.28692572,0.41944683,0.31278574,0.20153587,0.30957058,0.2988935,0.3686493,0.35251728,0.2694352,0.29350276,0.25998802,0.3059051,0.27968059,0.21445028,0.25619112,0.29243635,0.30943616,0.52570694,0.64406455,0.35939156,0.32204914,0.45717631,0.35682172,0.23450579,0.20017927,0.50303202,0.52564841,0.22131368,0.42982302,0.35811539,0.47271368,0.46366694,0.36713643,0.5685466,0.51284866,0.34383225,0.38156429,0.8173481,0.52015639,0.40717613,0.45938773,0.31186897,0.33728057,0.35759543,0.40508874,0.28255994,0.27186479,0.38297942,0.46629813,0.5341538,0.3331883,0.29674699,0.39948784,0.23252001,0.37696509,0.42859464,0.30359815
101,2,0.21557232,0.2732342,0.42519297,0.30239077,0.18090397,0.38025904,0.34103932,0.37104902,0.40263244,0.28759781,0.33374934,0.30350051,0.30909705,0.27550369,0.21269705,0.27494713,0.32784399,0.31679196,0.54512082,0.6739172,0.37269599,0.33451139,0.46272165,0.42076717,0.23705785,0.2381193,0.48722726,0.51314493,0.23525827,0.36157526,0.35493321,0.48723422,0.53194771,0.43317675,0.53243655,0.54292158,0.42039797,0.34242189,0.83252794,0.47043875,0.42483988,0.39817278,0.29473456,0.35299883,0.36374968,0.47580636,0.28432313,0.31313184,0.39881302,0.48567248,0.49000549,0.34582318,0.31635207,0.39247254,0.24561965,0.40880234,0.41757108,0.33894549
102,0,0.24934339,0.31404924,0.43765009,0.26642433,0.16422877,0.42857267,0.33347823,0.35636784,0.41999835,0.2670429,0.37447243,0.33082848,0.27305874,0.26956388,0.20277385,0.26650644,0.31675244,0.34432275,0.47978406,0.5975059,0.37891803,0.34087291,0.42340248,0.42033128,0.23286612,0.2448229,0.43475489,0.4925258,0.20401757,0.31776148,0.30874958,0.4329872,0.60255125,0.44739675,0.43104946,0.525156,0.46691771,0.31815361,0.82256912,0.41395888,0.448377,0.29846034,0.29148492,0.43618344,0.36208128,0.52052008,0.28610845,0.30367567,0.3979963,0.47733481,0.41694756,0.35025235,0.32052209,0.35115574,0.25475573,0.38648777,0.35993501,0.33710723
102,1,0.24992014,0.32330083,0.445744,0.23810556,0.15559131,0.39586231,0.295956,0.33196778,0.39682461,0.2264817,0.37401861,0.33347313,0.23825425,0.29213759,0.19486661,0.2452413,0.27514897,0.3241348,0.36558355,0.56244179,0.36096772,0.3345457,0.37220642,0.36245719,0.22287603,0.21254346,0.3820204,0.46320535,0.17802027,0.31371971,0.27964418,0.3424147,0.62061306,0.42407516,0.37177807,0.48252763,0.41664024,0.30434445,0.80097067,0.35763105,0.45595342,0.25088066,0.29667217,0.43813634,0.34566996,0.53296185,0.2802287,0.27461247,0.38835348,0.44027055,0.35798385,0.34701532,0.31004016,0.30085585,0.25635109,0.33740204,0.2996182,0.28369077
102,2,0.22067436,0.31496809,0.42953473,0.23172317,0.15384334,0.25067803,0.19946651,0.28292767,0.31167325,0.13537638,0.32452159,0.20748887,0.18626235,0.31158477,0.18541835,0.18464718,0.21575027,0.2626118,0.17813882,0.57045991,0.30060569,0.30832418,0.22933255,0.21455881,0.20437686,0.15523685,0.2998229,0.42866041,0.15835754,0.26041932,0.22976765,0.18166359,0.52744177,0.32204932,0.35824251,0.45435682,0.30095132,0.29623387,0.74054542,0.31031712,0.4536754,0.19378744,0.30516118,0.40332797,0.31887821,0.45641252,0.23298414,0.21329255,0.35664815,0.34036811,0.28226072,0.33080404,0.27855422,0.21100478,0.25441347,0.2529328,0.19393176,0.14070538
103,0,0.19096717,0.26663393,0.39602273,0.27804963,0.15570102,0.21162204,0.16318251,0.22866815,0.24308983,0.12190845,0.2515014,0.14862205,0.1682033,0.30389435,0.19030416,0.21341088,0.20131365,0.16928062,0.18609769,0.61240033,0.27246886,0.29840791,0.20684175,0.20201756,0.19044628,0.1335289,0.25354208,0.43319699,0.17145185,0.30638552,0.24248513,0.18366559,0.32292949,0.22651204,0.39117445,0.51953237,0.23765657,0.28620495,0.66808135,0.30745004,0.43866084,0.19759765,0.27881658,0.35773844,0.28784082,0.37354797,0.18324603,0.19009798,0.35404552,0.24925208,0.28198636,0.33121302,0.2756091,0.19059236,0.25105161,0.19560674,0.21422421,0.15859637
103,1,0.17269743,0.1864698,0.37209477,0.33601538,0.14503035,0.28887344,0.18761773,0.20827048,0.24284304,0.18631172,0.22469556,0.20558028,0.20464674,0.26512899,0.20075283,0.24793309,0.21946777,0.23474401,0.36476093,0.61974868,0.27499484,0.3129838,0.20108732,0.20699296,0.19137851,0.2015754,0.23059649,0.45423445,0.18188195,0.38266901,0.2308396,0.33074038,0.24994606,0.2679585,0.42576785,0.60401474,0.25110195,0.2792369,0.5090974,0.32460904,0.39394469,0.23306973,0.25142932,0.29758631,0.27647364,0.35535114,0.19450387,0.22288351,0.37812262,0.27629422,0.28770871,0.32837626,0.26379518,0.19249276,0.25474469,0.18275152,0.26953696,0.25913074
103,2,0.17413487,0.15041734,0.33663165,0.33618315,0.13758502,0.31662031,0.2015412,0.181265,0.21285785,0.22406691,0.23775055,0.26122047,0.18393592,0.24161548,0.20658347,0.2561815,0.25760428,0.25340894,0.3946838,0.60047203,0.29372978,0.33403788,0.19124289,0.20471387,0.19155041,0.20406888,0.24466563,0.46174584,0.17482463,0.35822704,0.20773375,0.35383576,0.28474964,0.29631043,0.393438,0.61789339,0.24883463,0.29787714,0.42257753,0.31865769,0.33334061,0.2089504,0.23419932,0.34452165,0.27277331,0.3440592,0.21375138,0.25167712,0.38543504,0.31245447,0.26236576,0.30886704,0.24647925,0.16862322,0.27142147,0.19238502,0.25744923,0.30426078
104,0,0.17715173,0.15386126,0.28833619,0.25860189,0.13779712,0.25135605,0.19724692,0.13937264,0.19492432,0.29448242,0.24965585,0.28786375,0.15560739,0.2479484,0.20573969,0.22427418,0.26678629,0.19970836,0.32408226,0.49138228,0.30523092,0.34528548,0.15814654,0.20514353,0.1728595,0.1918405,0.26600312,0.42372409,0.17713456,0.25254305,0.1663318,0.30270029,0.33517802,0.30069485,0.31324594,0.46546124,0.23839385,0.31952888,0.39974998,0.27371851,0.27328239,0.16535466,0.24370493,0.42086747,0.25953648,0.3314936,0.24436001,0.25022552,0.36675378,0.34451093,0.26445089,0.28082144,0.23550201,0.1543635,0.28091085,0.18533207,0.13043867,0.31087282
104,1,0.16267968,0.18104791,0.25660377,0.1976302,0.16756381,0.18690021,0.18151222,0.12046623,0.22639026,0.31560392,0.24751532,0.21977063,0.15558898,0.22313882,0.19908044,0.21325707,0.23181203,0.25734932,0.26568638,0.41514958,0.28598665,0.33285067,0.15907494,0.2090292,0.16047603,0.18440352,0.27662227,0.33953705,0.18228584,0.37043208,0.18058705,0.25940398,0.32954877,0.30977686,0.27619846,0.34558304,0.26047249,0.320883,0.36770947,0.2748914,0.29468705,0.19070812,0.25377531,0.41436513,0.24481304,0.30996521,0.25011435,0.22899062,0.35107263,0.33043054,0.26986752,0.24617995,0.21074297,0.1781926,0.28800442,0.17337924,0.20236393,0.2518062
104,2,0.13297249,0.17037946,0.21896441,0.16958406,0.16172749,0.17463491,0.16444049,0.10110559,0.23973346,0.27373865,0.23755389,0.13748716,0.16295501,0.1710688,0.1774808,0.20051913,0.16833694,0.21567077,0.25210283,0.34019264,0.23396655,0.28469668,0.17621278,0.20418457,0.1434843,0.15682312,0.26678946,0.22721948,0.18473748,0.18338648,0.18335391,0.25418189,0.24787713,0.3277843,0.26427864,0.29300804,0.25653242,0.29693914,0.32844147,0.29519259,0.32313683,0.18758687,0.2388913,0.33114394,0.2249221,0.25056312,0.23367023,0.20704028,0.28229881,0.27462929,0.26053931,0.16719457,0.16463186,0.17848238,0.27552857,0.1573023,0.18472786,0.19459209
105,0,0.12003549,0.10784878,0.16176029,0.12388675,0.12440576,0.14521036,0.11888296,0.084178951,0.11618131,0.11697994,0.21419711,0.10959432,0.09281812,0.14514128,0.12366108,0.13386849,0.12120125,0.13773817,0.18648843,0.17282005,0.12373873,0.19478452,0.12196387,0.12634037,0.10455537,0.1252173,0.15369085,0.13072418,0.13914122,0.11489955,0.095841284,0.19936804,0.12514438,0.28690546,0.21377182,0.27701677,0.17361662,0.18925876,0.20472309,0.25322908,0.27199418,0.17659957,0.18377791,0.16195143,0.17630486,0.1764255,0.18302471,0.16397947,0.15578242,0.12675598,0.20691385,0.13305778,0.1167336,0.12617427,0.22846812,0.1413441,0.16365556,0.1321482
105,1,0.12015084,0.10087676,0.10136149,0.096371898,0.084304834,0.10671071,0.10174537,0.063675866,0.11152517,0.07611296,0.14706149,0.098399521,0.05264686,0.090577396,0.09370958,0.11034416,0.10166576,0.084698639,0.15982519,0.11567264,0.085257072,0.10865358,0.11966377,0.07948191,0.075966942,0.095230335,0.07774157,0.094347867,0.085098845,0.075323661,0.06533281,0.14689388,0.098572063,0.17209826,0.11393949,0.22588527,0.057931663,0.079321532,0.12254181,0.12782363,0.17298399,0.14070213,0.13194022,0.11922177,0.13100493,0.11642196,0.088395426,0.14127223,0.093057824,0.099180541,0.10377832,0.12888966,0.068801874,0.096947234,0.14460944,0.11943323,0.073102356,0.06277948
105,2,0.047732919,0.047702181,0.03858169,0.074491437,0.056993345,0.036389082,0.055986959,0.022769969,0.060709937,0.028286267,0.050469707,0.035354331,0.024115156,0.056558968,0.044604386,0.062485099,0.055217362,0.032559948,0.050504884,0.062980162,0.04438227,0.026095251,0.060007528,0.036857214,0.028168595,0.05049761,0.030097761,0.027504881,0.037877135,0.072574936,0.037461556,0.057738461,0.029593831,0.09798395,0.03118055,0.091557026,0.040340891,0.029020382,0.055251492,0.041312627,0.043398108,0.040060508,0.032646624,0.040838941,0.048241366,0.02929359,0.038868314,0.064537301,0.033431341,0.036277315,0.04893627,0.062433867,0.028125167,0.03994811,0.023602539,0.048410512,0.037703493,0.017559672
