,measure_number,beat_number,pid1263-12,pid9048-12,pid9054-12,pid9055-12,pid9058-12,pid9059-12,pid9060-12,pid9062-12,pid9063-12,pid9066-12,pid9067-12,pid9068-07,pid9072-12,pid9075-12,pid9087-06,pid9088-07,pid9090-05,pid9093-12,pid9097-14,pid9100b-16,pid9101-12,pid9104-12,pid9105-12,pid9111-12,pid9118-12,pid9137-08,pid9138-12,pid9139-12,pid9166d-19,pid9170-12,pid9173-17,pid9174-12,pid917803b-07,pid917807-07,pid9186c-12,pid9192-12
457,154,0,0.18128484,0.33284233,0.20522135,0.48572838,0.18673493,0.16070681,0.20372455,0.18281045,0.3580195,0.28769468,0.37691944,0.33805031,0.41700864,0.21876721,0.24320332,0.26987992,0.2700499,0.25541917,0.10376005,0.26599697,0.19548758,0.23236053,0.39603795,0.18363142,0.12820135,0.20472625,0.34867308,0.20543988,0.31286681,0.19910057,0.20321921,0.31417323,0.23979851,0.28886985,0.1207161,0.23335605
458,154,1,0.15287487,0.27872392,0.229875,0.46426197,0.15556437,0.1572239,0.17150159,0.13731579,0.24273407,0.25710863,0.37821448,0.26666945,0.46724816,0.20938098,0.21999605,0.23532908,0.26027784,0.20109036,0.10796288,0.20005963,0.21204629,0.2325486,0.31763881,0.14423803,0.12265921,0.20237396,0.28062847,0.17066521,0.32234124,0.17561685,0.15752378,0.21234136,0.24405009,0.28033017,0.12816786,0.26991482
459,154,2,0.18433679,0.2404859,0.25438003,0.43087217,0.14877499,0.16715315,0.18944119,0.14863463,0.20757961,0.36048018,0.36115279,0.24942951,0.49844611,0.217063,0.22009485,0.22016759,0.24777155,0.23561417,0.1322797,0.21727902,0.25666981,0.23222376,0.3066346,0.25098492,0.17253591,0.2037993,0.27301862,0.20936826,0.3222886,0.20708479999999999,0.18099289999999998,0.17336498,0.26285873,0.29798058,0.17064959,0.29860307
460,155,0,0.20770842,0.25194721,0.26481613,0.42428856,0.1603346,0.17642112,0.23279734,0.17622028,0.21579207,0.50316618,0.35467758,0.25285245,0.51427688,0.22204452,0.23029173,0.22213229999999998,0.24021874,0.26469052,0.14749379,0.23342966,0.28058233,0.22608606,0.33533774,0.28063958,0.19987797,0.20825829,0.27121818,0.23394537,0.33771087,0.24883363,0.22417258,0.17610005,0.27889459,0.32785651,0.19921163,0.31960818
461,155,1,0.24733762,0.27761411,0.27241203,0.44296712,0.17902793,0.18595293,0.28245385,0.20312659,0.24728842,0.56030415,0.36744301,0.2681722,0.52945519,0.22500721,0.25015439,0.23702643,0.24108927,0.30225472,0.17350577,0.26700609999999997,0.30372631,0.22410285,0.38000267,0.28711778,0.22442863,0.21641547,0.26776133,0.28284852,0.38092481,0.29855466,0.28220890000000004,0.19716535,0.28961597,0.34680476,0.23268457,0.34226576
462,155,2,0.27106649,0.29912426,0.27987582,0.47075979,0.19253998,0.20984845,0.31729565,0.23305518,0.27569367,0.59915405,0.38362078,0.28918295,0.54483955,0.22970032,0.28456389,0.26486667,0.25227136,0.32676069,0.20587462,0.29322049,0.33881557,0.23195021,0.433487,0.26389187,0.23952968,0.22750758,0.26906965,0.316274,0.418033,0.33346159,0.30445196,0.21769801,0.29832709,0.37683642,0.2628562,0.36574106
463,156,0,0.28324659,0.32921022,0.30692383,0.50567219,0.22562152,0.24347367,0.35442734,0.27545535,0.29178937,0.6181267,0.42201986,0.32345411,0.56101372,0.24860386,0.30998197,0.28721144,0.28125651,0.3419953,0.23764431,0.31567359,0.37449771,0.24564463,0.48476649,0.24157257,0.24323122,0.24656908,0.27586331,0.32867541,0.46722109999999994,0.36901784,0.3226417,0.25273275,0.30819354,0.40964543,0.28537407,0.36994889
464,156,1,0.28614148,0.33603051,0.37531994,0.51826038,0.25798194,0.27848414,0.3667877,0.28928294,0.29736799,0.61683088,0.44565955,0.36878722,0.55938257,0.28470675,0.33016328,0.30549786,0.31775770000000003,0.3533342,0.25469823,0.33434246,0.40853297,0.26352772,0.5386517,0.28054067,0.23438922,0.27100689,0.27725565,0.33121148,0.48324868,0.37855322,0.33336125,0.27904122,0.31914599,0.42150755,0.30063234,0.34112436
465,156,2,0.27934773,0.32961379,0.41998712,0.50702322,0.274712,0.29522255,0.36396645,0.28444195,0.2795164,0.60218577,0.45782885,0.38818389,0.53015917,0.31885635,0.35113504,0.30447134,0.34199782,0.35120136,0.26821569,0.34158984,0.40282383,0.28117146,0.55174718,0.33078381,0.22363289999999997,0.28641595,0.27096612,0.32657046,0.47643235,0.36009571,0.33342825,0.28617415,0.32275059,0.41787364,0.30396649,0.3188586
466,157,0,0.25604693,0.29401913,0.43778794,0.46788617,0.28262633,0.30186843,0.32903609,0.25116211,0.26214036,0.49644263,0.45349148,0.39162075,0.49051356,0.33158543,0.34807203,0.28463320000000003,0.34666928,0.32336554,0.28006722,0.32067336,0.34606179,0.28515498,0.53978753,0.35168549,0.21117071,0.29679299,0.27657148,0.30658619,0.45590441,0.3195854,0.29959467,0.26968504,0.31503304,0.38721902,0.30084586,0.27957411
467,157,1,0.24037757,0.25503451,0.43526148,0.40994188,0.28780039,0.31199393,0.28580646,0.20860146,0.23340589,0.34043177,0.44467285,0.38830912,0.44008516,0.33686846,0.30756120000000003,0.2271933,0.33483736,0.28697658,0.29222563,0.25216733,0.29549197,0.26333966,0.52211532,0.27386467,0.20585484,0.30432898,0.29131108,0.27945018,0.444693,0.26299841,0.19663674,0.23626679,0.30089191,0.36642787,0.28539049,0.23480409
468,157,2,0.24940716,0.22460551,0.42442907,0.38137719999999997,0.29867133,0.33839608,0.24777653,0.18644521,0.22621769,0.22682086,0.43394248,0.38062837,0.41419275,0.34439317,0.28535435,0.19084724,0.31609019,0.27890224,0.30026304,0.21722857,0.24645923,0.23588244,0.49321841,0.18025220000000003,0.21758485,0.31383926,0.31979403,0.26164693,0.43808722,0.22052811,0.14840379,0.21729041,0.28663524,0.35993874,0.27499384,0.21102215
469,158,0,0.27137446,0.22063037,0.40387061,0.37084772,0.31531125,0.37292831,0.22809104,0.1831421,0.23770417,0.21795799999999999,0.43470306,0.36974731,0.42233135,0.35602108,0.28164909,0.19639046,0.30792432,0.29583442,0.29981002,0.21535021,0.23403087,0.21216939,0.46939935,0.1174252,0.2404271,0.32619059,0.33605799999999997,0.26636403,0.43406058,0.21392670000000003,0.15393106,0.21729041,0.28462498,0.35991279,0.27205387,0.21286201
470,158,1,0.30485048,0.24849671,0.38298189,0.39868328,0.33865763,0.41034648,0.23105145,0.19108829,0.26468275,0.30918559,0.44086994,0.35904714,0.45090229,0.38077135,0.29437048,0.29368092,0.31577140000000004,0.32706538,0.29427152,0.24845191,0.26013922,0.21126327,0.44394334,0.1654496,0.26696326,0.33854192,0.35790333,0.29248561,0.43148143,0.24841277,0.21491022,0.23323298,0.29493045,0.36577895,0.27340067,0.24637138
471,158,2,0.3483416,0.32666774,0.37865553,0.45639167,0.37294705,0.49130098,0.28688182,0.22362727,0.30497686,0.43104081,0.47244434,0.35771136,0.50062671,0.43080937,0.31907220000000003,0.3847072,0.34627693,0.38395578,0.28164548,0.31454979,0.35585516,0.23524987,0.43415514,0.29532679,0.29891954,0.34145519,0.3831935,0.34488093,0.43816617,0.29732817,0.29443588,0.29108384,0.32235778,0.37662877,0.27937916,0.28621806
472,159,0,0.36638847,0.38165382,0.38899255,0.48133216,0.41217617,0.55061924,0.33999216,0.25884886,0.3345527,0.50959634,0.50278537,0.36557299,0.54286499,0.46908838,0.33893239,0.42615006,0.36762344,0.42054061,0.2742949,0.34853906,0.42080762,0.25455198,0.44327521,0.34438309,0.31020719,0.33716955,0.39472831,0.37432477,0.45443061,0.34888894,0.3499933,0.33953219,0.35412912,0.38431189,0.28688511,0.31364566
473,159,1,0.38603677,0.43490456,0.41085553,0.50631554,0.47015450000000003,0.60578176,0.40938477,0.28503036,0.37232272,0.54693039,0.53185191,0.37766461,0.59672739,0.51448572,0.36649952,0.46699611,0.38657904,0.44700531,0.26595061,0.38757396,0.48475001,0.27619634,0.47861963,0.38694470000000003,0.31846956,0.33021139,0.40344244,0.40404758,0.48016949,0.40575249,0.41231743,0.39522927,0.39823929,0.38407828,0.29577072,0.34201022
474,159,2,0.39786271,0.47810646,0.44044651,0.51695224,0.51535092,0.68566434,0.44989436,0.30928883,0.40167907,0.56101318,0.55390877,0.38334168,0.63578922,0.57502425,0.39747548,0.51827449,0.39291801,0.46746322,0.25613035,0.41381129,0.52717332,0.30442290000000005,0.53043362,0.41631913,0.32378289,0.32433669,0.40154598,0.43179224,0.51754086,0.45178202,0.47795793,0.43351088,0.43597209,0.36284587,0.30552681,0.37345826
475,160,0,0.40242062,0.5027039000000001,0.46498456,0.50880316,0.54900936,0.73658866,0.47064256,0.32801091,0.41777477,0.53788416,0.56307686,0.37758112,0.66120087,0.60933117,0.42074451,0.55685263,0.38122096,0.4725777,0.24648546,0.41530205,0.5365934,0.32367373,0.56985368,0.42988544,0.32978264,0.32089373,0.38675837,0.44693262,0.54230597,0.48955077,0.52740185,0.46287633,0.45464208,0.31212688,0.31344338,0.39664395
476,160,1,0.39213452,0.50593244,0.46879902,0.47886599,0.54666571,0.75782912,0.47508318,0.32996336,0.42198159999999996,0.45363194,0.55641663,0.36526688,0.66657509,0.61998899,0.42239953,0.55866695,0.34579875,0.45553669,0.22877393,0.40069263,0.52159592,0.3197244,0.5949088,0.42810517,0.33351977,0.31651177,0.35125371,0.45451548,0.5323315,0.50440094,0.55842155,0.47142195,0.45159203,0.22824586,0.3140675,0.40488927
477,160,2,0.34994303,0.47370757,0.43580640000000004,0.45182389,0.52521228,0.74875905,0.45988892,0.31945225,0.40824539,0.31776729,0.52815179,0.351756,0.64219364,0.61342125,0.40342859999999997,0.52495882,0.29541804,0.42293462,0.20242584,0.37085455,0.47756966,0.29748166,0.5968798000000001,0.39381851,0.32258803,0.29575769,0.27779578,0.44246912,0.50185541,0.49972344,0.58051387,0.45722557,0.42455751,0.16683798,0.30401577,0.4018569
478,161,0,0.30075144,0.42382663,0.37936558,0.43623341,0.49523157,0.69892314,0.43343497,0.29752066,0.39015602,0.25845334,0.45398483,0.33546224,0.59035731,0.58337485,0.37489811,0.48244169,0.24498829,0.38121355,0.16558527,0.34686482,0.41437386,0.25068814,0.59437429,0.35463612,0.2922588,0.28400828,0.20892298,0.38315031,0.46766850000000004,0.47667259999999995,0.58265778,0.42702640000000003,0.38278109,0.14793127,0.28158003,0.38010221
479,161,1,0.27728127,0.37485371,0.30963193,0.42752675,0.45602048,0.61495077,0.40686715,0.27053411,0.36882922,0.22730251,0.40395091,0.31173819,0.47437372,0.54615768,0.3004965,0.42089809,0.23123138,0.32534604,0.13137951,0.3240677,0.33082278,0.22030740000000001,0.58124541,0.30829968,0.26485318,0.28588626,0.18160431,0.33052674,0.4267179,0.4278053,0.5714859999999999,0.35984252,0.3339341,0.13068058,0.26196929,0.34846678
480,161,2,0.23423054,0.32884701,0.28575439,0.42413845,0.42362401,0.52020977,0.38646053,0.23828666,0.34453935,0.22793819,0.36976586,0.28573218,0.39949520000000005,0.49740437,0.27070622,0.36728019,0.2435047,0.29500740000000003,0.11112816,0.30182102,0.24608594,0.17402677,0.57195831,0.26328196,0.22898691,0.29590215,0.17651507,0.29745632,0.3928468,0.37049685,0.56059895,0.30991199999999997,0.29952863,0.11918964,0.245627,0.31231687
481,162,0,0.21821625,0.30166673,0.27071121,0.42143638,0.39077683,0.40957140000000003,0.37089938,0.19040627,0.32800468,0.29960148,0.34269328,0.26104803,0.30572964,0.42897407,0.24561174,0.31547662,0.28010397,0.27768347,0.12433728,0.28815192,0.20555543,0.15618984,0.56925236,0.22251710000000002,0.20258803,0.31802859999999994,0.18879407,0.27939946,0.36818696,0.29720793,0.54592657,0.25171376,0.28242987,0.11356227,0.23853166,0.28398637
482,162,1,0.23890856,0.30110174,0.29003121,0.39788982,0.35902937,0.35259486,0.35185911,0.15694456,0.33918022,0.42118775,0.34997019,0.25215673,0.24506791,0.33123148,0.25178470000000003,0.28119554,0.33498449,0.28488726,0.17498173,0.29228017,0.26226916,0.17905319,0.5777711,0.23382511,0.21122664,0.32871864,0.22026574,0.28193553,0.35568598,0.25729883,0.52555943,0.21208893,0.28490226,0.12872606,0.23815389999999997,0.28691652
483,162,2,0.29039759,0.34616005,0.30416619,0.33451995,0.35639727,0.34586652,0.33781613,0.18531654,0.37669416,0.55482751,0.39137049,0.2747398,0.24951495,0.2623948,0.26275227,0.30630953,0.36070820000000003,0.30223296,0.21620634,0.29991743,0.35084869,0.22232480000000002,0.61715775,0.35832853,0.24561841,0.31444118,0.25394596,0.31378864,0.35331737,0.25581983,0.50200992,0.21148217,0.29777254,0.15003374,0.24214503,0.31916525
484,163,0,0.32730744,0.4010856,0.31167952,0.30121593,0.36670933,0.36709049,0.32817579999999996,0.22836128,0.41148282,0.6400577,0.43270911,0.30042578,0.25870092,0.24189193,0.26230764,0.32729356,0.36546549,0.3241708,0.24119538,0.30629329,0.41340770000000004,0.24337077,0.70237857,0.41938515,0.27936952,0.29973034,0.27670352,0.34680835,0.35768613,0.27692271,0.47985059999999996,0.22668365,0.32198808,0.16436433,0.25766609,0.34153322
485,163,1,0.36454067,0.44771783,0.31385921,0.27413094,0.38219546,0.40104553,0.31824450000000004,0.26954452,0.44899676,0.68986088,0.48025572,0.33743808,0.25990282,0.23167982,0.25931873,0.34920862,0.35907748,0.35242013,0.27474792,0.31461859999999997,0.47682308,0.26431417,0.79635197,0.45902909,0.31008008,0.29060529,0.29721652,0.38839999,0.36689739,0.31144486,0.45953370000000004,0.24849467,0.35070937,0.17587603,0.27770387,0.3653322
486,163,2,0.3923193,0.49013277,0.31134926,0.24189917,0.39623934,0.45051864,0.31753602,0.30765733,0.47621312,0.71942006,0.51464633,0.37660711,0.24407205,0.23167982,0.25823185,0.36482131,0.34205912,0.37910246,0.29932778,0.32051282,0.52471399,0.29660973,0.88828757,0.48345834,0.32446929999999996,0.29197766,0.30649478,0.42603535,0.38095113,0.34035159,0.43591719,0.26815655,0.36420352,0.18816903,0.29797159,0.37931857
487,164,0,0.41165963,0.53188184,0.31861490000000003,0.21199202,0.40433395,0.48960240000000005,0.34845590000000004,0.34574340000000003,0.49117479999999997,0.73748808,0.54537793,0.42053487,0.22145911,0.23638604,0.25457599,0.36558524,0.31846884,0.40846174,0.31084320000000004,0.32298977,0.5621967,0.32097246,0.97855282,0.49349707,0.33753655,0.30326961,0.31522091,0.44756664,0.38868858,0.37812034,0.40529948,0.28853636,0.36896345,0.19712921,0.31556213,0.37356048
488,164,1,0.41045856,0.55296824,0.33814957,0.20032167,0.39934017,0.51791751,0.38105841,0.35176121,0.48929087,0.73871054,0.56519415,0.46610452,0.2317783,0.25556488,0.24463108,0.33416887,0.28110938,0.42391399,0.31677627,0.31842576,0.57908258,0.34024038,1.0,0.48024396,0.33151138,0.31533202,0.31564102,0.45537775,0.38450404,0.40332355,0.35846844,0.30657712,0.35332039,0.20583242,0.32298596,0.33945486
489,164,2,0.39090265,0.54055854,0.3496425,0.20543844,0.36741243,0.49987632,0.40476703,0.32316992,0.44870411,0.71357669,0.54897527,0.47740302,0.25087138,0.29343751,0.23856928,0.30549786,0.25284763,0.40789588,0.31863218,0.307096,0.55003184,0.33772717,0.9784860000000001,0.45682024,0.31206305,0.30796456,0.30485038,0.44148005,0.36316025,0.39710692,0.28621198,0.31088467,0.33624474,0.20561179,0.32259177,0.30926746
490,165,0,0.35979797,0.49134348,0.3529946,0.21126075,0.32210784,0.44278435,0.40327417,0.2879724,0.41519579999999995,0.62362778,0.51472855,0.46593755,0.25660617,0.29902205,0.24191142,0.26305235,0.24305104,0.37834073,0.32238784,0.28883996,0.49155706,0.31485186,0.93368745,0.39718124,0.27403076,0.29924881,0.28528561,0.40118181,0.33681606,0.37340676,0.23849323,0.29935155,0.31413189,0.20146395,0.31764802,0.27620102
491,165,1,0.30523236,0.37406675,0.34373091,0.20134245,0.25659377,0.34121605,0.32405147,0.17258285,0.34854499,0.37541869,0.46418073,0.4221072,0.21435072,0.28697465,0.21825952,0.16949557,0.23105972,0.30384348,0.33673827,0.20782533,0.38628928,0.24044725,0.80784392,0.24063298,0.20415915,0.29103867,0.24615606,0.32565748,0.29828671,0.29412967,0.16096074,0.24687355,0.24019132,0.19120853,0.30066519,0.23
492,165,2,0.28737335,0.28435369,0.33324526,0.19469881,0.22830770000000003,0.26629727,0.28023987,0.12406055,0.33153476,0.29094643,0.43906099,0.36189959,0.18929963,0.27768019,0.20587654,0.12733176,0.22259959,0.24414556,0.34677773,0.16824458,0.29287894,0.20286882,0.66208993,0.16342702,0.20990467,0.28747532,0.22751551,0.29811570000000004,0.29649709,0.24403588,0.11717138,0.22832098,0.22346227,0.19041167,0.2858668,0.22011925
493,166,0,0.28314804,0.23632915,0.32938126,0.18851622,0.22030323,0.22394828,0.27662159,0.10945198,0.33581475,0.28109337,0.41790861,0.31434018,0.19202967,0.27754909,0.20629153,0.11246867,0.22012286,0.22055367,0.34601783,0.17158846,0.25833864,0.17753159,0.53821741,0.090556334,0.22719969,0.27945779,0.22537899,0.2820877,0.33068400000000003,0.21411909,0.10008542,0.2204956,0.23095106,0.19134351,0.27566724,0.21843271
494,166,1,0.29134304,0.22034788,0.34183193,0.1873775,0.23602372,0.23282046,0.2984325,0.12164005,0.35933642,0.36382974,0.40744547,0.29334335,0.22257516,0.31007315,0.21383791,0.20406312,0.2243284,0.21990076,0.33843344,0.22296225,0.24013526,0.18968729999999998,0.44461148,0.09774993800000001,0.2516512,0.27180142,0.22986809,0.26851969,0.38192489,0.23065269,0.13006164,0.22378879,0.25638893,0.19474381,0.26374312,0.22364566
495,166,2,0.29804133,0.24623673,0.38646609,0.20300444,0.28212155,0.31258761,0.31887707,0.15724946,0.40590419,0.46671231,0.39932575,0.3190989,0.25789392,0.37991925,0.21531260000000002,0.33832271,0.24417906,0.26371115,0.31113547,0.27702858,0.2690323,0.21685387,0.40993519,0.19266463,0.27161561,0.28227476,0.23351698,0.27346504,0.43329737,0.28776875,0.17432668,0.24370079,0.30257868,0.20195972,0.24922395,0.23458262
496,167,0,0.29456438,0.27894588,0.40923727,0.22006819,0.30743298,0.3672554,0.33006085,0.18403006,0.43332175,0.54741938,0.39940798,0.35228474,0.27509829999999996,0.42009911,0.22040116,0.38289288,0.25045672,0.29222164,0.2907789,0.30498601,0.2899585,0.22875314,0.43174985,0.2288964,0.27423414,0.29910435,0.23225667,0.28081966,0.46332605,0.34127748,0.19231542,0.25574339999999995,0.32593928,0.21082386,0.24689168,0.23758092
497,167,1,0.28352992,0.33792728,0.42953153,0.25693208,0.33177090000000004,0.40008905,0.33162962,0.20758779,0.45232565,0.57822547,0.3891093,0.40411588,0.29728198,0.44226685,0.22769311,0.42404927,0.24886279,0.31966571,0.2699547,0.31977891,0.31455172,0.24041305,0.48045701,0.25947416,0.26968349,0.33502673,0.22757553,0.29428622,0.49635498,0.40679861,0.2071218,0.27160723,0.34911502,0.21645123,0.25035723,0.23754685
498,167,2,0.26871978,0.39719117,0.41341502,0.27531042,0.34015396,0.39740101,0.30243032,0.22235684,0.44299746,0.55003545,0.35776101,0.44292314,0.31172198,0.41915524,0.21966751,0.45157440000000004,0.23460317,0.34811091,0.24131229,0.28062933,0.27660789,0.24732010000000001,0.54486537,0.26951290000000006,0.25854837,0.36610969,0.21084345,0.30133651,0.51856726,0.47179068,0.21479298,0.28059287,0.36549748,0.22294554,0.25940708,0.23679727
499,168,0,0.25074066,0.47146778,0.26947275,0.26252922,0.32645261,0.31212586,0.27355996,0.20745406,0.37718801,0.40175057,0.28421074,0.45846552,0.28634467,0.31745366,0.24436677,0.43376543,0.20323937,0.35588056,0.15746018,0.25700656,0.22955139,0.22801799,0.57112314,0.26580401,0.23300369,0.36928781,0.14565554,0.28614542,0.53341053,0.51566784,0.20529613,0.28402038,0.36096862,0.227327,0.27435329,0.23635434
500,168,1,0.2384035,0.50605351,0.24876567,0.27932062,0.30267357,0.19348934,0.2597953,0.18458103,0.25636054,0.30595829,0.22914054,0.44759837,0.26058962,0.19971946,0.27344811,0.32333071,0.19492637,0.33796901,0.16828876,0.25911655,0.2626205,0.20674976,0.57205853,0.26324899,0.20454303,0.34010690000000005,0.15555796,0.27998275,0.50875069,0.52045356,0.18822859,0.26882816,0.34435509999999997,0.22177750000000002,0.27210315,0.25778535
501,168,2,0.24107973,0.5137212999999999,0.28917254,0.27833416,0.28605167,0.15741684,0.23125387,0.17358046,0.22938196,0.36605462,0.22868831,0.42774253,0.24910287,0.18337222,0.28592249,0.27403376,0.21677559,0.31420301,0.19310244,0.26301546,0.28293186,0.19707305,0.55345093,0.25832028,0.19785433,0.31145567,0.17783539,0.28548604,0.46498408,0.49391564,0.18707289,0.25502547,0.3335875,0.21440066,0.26287263,0.28279387
502,169,0,0.24665086,0.48993099,0.32200003,0.27614677,0.26577007,0.15931496,0.20046051,0.15319212,0.22051104,0.38492946,0.23384792,0.39088329,0.23500627,0.20184316,0.28663884,0.24447946,0.2308145,0.28884826,0.20789128,0.26290078,0.30576843,0.18450702,0.50013363,0.2582049,0.20414135,0.27394424,0.19031844,0.28911263,0.44061373,0.45106056,0.19079124,0.23712367,0.31087389,0.20345221,0.24654677,0.28662692
503,169,1,0.22878877,0.40990355,0.32566588,0.25214986,0.21038778,0.17454114,0.19175639,0.13270481,0.20993909,0.29463827,0.23594466,0.31687259999999995,0.20648684,0.20966938,0.26020799,0.20554083,0.22630243,0.23929224,0.21905597,0.22971423,0.318087,0.16985348,0.44053585,0.20456606,0.21105885,0.21399817,0.18221646,0.27032031,0.40461089,0.36155067,0.18888182,0.20160028,0.25387033,0.17939054,0.21905231,0.26468484
504,169,2,0.18278772,0.25097865,0.26035767,0.17048315,0.13937334,0.14665479,0.17223537,0.10059376,0.14034167,0.16955331,0.18223734,0.22274169,0.16037156,0.18958601,0.16128498,0.10347824,0.20825415,0.17427962,0.14093965,0.15076143,0.20451461,0.12201022,0.29870382,0.14827001,0.16995043,0.13975057,0.13414473,0.20870381,0.32644682,0.25561541,0.14087498,0.13207967,0.19167244,0.12035768,0.15864334,0.20247019
