,measure_number,beat_number,pid1263-17,pid52932-10,pid5667229-07,pid9048-17,pid9050-17,pid9054-17,pid9055-17,pid9056-13,pid9058-17,pid9059-17,pid9060-17,pid9062-17,pid9063-17,pid9064-10,pid9065-12,pid9066-17,pid9067-17,pid9068-11,pid9072-17,pid9075-17,pid9078-09,pid9081-05,pid9088-12,pid9093-17,pid9094-17,pid9097-18,pid9099-17,pid9100b-13,pid9101-17,pid9103-09,pid9104-17,pid9105-17,pid9111-17,pid9116-07,pid9118-17,pid9126-05,pid9128-13,pid9130-02,pid9137-10,pid9138-17,pid9139-17,pid9153-17,pid9162-06,pid9166e-10,pid9170-17,pid9173-22,pid9174-17,pid917509-07,pid9186c-17,pid918722-06,pid918904-04,pid918919-19,pid9192-17,pid9193-02
179,61,1,0.26540802,0.50843314,0.24812324,0.46580302,0.37251868,0.44917444,0.59598648,0.34337999,0.50944973,0.6456549,0.53565977,0.31297544,0.42849714,0.54318919,0.64438378,0.62521347,0.51015959,0.43413927,0.3425816,0.47872327,0.7175728,0.46251125,0.47770185,0.42221397,0.60506618,0.51997305,0.42396907,0.63660318,0.56729793,0.48675772,0.49408875,0.40580885,0.59850612,0.39663979,0.51689803,0.44979399,0.48350065,0.45859837,0.61914374,0.78056616,0.46601351,0.55093491,0.70069128,0.40512774,0.33416438,0.39756114,0.44723211,0.51004302,0.30868681,0.37326479999999995,0.30094318,0.67261674,0.63427557,0.41385907
180,61,2,0.25932182,0.51184439,0.25110222,0.47094881,0.38772795,0.45396395,0.6285801,0.33888167,0.49597378,0.66970289,0.51159767,0.30025909,0.44488321,0.49672763,0.67819379,0.62606735,0.52928403,0.44261577,0.30644829999999995,0.47150181,0.73016337,0.46095265,0.45607019,0.4224286,0.58354869,0.47431733,0.42900841,0.67572289,0.59750181,0.48625297,0.49706131,0.37597368,0.58279272,0.2810573,0.53439068,0.44962095,0.46374611,0.47242049,0.63932113,0.80196399,0.45279654,0.57399333,0.73593133,0.40593121,0.32497055,0.37169849,0.44457992,0.50604186,0.29880302,0.37857534,0.30452728,0.71290907,0.64061753,0.44113231
181,62,0,0.25646504,0.51594945,0.29680824,0.48174596,0.41151719,0.46570456,0.67025832,0.35007232,0.47040478,0.70414284,0.48122251,0.30851902,0.48608197,0.45900055,0.74400243,0.6450734,0.59550885,0.45188406,0.29821958,0.46183569,0.7413925,0.47115324,0.41991901,0.44937263,0.57132052,0.43536421,0.45554802,0.73829073,0.65163188,0.52438391,0.53548442,0.34314768,0.56159485,0.21136685,0.55415369,0.46367972,0.4996259,0.51268107,0.65569214,0.81893678,0.45574414,0.58830786,0.76678821,0.45236978,0.37955111,0.34923953,0.45336419,0.52283872,0.29423591,0.41602287,0.32658266,0.7465399,0.6569834,0.51150659
182,62,1,0.2766116,0.52011233,0.3474934,0.49272366,0.43667414,0.48665238,0.70332004,0.36457235,0.47240709,0.728414,0.46834411,0.33197223,0.51868665,0.4123188,0.80285145,0.64800921,0.64827767,0.46554966,0.31528761,0.45920345,0.74751339,0.47505607,0.41619843,0.48978042,0.56512764,0.43878999,0.49226126,0.79355571,0.69667177,0.56084471,0.5674458,0.36588462,0.5383429,0.20440027,0.57394914,0.47979323,0.55250198,0.54475196,0.66999581,0.82384676,0.47571644,0.5926061,0.78881799,0.49207367,0.45350739,0.34211055,0.47950338,0.55920017,0.30952934,0.45385972,0.36002415,0.77143966,0.6806986999999999,0.55360658
183,62,2,0.30460812,0.52901627,0.42637671,0.5061569,0.45494021,0.52740736,0.73861824,0.38174442,0.49593057,0.75024411,0.46728978,0.36073168,0.55665051,0.37619426,0.84517247,0.64879593,0.70045348,0.49425239,0.34590847,0.45888458,0.75163149,0.471394,0.43876656,0.54668978,0.56482824,0.469778,0.52563755,0.83679068,0.72889032,0.64363124,0.605979,0.41079357,0.50809876,0.23973783,0.59990702,0.49464145,0.61483657,0.59062879,0.68957955,0.81996727,0.51121344,0.59069749,0.8122911,0.5468086999999999,0.54926711,0.34660637,0.53163047,0.60437621,0.34267286,0.49832715,0.40523655,0.79536929,0.69789809,0.58835437
184,63,0,0.3370513,0.5434955,0.46456720000000007,0.5197075,0.47071001,0.57514495,0.7651439,0.39365823,0.52538173,0.76614591,0.47787840000000004,0.38986423,0.58805641,0.34484066,0.87138152,0.65111772,0.73774309,0.53088724,0.37535951,0.45884707,0.75612089,0.46323352,0.47298574,0.59253756,0.56872833,0.50824172,0.55800326,0.86560742,0.75507293,0.70972387,0.63092818,0.45282467,0.48337368,0.28962398,0.61743211,0.5140858,0.67099577,0.62567775,0.70764073,0.80202461,0.54504259,0.58449065,0.82171073,0.5876861999999999,0.61766784,0.35662982,0.56693663,0.6529016,0.38120859999999995,0.54340288,0.43816494,0.80519984,0.70838588,0.61860853
185,63,1,0.37069929,0.56342612,0.50962635,0.53300533,0.48190583,0.61029745,0.77943828,0.40684676,0.55274417,0.77758404,0.49419146,0.41450928,0.62705156,0.33185516,0.88316866,0.66255397,0.76579751,0.563655,0.41806665,0.45978492,0.76428957,0.45080274,0.50981186,0.63082384,0.57790734,0.55152848,0.58657759,0.87874272,0.77271335,0.78028504,0.66581131,0.49514821,0.46986652,0.34883993,0.63344361,0.53234057,0.73521759,0.65673707,0.72091074,0.78541553,0.57770738,0.57774847,0.82193862,0.62913244,0.67347206,0.37028476,0.5995016,0.70371336,0.41146426,0.5779062,0.46288388,0.80487647,0.71307531,0.65905122
186,63,2,0.40176376,0.58087057,0.55197889,0.5420510999999999,0.48847534,0.64292917,0.78284501,0.42111392,0.58488188,0.78511647,0.52315653,0.43191004,0.65233142,0.32182396,0.88230196,0.67611052,0.77627104,0.59545422,0.46503652,0.46202326,0.77254827,0.42589049,0.54838438,0.66820208,0.59062402,0.58131073,0.60916983,0.87986776,0.77887823,0.83929632,0.69160738,0.53340423,0.46775019,0.40811742,0.64713069,0.54737263,0.76437481,0.68850854,0.73501886,0.76050191,0.6069001,0.57226317,0.81434215,0.67137312,0.7071064,0.38758459,0.63572446,0.75761374,0.43833236,0.61049942,0.47257979,0.79653344,0.70870479,0.68767032
187,64,0,0.43356105,0.60170975,0.57501064,0.54555385,0.49446188,0.66977565,0.77631761,0.43125046,0.61457793,0.78783652,0.55335705,0.44403565,0.6790833000000001,0.31805615,0.87025481,0.69532764,0.77602686,0.62148462,0.5176672,0.46531199,0.77956929,0.40522321,0.58045221,0.69664025,0.6094075,0.60131924,0.62784862,0.86916017,0.77916835,0.88450119,0.70875678,0.55214675,0.46752196,0.47172749,0.65319581,0.56161524,0.78162794,0.71285102,0.74333007,0.71922168,0.62345278,0.56895027,0.80165603,0.70456802,0.72483968,0.40150084,0.65881096,0.81904514,0.45724579,0.63744753,0.47694107,0.78301643,0.69467275,0.70948223
188,64,1,0.45748354,0.61689931,0.59017789,0.54356775,0.49994768,0.68534157,0.7607663,0.44945211,0.64270383,0.78386107,0.58242561,0.45379832,0.70161305,0.31708361,0.84099497,0.71938022,0.77041074,0.63738423,0.56787834,0.47033888,0.7824047,0.38791388,0.60745803,0.7211820999999999,0.63851245,0.60957515,0.64375339,0.84374815,0.772528,0.90446853,0.72076558,0.55332314,0.46582751,0.5272386,0.65146601,0.56950978,0.78606126,0.72661649,0.74521581,0.67090986,0.63161373,0.56574598,0.78722273,0.73826848,0.72804607,0.41561139,0.66394624,0.86085178,0.46586868,0.65083034,0.47367389,0.77059889,0.66630427,0.73386352
189,64,2,0.47580425,0.62007103,0.60022981,0.53577683,0.50429746,0.6908243000000001,0.74005721,0.46666095,0.65727456,0.77249268,0.6143273,0.46805887,0.71162627,0.31870451,0.80289478,0.73823275,0.75829772,0.64547897,0.62468614,0.47198324,0.77743148,0.36407872,0.62609466,0.73968136,0.67514182,0.61046173,0.6577930000000001,0.80955295,0.76220485,0.90847684,0.71271172,0.5384554,0.46528114,0.56738261,0.63628697,0.57152127,0.7697015,0.73568827,0.73571728,0.62338607,0.62679898,0.56002793,0.77400486,0.76014264,0.70743358,0.42815410000000004,0.65840157,0.88811785,0.4695061,0.65740009,0.46493624,0.75358945,0.63778358,0.74709972
190,65,0,0.48900758,0.60869745,0.5997786999999999,0.51441726,0.51103886,0.68118225,0.68433599,0.48139387,0.62276001,0.7450829999999999,0.64622251,0.4815214,0.71764654,0.32412379999999996,0.73602877,0.74669481,0.7329816,0.64189466,0.68916914,0.46351132,0.75450065,0.33634071,0.63964397,0.74671455,0.72354239,0.60881623,0.66764107,0.74213954,0.73997099,0.89021675,0.67158706,0.49369932,0.46476935,0.59574128,0.55749438,0.5551374,0.70014182,0.73261309,0.71958374,0.5094502000000001,0.59559225,0.54424703,0.75923731,0.77144534,0.67438817,0.42692797,0.62151121,0.8739783999999999,0.46335851,0.65764341,0.44807968,0.7376148,0.59334638,0.74883488
191,65,1,0.49070923,0.5863136999999999,0.59225466,0.49117992,0.52070254,0.64103857,0.60791436,0.48887064,0.57144195,0.69050774,0.67626132,0.49643486,0.71315998,0.33448529,0.64711388,0.74908376,0.69730531,0.6171368,0.71279388,0.42887958,0.71239705,0.32375787,0.63475913,0.72775301,0.76937441,0.60500745,0.66887547,0.6580676999999999,0.69988718,0.84909442,0.6007621999999999,0.44305463,0.46437513,0.60089236,0.48799948,0.51691918,0.66448537,0.71714008,0.69145132,0.41020185,0.56121764,0.49390178,0.74016256,0.7689898000000001,0.63808402,0.40988275,0.54248843,0.81794206,0.44355607,0.6483971,0.42035765,0.71672487,0.53925491,0.74683277
192,65,2,0.47582909,0.55638887,0.58330071,0.44866841,0.52769058,0.55660449,0.49325589,0.48069522,0.51579516,0.6252196999999999,0.69689521,0.5013162,0.69620097,0.34834546,0.51858208,0.74280917,0.65941397,0.57770944,0.71924218,0.36596849,0.65000675,0.32999227,0.5850502,0.68755159,0.79585566,0.60177318,0.66867878,0.53507352,0.63510355,0.78666865,0.47808266,0.39558022,0.46463103,0.57814019,0.3952279,0.47269896,0.6488068,0.68790969,0.65475625,0.33349094,0.53471028,0.44264877,0.72043452,0.75385032,0.59815469,0.384067,0.47888928,0.73602351,0.40796049,0.61974573,0.39541236,0.69525288,0.48079293,0.73232857
193,66,0,0.45562042,0.53335261,0.57602349,0.40744786,0.53150224,0.49311823,0.43123266,0.46082661,0.45324114,0.54779607,0.71313066,0.49206135,0.67059498,0.36133708,0.46980413,0.73610285,0.62991192,0.53002474,0.71222324,0.33298112,0.57880643,0.34631322,0.51934531,0.64518739,0.80066183,0.60593659,0.67048969,0.48426922,0.58931421,0.64503414,0.43291836,0.389891,0.4647901,0.55092621,0.33015482,0.45389266,0.64840478,0.64883062,0.63348233,0.3413651,0.53239206,0.40898441,0.69791097,0.73204839,0.57568381,0.37752094,0.42907618,0.64995337,0.39059268,0.58009611,0.38446389,0.66951235,0.44026962,0.71017185
194,66,1,0.41813439,0.51625506,0.56893353,0.39014174,0.53157698,0.44347114,0.41272538,0.43557718,0.40987468,0.49559213,0.72315653,0.47340657,0.63442045,0.37895284,0.44278904,0.73000096,0.61589779,0.48759986,0.69635928,0.34606102,0.52302084,0.37116211,0.48645069,0.59849761,0.77857706,0.61985956,0.67406403,0.45603474,0.56669353,0.57523011,0.45875678,0.41071381,0.47228716,0.52856176,0.30892147,0.4573749,0.65140873,0.60367403,0.61204079,0.39944232,0.55053917,0.39640003,0.67800061,0.7050826,0.56620861,0.38619765,0.43201317,0.5690677,0.38206275,0.54202202,0.38527126,0.64791101,0.42418642,0.68485624
195,66,2,0.40044715,0.50474106,0.56032003,0.40168818,0.52602392,0.40579153,0.42637829,0.41106317,0.38573898,0.47388757,0.72166882,0.45632708,0.60671662,0.39983485,0.42897383,0.72669097,0.61041249,0.45220219,0.67986761,0.38179317,0.49447545,0.39973643,0.47963385,0.55600132,0.75251339,0.63748493,0.67691942,0.44121188,0.5582560999999999,0.53809382,0.50981538,0.42725641,0.48171381,0.5209736,0.30674840000000003,0.47444008,0.65211225,0.57282512,0.60076128,0.45824695,0.57321781,0.39341299,0.65763446,0.66964882,0.56268159,0.40092462,0.45532218,0.51242968,0.38029634,0.50695906,0.39531427,0.62316647,0.43118794,0.6545131
196,67,0,0.38857285,0.49554803,0.55208954,0.42912341,0.51869208,0.38852407,0.45268724,0.38420807,0.37339383,0.46715023,0.71468305,0.4418178,0.58458352,0.41765246,0.42451031,0.7215484999999999,0.60222377,0.42070696,0.66012326,0.42310867,0.47866691,0.42112599,0.47521303,0.51627869,0.72219508,0.65446486,0.67630901,0.43493536,0.55497623,0.51066657,0.55479336,0.43652133,0.49052493,0.5141300999999999,0.31027288,0.49444679,0.65053769,0.55356478,0.59578153,0.51847002,0.59174254,0.39266817,0.63882558,0.62935813,0.55944902,0.4120871,0.48907974,0.45429749,0.38096456,0.47921406,0.40910737,0.60366705,0.44681452,0.62412547
197,67,1,0.37165569,0.49085653,0.53746702,0.46017875,0.50646487,0.37634232,0.48668516,0.35562474,0.36168251,0.46592272,0.69333765,0.4187066,0.56147201,0.4421616,0.42223089,0.70021107,0.58740734,0.38863203,0.637811,0.46499312,0.46798911,0.45391994,0.45829748,0.48034506,0.68260321,0.66980637,0.66803445,0.42959637,0.55051978,0.48425624,0.58454438,0.44088794,0.50625908,0.49665826,0.31697587,0.51996885,0.64551251,0.53241887,0.59471993,0.56783051,0.6075085,0.39117077,0.62076117,0.59629864,0.55153776,0.42554774,0.52285511,0.41131758,0.38175479,0.44072024,0.43147966,0.58171647,0.47306661,0.58145821
198,67,2,0.36171904,0.48909722,0.52203592,0.48006681,0.49207773,0.36744391,0.52035368,0.32843870000000003,0.35264333,0.46592272,0.66300129,0.40139911,0.53923314,0.4639611,0.42010747,0.67942051,0.56220459,0.36501237,0.6092787,0.50050644,0.4617332,0.47584171,0.44048764,0.44342084,0.64067129,0.67150152,0.65044086,0.42404026,0.53765815,0.46333135,0.60380251,0.43682706,0.50808493,0.47364761,0.32304099999999997,0.5375314999999999,0.63545098,0.51277818,0.59577455,0.61271746,0.61959258,0.38738459,0.59902005,0.55923084,0.53530297,0.43609380000000003,0.5496350999999999,0.37520683,0.38078443,0.41038384,0.45121859,0.55780623,0.49549177,0.54310661
199,68,0,0.350118,0.48920459,0.5066644,0.47770154,0.47443946,0.35524326,0.53993585,0.30469688,0.34273984,0.46235179,0.62399094,0.38253705,0.5183517,0.48638449,0.41293118,0.64872877,0.52822883,0.34347826,0.58177357,0.52789796,0.45614114,0.48724609,0.42106640000000006,0.41125969999999995,0.59821147,0.65319526,0.6246541,0.41485246,0.51494077,0.44418795,0.60945969,0.42515619,0.50208175,0.44608284,0.32728983,0.54977344,0.61516041,0.49261148,0.59629138,0.64448081,0.62524651,0.37994414,0.57988453,0.52718245,0.51097369,0.44167504,0.56209505,0.35482998,0.37590354,0.3766835,0.46646042,0.53823567,0.51029209,0.50939325
200,68,1,0.32999627,0.48894854,0.48192187,0.45520448,0.45174141,0.33522183,0.5474948000000001,0.28474248,0.32621723,0.45263635,0.58183053,0.35828583,0.49531071,0.50135788,0.39321373,0.59843615,0.47868667,0.32139979,0.54167428,0.54611104,0.45146046,0.49335378,0.39473551,0.37265973,0.54591869,0.61105752,0.58625203,0.39566762,0.47310017,0.42747179,0.60461551,0.40944437,0.48701847,0.41752723,0.32806824,0.55308265,0.580643,0.47162742,0.59262467,0.65763472,0.62246675,0.3666227,0.55056974,0.49691252,0.47235309999999997,0.43279732,0.55969206,0.34071058,0.36821615,0.34775229999999996,0.47164416,0.50857586,0.51616293,0.46257716
201,68,2,0.30879394,0.48702404,0.45617499,0.4170353,0.41650972,0.30601209999999995,0.54106276,0.26227539,0.30394699,0.43222207,0.52778784,0.32953674,0.46434553,0.50595755,0.36845207,0.54826825,0.43956571,0.29493814,0.5045024,0.55110041,0.45025654,0.49242875,0.35920864,0.34069671,0.48933186,0.56956522,0.53222328,0.37131156,0.42742364,0.40638361,0.59068428,0.38418849,0.46230721,0.37757399999999997,0.32051116,0.54414993,0.53358496,0.44904103,0.58844811,0.65496757,0.60948055,0.34541857,0.51630963,0.45986278,0.42059285,0.41106198,0.53610716,0.3291383,0.34996514,0.33003832,0.45746623,0.47409132,0.51035008,0.42156721
202,69,0,0.28097131,0.48444701,0.41380543,0.37493004,0.37656203,0.27159692,0.52504334,0.24149977,0.27855805,0.40513321,0.48672704,0.30152347,0.42900837,0.50803719,0.32782111,0.51109086,0.38870672,0.27206787,0.46551016,0.54055271,0.45535353,0.48586490000000004,0.31513541,0.30548952,0.42684368,0.5187602,0.47746202,0.33794533,0.39104682,0.39411372,0.56992717,0.36155789,0.42890933,0.33335590000000004,0.30448884,0.5246515,0.47776078,0.42808934,0.58660427,0.64108626,0.5903684,0.32153775,0.48718475,0.42418525,0.35841513,0.37669012,0.50875756,0.31452753,0.32948867,0.30660624,0.41935411,0.44605484,0.49964485,0.37639731
203,69,1,0.23870327,0.4801272,0.36346923,0.31871445,0.30364723,0.22176708,0.47605756,0.21946167,0.24481417,0.35419863,0.42110608,0.24962172,0.36998678,0.51009236,0.28719882,0.4797755,0.31554897,0.24767762,0.40711025,0.49332875,0.47686665,0.46461472,0.24936303,0.25964174,0.34886543,0.43662671,0.38076506,0.29528274,0.34952051,0.37151871,0.51831809,0.31845009,0.36574452,0.25604037,0.26565473,0.48265905,0.42641459,0.39314559,0.58552871,0.60829242,0.55157764,0.28251222,0.43793679999999996,0.37316059999999995,0.29020416,0.30451591,0.44169633,0.28724140000000004,0.28897153,0.27085589,0.35180714,0.40261932,0.47941582,0.31610033
204,69,2,0.18330642,0.47176014,0.30496212,0.26035929999999996,0.22807922,0.16652382,0.39088939,0.21123722,0.21386488,0.27627982,0.3530207,0.18068194,0.28635522,0.51253899,0.23953891,0.47216732,0.22845557,0.22978438,0.35236818,0.37645992,0.52371844,0.43331602,0.16633764,0.21941555,0.2674283,0.30201433,0.28876153,0.26149215,0.31965509,0.33629751,0.45043191,0.26393726,0.29503423,0.16747492,0.22849637,0.42049768,0.38375638,0.35052197,0.58348233,0.53584894,0.50626233,0.23147645,0.37404284,0.31532003,0.22468263,0.18202345,0.34553222,0.25887225,0.22722255,0.22178965,0.27234588,0.34415988,0.4628325,0.27966187
205,70,0,0.1459446,0.43264227,0.24005447,0.26246276,0.152429,0.13487522,0.27729716,0.21335768,0.16580236,0.20327103,0.28877749,0.14345528,0.21088585,0.51267356,0.27421564,0.50870191,0.15585593,0.22645458,0.32089135,0.23480679999999998,0.59768666,0.40968359,0.08499114099999999,0.22042265,0.18419477,0.20002837,0.23264379,0.3101056,0.30568942,0.29826306,0.38094512,0.18957198,0.24184937,0.12270909,0.22608545,0.32029112,0.36212576,0.30636077,0.57102249,0.41452385,0.44865313,0.15537279999999998,0.28713917,0.25660377,0.21164769,0.12377889,0.25720897,0.24478294,0.16962812,0.17007117,0.24989059,0.26044496,0.45601218,0.34285079
206,70,1,0.1426034,0.41482613,0.24259086,0.30263609,0.14847534,0.19773128,0.30886789,0.21034246,0.16377125,0.20054401,0.27196636,0.16867033,0.24338475,0.50471588,0.36722136,0.53954716,0.15606523,0.24910569,0.34689569,0.19559835,0.63887889,0.42799397,0.10312157,0.23533102,0.17211629,0.20096461,0.25181769,0.40105596,0.32248368,0.36909887,0.3419292,0.19312774,0.24828135,0.15938212,0.25436776,0.30165785,0.37870886,0.32734482,0.56806817,0.37789295,0.43290815,0.14516254,0.26659829999999995,0.28199874,0.26121581,0.14842211,0.24692951,0.26750634,0.15550843,0.21338281,0.26531351,0.2419674,0.46452852,0.38808743
207,70,2,0.20706745,0.41056414,0.25381735,0.34769342,0.15117339,0.28305395,0.36526526,0.22454833,0.18383031,0.23536058,0.31112549,0.21105814,0.29121199,0.49734540000000005,0.47730976,0.60949823,0.33224906,0.28342877,0.38706916,0.20989746,0.64576489,0.48170863,0.19132709,0.26598151,0.19648598,0.22921484,0.29046392,0.50199349,0.35848981,0.40307304,0.35490346,0.28462714,0.3073864,0.19762447,0.28933143,0.34687301,0.41302527,0.37149794,0.57964101,0.41805783,0.45076155,0.16251843,0.27405804,0.36916133,0.33983117,0.23003015,0.30526878,0.30404829,0.19964555,0.28268143,0.29715536,0.25022636,0.48814235,0.42165619
208,71,0,0.22260589,0.41821260000000005,0.26098391,0.37830640000000004,0.15532138,0.34911772,0.41640083,0.24688059,0.21403774,0.26535779,0.36839586,0.23386879,0.31749669,0.49610985,0.53051655,0.64669481,0.40302607,0.32033934,0.42974207,0.22488433,0.64579864,0.50360505,0.24081667,0.29426284,0.21077056,0.25115256,0.3162439,0.55467285,0.39823515,0.41462292,0.38834688,0.32713013,0.34691887,0.21745954,0.31935435,0.39229363,0.45054663,0.4065388,0.59325325,0.46727284,0.47051357,0.19796726,0.28697964,0.40930757,0.39591022,0.29176549,0.34702741,0.34038969,0.21777455,0.33398625,0.32981212,0.26354288,0.50932087,0.43161115
209,71,1,0.23720035,0.44083588,0.27454251,0.43548795,0.16774289999999997,0.43002899,0.48646845,0.30166940000000003,0.28193604,0.30901799,0.44020699,0.26058659,0.35736448,0.51196403,0.60306812,0.6926029,0.4812331,0.36997526,0.4745606,0.25986620000000005,0.64432468,0.53124168,0.30854636,0.33338286,0.23083044,0.28133201,0.35726397,0.62491858,0.45582239,0.42039786,0.44518123,0.38907351,0.4120202,0.25815127,0.35551808,0.44383523,0.50673933,0.45244801,0.61341668,0.53889192,0.50047203,0.25354954,0.32729414,0.4594475,0.47948567,0.34991625,0.39554112,0.40435816,0.24903544,0.3865077,0.38605599,0.3042944,0.56969631,0.44090985
210,71,2,0.25504906,0.47146279,0.29885097,0.48929313,0.1851719,0.48550542,0.55970007,0.3512735,0.35627341,0.34598968,0.49349288,0.29097316,0.40260026,0.54432075,0.65354481,0.74829704,0.51118863,0.41283139,0.50205433,0.30466425,0.64150052,0.54787942,0.35154813,0.37393099,0.25583832,0.30446131,0.39983044,0.67414389,0.53038923,0.41492726,0.49252202,0.43856174,0.47145031,0.32233984,0.39154126,0.48554651,0.56168131,0.49355831,0.6365065,0.61720313,0.52767172,0.30954302,0.36953054,0.51362282,0.55529381,0.40170184,0.45981666,0.44602441,0.28381755,0.43123061,0.43725949,0.3465011,0.62191781,0.44639342
211,72,0,0.28244939,0.50128025,0.33737339,0.53697752,0.21097907,0.55548273,0.62667302,0.43182654,0.43838951,0.37148835,0.53194696,0.31977407,0.43790216,0.58561992,0.69000693,0.79452173,0.53501352,0.45927183,0.52436088,0.34882456,0.63856384,0.56469455,0.38361596,0.42009246,0.28774031,0.31783814,0.44845361,0.71127998,0.60094286,0.39835214,0.53326558,0.47960920000000007,0.54265164,0.39771678,0.42293721,0.50698072,0.6083149999999999,0.52905236,0.65453974,0.67830515,0.54620694,0.35466677,0.40950319,0.55533087,0.61449418,0.45691792,0.50423638,0.51849661,0.34078443,0.48592979999999997,0.48143062,0.38592679,0.66497789,0.45509149
212,72,1,0.31114147,0.52163211,0.38930973,0.57117451,0.24365471,0.61531384,0.68769071,0.49738926,0.52569144,0.38371459999999996,0.56331177,0.34546585,0.47737329,0.62609334,0.71732536,0.84566823,0.54598413,0.49996465,0.54762041,0.40671502,0.64110671,0.57659313,0.41667089,0.46298498,0.33235109,0.33932903,0.49155589,0.74025461,0.65182529,0.38353622,0.59047256,0.52070982,0.59647279,0.4709459,0.45206279,0.50799727,0.66762331,0.56168164,0.66595195,0.73473965,0.56905341,0.38994491,0.46197204,0.58697301,0.66705929,0.50181575,0.5512193,0.56561807,0.39930273,0.53712513,0.51551347,0.43637304,0.69873886,0.46814971
