,measure_number,beat_number,pid1263-13,pid50534-05,pid52932-06,pid54293-09,pid5667267b-10,pid7992-03,pid9048-13,pid9050-13,pid9052b-09,pid9054-13,pid9055-13,pid9056-15,pid9058-13,pid9059-13,pid9062-13,pid9063-13,pid9064-04,pid9065-08,pid9066-13,pid9067-13,pid9068-08,pid9070-21,pid9072-13,pid9074f-13,pid9085-15,pid9087-07,pid9088-08,pid9089-15,pid9090-06,pid9093-13,pid9094-13,pid9098-20,pid9099-13,pid9100b-17,pid9101-13,pid9103-07,pid9104-13,pid9105-13,pid9111-13,pid9118-13,pid9130-01,pid9138-13,pid9139-13,pid9152-13,pid9153-13,pid915406-13,pid9156-10,pid9159-04,pid9160-02,pid9161-12,pid9165-04,pid9166d-20,pid9167-13,pid9170-13,pid9173-18,pid9174-13,pid9176-06,pid917803b-08,pid917807-08,pid917811-09,pid917812-05,pid917813-02,pid9181-07,pid9186c-13,pid918818-11,pid9192-13,pid9193-03
343,115,2,0.33465231,0.13407046,0.51357125,0.21838939,0.16855332,0.12114406,0.38711333,0.26596715,0.22907643,0.24657615,0.3567465,0.30801834,0.16128903,0.33446813,0.32440833,0.20985333,0.40947398,0.29588907,0.27387727,0.29235118,0.33507501,0.27339478,0.21082276,0.28425788,0.1730577,0.46719708,0.22765045,0.24906578,0.46081389,0.26632868,0.30134367,0.21036283,0.27530551,0.29108014,0.27150723,0.28386523,0.29837682,0.29428922,0.316256,0.32731181,0.21918874,0.32504229999999995,0.30806667,0.21327321,0.3404134,0.20662796,0.39322417,0.34020282,0.24236594,0.35074193,0.36122527,0.29209924,0.30797138,0.26772587,0.47744465,0.20719889,0.22699225,0.12923077,0.20348731,0.29665885,0.25000342,0.24984035,0.35932191,0.20406711,0.29579296,0.40649132,0.39431046
344,116,0,0.31308312,0.13064436,0.43351554,0.23969501,0.16074082,0.12985172,0.39172305,0.26530109,0.23568029999999998,0.25047963,0.33049065,0.29298865,0.14814852,0.29310637,0.28272169,0.2006792,0.3524874,0.28461664,0.27950034,0.30492185,0.32382373,0.24923195,0.32288543,0.26587597,0.16507675,0.40768322,0.22925804,0.2242326,0.45273193,0.26919839,0.26331611,0.22173497,0.27475333,0.27655052,0.28000933,0.25650804,0.29957073,0.28975212,0.313288,0.26800135,0.21837377,0.31143625,0.30799333,0.19193769,0.34802225,0.18835451,0.37579275,0.30308312,0.21278142,0.33103482,0.36561216,0.28245229,0.29918483,0.28156981,0.43473247,0.24921556,0.2396611,0.12446809,0.22603171,0.30760935,0.23323077,0.25015965,0.34353495,0.19954955,0.27270954,0.34347427,0.39943319
345,116,1,0.27768403,0.14527033,0.33282022,0.27828246,0.1423514,0.14372002,0.38812973,0.25564781,0.21887929,0.2558294,0.30681951,0.27748553,0.1181245,0.24440777,0.23711803,0.18388621,0.27355655,0.26212072,0.30267945,0.31523944,0.30498636,0.23515361,0.45779508,0.22955830000000002,0.1459566,0.34447138,0.24281946,0.19334604,0.43312464,0.2587335,0.22041344,0.23669189999999998,0.27835611,0.24717073,0.29998133,0.23524279,0.28134684,0.30546553,0.297576,0.26448622,0.22407853,0.27390266,0.29544000000000004,0.15412226,0.35509545,0.1623521,0.3123969,0.23175865,0.19391117,0.31562409,0.37454841,0.26660305,0.28890174,0.30566075,0.38508303,0.32395816,0.26367197,0.12723404,0.26326985,0.32452247,0.20915556,0.24025059,0.31518713,0.17868521,0.25681774,0.28436425,0.39596813
346,116,2,0.21647755,0.18603543,0.30330066,0.31013176,0.14095826,0.16544556,0.37274006,0.24347628,0.19223075,0.26660272,0.28448452,0.26821222,0.11432146,0.19851943,0.19361144,0.1710503,0.23954152,0.24491028,0.33810099,0.32859993,0.29138254,0.27389401,0.62725875,0.20477394,0.14499794,0.29383061,0.27333059,0.19335558,0.39903244,0.24641286,0.20060293,0.25238841,0.2805377,0.21516376,0.33270182,0.24909914,0.26057415,0.35517211,0.283056,0.30532749,0.25126875,0.24866129,0.27792,0.15783001,0.35782859,0.1511284,0.24871388,0.17913673,0.25633442,0.33136456,0.39080570000000003,0.24849237,0.28613539,0.36870209,0.33548893,0.3810018,0.2888658,0.13189034,0.30194937,0.33256943,0.19438632,0.23059476,0.2782405,0.15746181,0.26667534,0.2495833,0.37994759999999994
347,117,0,0.19848705,0.22458365,0.32341669,0.34061707,0.15981753,0.18946068,0.36444463,0.24265511,0.17777022,0.27829841,0.26510659999999997,0.26979034,0.11824460000000002,0.18270464,0.19182894,0.1723398,0.24954818,0.24676183,0.3674315,0.32967243,0.27903171,0.32478495,0.75443099,0.20552499,0.16631183,0.26981928,0.29024732,0.19904671,0.36582242,0.24127288,0.21534022,0.25787871,0.28041097,0.20600000000000002,0.36209053,0.27273168,0.25786438,0.37869843,0.289912,0.33248757,0.27206273,0.25242361,0.27342667,0.1796848,0.35198462,0.15264571,0.23145353,0.19074555,0.29335858,0.37852779,0.42114116,0.24612595,0.29396959,0.41945227,0.30845018,0.42873018,0.31419551,0.13735679,0.3337998,0.33221685,0.20242735,0.23772928,0.24611459,0.15903512,0.28397165,0.23864210000000002,0.37073953
348,117,1,0.2011832,0.25576666,0.37244492,0.36857899,0.19422531,0.21265446,0.36318183,0.26196168,0.16825289,0.29310065,0.25253359,0.2732171,0.12836269,0.18312901,0.20301827,0.17801949,0.27475507,0.26009788,0.38479131,0.3212421,0.26954483,0.35024578,0.87215494,0.21746728,0.19981179999999998,0.25177767,0.32121187,0.20207817,0.33377917,0.24020152,0.22910422,0.26155051,0.27937902,0.19778397,0.37273915,0.29865879999999995,0.26743578,0.40374879999999996,0.313248,0.36171289,0.2822745,0.2657012,0.27779333,0.20821718,0.33665019,0.16500876,0.27661758,0.21399378,0.32611543,0.42205412,0.43100449,0.24603053,0.31011417,0.4720304,0.29198339,0.45176499,0.33822236,0.14265139,0.34922123,0.32754008,0.20972991,0.25796578,0.21325270000000002,0.16617052,0.30157357,0.24069118,0.36911395
349,117,2,0.20425759,0.25681098,0.39392226,0.37587637,0.21719843,0.21291612,0.35173455,0.26031022,0.15177236,0.29558737,0.24503505,0.28006312,0.13248599,0.19235194,0.20357999,0.17629688,0.27776087,0.25122349,0.38042871,0.30628533,0.26017729,0.3500768,0.94083045,0.22311868,0.22319591,0.24103013,0.33763397,0.20739752,0.30515083,0.23133091,0.24124892,0.25647786,0.27719743,0.19105923,0.36573028,0.30945302,0.2511436,0.42537444,0.305528,0.3704965,0.29157251,0.26173982,0.28352,0.23170265,0.32858811,0.16964286,0.29825869,0.22710085,0.32902169,0.42968674,0.42599637,0.24095419999999998,0.31505731,0.47824805,0.28904982,0.44347116,0.33165215,0.15244681,0.35155824,0.32662754,0.23140513,0.26283223,0.18970107,0.1662358,0.30751024,0.24904809,0.35615208
350,118,0,0.19960237,0.25387956,0.37993214,0.38159151,0.22738746,0.20473179,0.3297845,0.23693431,0.1384578,0.29006051,0.25242407,0.29021568,0.12544035,0.20565824,0.20427651,0.17425928,0.27113098,0.22503263,0.36353687,0.29980878,0.26243607,0.32635177,0.95128797,0.21841910000000003,0.23379992,0.25055520000000003,0.34624897,0.22115348,0.27482451,0.21288183,0.25279931,0.24340033,0.27707070000000006,0.19287108,0.34772748,0.32655732,0.24006305,0.43180345,0.274016,0.36468853,0.29295549,0.2487011,0.2953,0.24094926,0.32389782,0.16793383,0.29990224,0.22335015,0.31523741,0.42526428,0.41123005,0.24508588,0.30688299,0.47049073,0.28695572,0.42639319999999997,0.30767325,0.16011457,0.33666858,0.32564241,0.23902906,0.25499306,0.18678164,0.16343517,0.31022823,0.25340622,0.33528688
351,118,1,0.19254195,0.25662776,0.35022409,0.38531522,0.23531469,0.1978994,0.31932281,0.21634124,0.13159173,0.27304457,0.28176840000000003,0.29587435,0.11661329,0.23098831,0.20634362,0.17865932,0.26024922,0.20691679999999996,0.33668201,0.30219488,0.28277361,0.29857911,0.92820069,0.21154075,0.24143386,0.27143905,0.34753504,0.26377502,0.26928477,0.19797207,0.26570198,0.23742278,0.28079117,0.20206272,0.32020532,0.34924457,0.24118989,0.43550845,0.24076,0.33274888,0.29421498,0.23465711,0.31544667,0.24664298,0.32220849,0.16594544,0.28746869,0.21270958,0.29318461,0.42493454,0.41658224,0.25987595,0.29731415,0.41624844,0.29148524,0.40807321,0.29083207,0.16643208,0.3229964,0.32596387,0.26464957,0.25215247,0.18981146,0.16271054,0.30582613,0.26097561,0.32528742
352,118,2,0.19027252,0.26703432,0.33270503,0.37528985,0.24322006,0.19638029,0.32672505,0.20149635,0.14062348,0.24740998,0.29493283,0.30083415,0.11309047,0.25810072,0.21180348,0.18785314,0.25196423,0.20043229999999998,0.30782701,0.30788161,0.30225026,0.28721198,0.88496732,0.21474569,0.24865612,0.30192946,0.33499588,0.30940896,0.27748055,0.20210446,0.27079242,0.23619595,0.28971667,0.2189547,0.29174988,0.36198594,0.24966128,0.43496540000000006,0.222144,0.31765152,0.29262209,0.22681397,0.33759333,0.24727157,0.31860321,0.17545465,0.26197837,0.20520817,0.28158002,0.43153913,0.44101118,0.28389313,0.28493362,0.37723907,0.3047048,0.38528354,0.30120694,0.16952537,0.30670734,0.32021901,0.29377094,0.27630855,0.19945292,0.17428515,0.29909617,0.2667941,0.33315865
353,119,0,0.19013675,0.2736117,0.32806609999999997,0.35712142,0.24734484,0.19445414,0.34075952,0.19639599,0.15310285,0.22680047,0.30281834,0.30193131,0.11444155,0.2771407,0.21496405,0.19696821,0.2450585,0.20204731,0.29236924,0.31807449,0.30982782,0.29390937,0.87475971,0.22259072,0.25199083,0.31642591,0.31805441,0.33457579,0.28944223,0.21300300000000003,0.27051679999999995,0.23624815,0.29648773,0.23314286,0.27819879,0.36415125,0.25491985,0.43642813,0.23862399999999998,0.30645705,0.28828795,0.23168110000000003,0.34786,0.24319031,0.31377558,0.18251534,0.23257775,0.20134536,0.28402579,0.433537,0.46608047,0.29558206,0.27355079,0.36285789,0.30885609,0.37069783,0.32635281,0.16773322,0.29367889,0.30806562,0.30927179,0.29374849,0.20949916,0.19804805,0.29247025,0.26751281,0.34863376
354,119,1,0.18495781,0.28821385,0.33600359999999996,0.33293777,0.24629589,0.18970054,0.36117984,0.19665146,0.1644848,0.20829398,0.30844772,0.30199895,0.11865492,0.29042814,0.22206411,0.20562063,0.23409113,0.2066721,0.27126576,0.31967908,0.3139192,0.31039171,0.81040946,0.22973676,0.24965006,0.32236507,0.29159934,0.35609152,0.30071144,0.23053377,0.26909561,0.23569129,0.30243505,0.24696167,0.25702287,0.36030541,0.25752901,0.44178856,0.2728,0.29406558,0.28095326,0.24737733,0.34902667,0.23382527,0.30574097,0.19191499,0.21768192,0.19835907,0.29023741,0.42330521,0.48313103,0.30272901,0.25923155,0.33675555,0.30532288,0.36097402,0.35623851,0.16193944,0.28160204,0.29668996,0.31617778,0.30918459,0.22161844,0.21773077,0.28891996,0.26735989,0.37106037
355,119,2,0.17747066,0.30523442,0.34451705,0.32909131,0.24195258,0.18685129,0.39141505,0.18491788,0.17047684,0.19732881,0.31267523,0.30257008,0.12392914,0.30237646,0.22926153,0.212767,0.2294873,0.21176998,0.25869122,0.32125873,0.31290488,0.32222734,0.75482507,0.23343992,0.24385109,0.33117703,0.26010717,0.36333651,0.31298615,0.24412984,0.27028424,0.2312103,0.30004526,0.26087805,0.24036398,0.35085239,0.26078208,0.45606552,0.30348800000000004,0.27770378,0.26459221,0.2670648,0.33686667,0.22074337,0.29255597,0.19600131,0.22544755,0.1949549,0.3021797,0.40961109,0.48526235,0.30516221,0.23254311,0.28721745,0.29266605,0.35336656,0.37004236,0.15282324,0.26531298,0.28897484,0.32284444,0.31791557,0.23137029,0.23358141,0.28976526,0.26616714,0.40124058
356,120,0,0.17331006,0.30961324,0.35387870000000005,0.33206482,0.23677338,0.18560837,0.39865302,0.17027372,0.16861222,0.1957866,0.30914136,0.30388517,0.12427942,0.29784987,0.23597214,0.21246186,0.23584134,0.21242251,0.24716582,0.32009478,0.31112342,0.31234255,0.72572088,0.23572278,0.23784626,0.34122165,0.24277824,0.35532888,0.33231835,0.24399592,0.27678725,0.21737579,0.29438762,0.26532404,0.2335231,0.34175487,0.26811993,0.46763598,0.295136,0.27658265,0.25546706,0.27711755,0.32485333,0.21410221,0.29466419,0.1932844,0.23739231,0.19182592,0.31599468,0.41508098,0.47547549,0.30012405,0.22426675,0.26703793,0.29299815,0.3595277,0.36106626,0.15157119,0.26199639,0.29095547,0.33422906,0.31380882,0.23210628,0.23666928,0.29530529,0.26687056,0.40901556
357,120,1,0.17487149999999999,0.30345725,0.35536567,0.3519246,0.22745302,0.18496148,0.40468979,0.1625365,0.16573759,0.19222993,0.30083966,0.29971444,0.11421137,0.27926254,0.24278011,0.20731371,0.23739179999999996,0.21077488,0.24225979,0.31454107,0.30661439,0.30039939,0.72431757,0.23745538,0.22886549,0.35120515,0.23959604,0.30122974,0.3532916,0.23064218,0.28976744,0.19521448,0.2874355,0.26346341,0.23110593,0.3299184,0.26885774,0.47758606,0.261728,0.281927,0.25529419,0.27293720000000005,0.31296,0.20462786,0.29986266,0.18367112,0.23716014,0.18651582,0.33125256,0.42250024,0.45743095,0.29490458,0.22959537,0.26311996,0.30254613,0.36648962,0.33285109,0.15283961,0.25667865,0.30084825,0.35537778,0.29916544,0.22838953,0.23137485,0.30037064,0.26839972,0.41394578
358,120,2,0.18273688,0.28771917,0.34208763,0.36586464,0.20941324,0.18587731,0.39044999,0.16406022,0.16123143,0.18716057,0.28844188,0.28506801,0.10973779,0.25553565,0.25158778,0.20163402,0.23047655,0.20624796,0.23828968,0.30792318,0.30083532,0.30520737,0.7071510999999999,0.23457020000000003,0.21196848,0.36444856,0.23801319,0.23591992,0.34448871,0.21052867,0.29810508,0.17298356,0.27372137,0.25674564,0.23041531,0.30647168,0.27108458,0.48037138,0.24896,0.28490264,0.26169044,0.26775157,0.2979,0.19209256,0.29864029999999997,0.16304777,0.23876703,0.18034959,0.33163119,0.42074484,0.42299532,0.29855916,0.23430042,0.2727511,0.30324723,0.36316392,0.29060027,0.15511457,0.24777845,0.30263185,0.3735453,0.27099069,0.22665996,0.21691474,0.29810131,0.2634758,0.39793594
359,121,0,0.19390942,0.27282388,0.3248513,0.36181357,0.19223667,0.18894461,0.38881759,0.17222628,0.15827911,0.18603896,0.27635806,0.27193207,0.11056845,0.23197849999999998,0.26504643,0.19538339999999998,0.22170646,0.20694127,0.23069666,0.30884603,0.29116093,0.32148233,0.66951173,0.22763979999999998,0.19508322,0.37180375,0.23129431,0.21473785,0.34406185,0.19561252,0.30158484,0.16565736,0.26425274,0.24842509,0.22775548,0.2763109,0.27450533,0.46990453,0.259416,0.28277839,0.26672841,0.26654723,0.28393333,0.17980322,0.28926658,0.14768295,0.24723529,0.18296896,0.31878837,0.41812627,0.38243334,0.30633588,0.23323470000000002,0.27434318,0.3024631,0.34648635,0.24197107,0.15473813,0.24101933,0.29147396,0.37671795,0.25772356,0.22724875,0.19803499,0.28590936,0.24925453,0.39706968
360,121,1,0.20190088,0.25474066,0.29875597,0.34477726,0.16960774,0.19398895,0.36663142,0.18759124,0.15301544,0.18725649,0.25952833,0.25759375,0.11411129,0.2177103,0.2844967,0.18780392,0.20898887,0.21676998,0.21941279,0.31104922,0.28162291,0.35056836,0.6307574,0.21165973,0.17251073,0.37500255,0.22226711,0.20358437,0.32941567,0.17623876,0.30330749,0.16574437,0.25635919,0.23580488,0.22540364,0.24271633,0.28260782,0.43701498,0.29687199999999997,0.27826014,0.26845712,0.26075445,0.26949333,0.17394552,0.2775855,0.14057844,0.26045091,0.191459,0.29571224,0.41134711,0.33642359,0.30917939,0.22983345,0.27209592,0.29327491,0.32580487,0.20465191,0.15162029,0.24373417,0.27185433,0.3680547,0.24522714,0.22559278,0.17914871,0.27065479,0.23960547,0.37469654
361,121,2,0.20884492,0.23795826,0.28044107,0.32779551,0.14897837,0.19217183,0.34144739,0.18781934,0.14263378,0.18516086,0.24585279999999998,0.22797776,0.11736389,0.20400792,0.29174655,0.17455458,0.19117283,0.22004894,0.22277153,0.30909544,0.27870781,0.35905529999999997,0.56162053,0.18900208,0.1510851,0.37706037,0.21494641,0.19995234,0.32057484,0.15009247,0.3110422,0.1706169,0.24752421,0.22381882,0.22902473,0.2110366,0.27772486,0.37988964,0.313096,0.2816994,0.26781503,0.24997512,0.24639333,0.17055662,0.26431809,0.13912138,0.25010692,0.20324109,0.28594965,0.4053826,0.30893625,0.30742366,0.23307597,0.27163729,0.27475092,0.31116195,0.20232595,0.14756956,0.25809205,0.24324408,0.33952821,0.23134345,0.21495774,0.15671106,0.24688861,0.24150929,0.34663387
362,122,0,0.21376199999999998,0.23297484,0.2716763,0.31557411,0.14894559,0.18781073,0.34494831,0.16649635,0.12689133,0.18395809,0.24651723,0.21034042,0.12414932,0.20292343,0.29564859,0.16506546,0.20762865,0.21,0.23265152,0.30448121,0.2843164,0.34045315,0.52415417,0.18399018,0.151685,0.38140013,0.19865622,0.19838894,0.32770821,0.14726739,0.31243755,0.17181763,0.24696298,0.21395819,0.23077928,0.20452452,0.27351264,0.34586143,0.267816,0.30588384,0.27729827,0.24161441,0.21252,0.175476,0.28553083,0.14427038,0.25467098,0.20534067,0.28585755,0.41110465,0.31656313,0.30895992,0.25471923,0.27902771,0.27357011,0.3210737,0.21222125,0.145491,0.25712646,0.22756497,0.30892991,0.21979389,0.21147406,0.15043739,0.23926783,0.26458445,0.35110422
363,122,1,0.21272428,0.21406717,0.26836726,0.29789672,0.1553267,0.18228667,0.37919777,0.15212591,0.11471302,0.18913076,0.25348277,0.2,0.13243595,0.21316484,0.29598562,0.16419923,0.23708742,0.21902121,0.23392709,0.2941553,0.29147629999999997,0.30595238,0.41391772,0.19781379999999998,0.15917191,0.38975367,0.18348722,0.20880839,0.34276228,0.15512404,0.30685616,0.17142609,0.24326061,0.20660627,0.22227718,0.21472085,0.28329197,0.32442848,0.22580799999999998,0.31440614,0.28105205,0.23830994,0.18576667,0.18321035,0.31405027,0.14819238,0.28066231,0.19864445,0.28266476,0.40580933,0.32491637,0.31219466,0.27852794,0.2811767,0.29273985,0.31863867,0.21482695,0.14064648,0.24956968,0.22929672,0.2816,0.20796908,0.20997755,0.15157331,0.24480135,0.29550424,0.38392599
364,122,2,0.19974784,0.18387351,0.26871283,0.27312655,0.16585992,0.16926152,0.38336602,0.15039234,0.11087695,0.19991883,0.2604045,0.19250770000000003,0.13807046,0.22763108,0.29151438,0.17266463,0.25358128,0.23646003,0.22333006,0.28847689,0.29155302,0.2628725,0.36097655,0.21547442,0.17063459,0.39640594,0.17574608,0.22711153,0.3398691,0.16722786,0.28705426,0.17268772,0.24683625,0.19981882,0.20375175,0.21861517,0.29838353,0.3047911,0.227744,0.30996375,0.27140829,0.23670747,0.17774667,0.18587957,0.33840132,0.15225679,0.31473697,0.19207053,0.26589235,0.37569586,0.33004874,0.29582061,0.30269945,0.2753063,0.29824723,0.31613009,0.21115019,0.13413257,0.24594523,0.23803845,0.25566496,0.20161628,0.20861597,0.1537407,0.25377463,0.31816653,0.38821453
365,123,0,0.18806129,0.15326396,0.28408520000000004,0.24367788,0.18053977,0.14963658,0.38211349,0.17906934,0.12142372,0.21886068,0.27051694,0.19528819,0.14918935,0.24436062,0.27518724,0.18054927,0.26755446,0.271354,0.21803155,0.29762221,0.28751279,0.24640553,0.33177624,0.23004164,0.18529083,0.41353069,0.18370981,0.24083889,0.33292544,0.19150564,0.26354866,0.17489776,0.26055943,0.19741463,0.19705086,0.22293771,0.31216044,0.29038276,0.26763200000000004,0.29199191,0.24697166,0.23796158,0.19942000000000001,0.18387538,0.35317951,0.16882121,0.33643307,0.19692198,0.24595784,0.34694986,0.32254611,0.28831107,0.31569221,0.25998821,0.30384686,0.31148063,0.20353289,0.12980360000000002,0.23971788,0.26545617,0.23016068,0.20540374,0.2089717,0.15792532,0.2558814,0.34263323,0.38703813
366,123,1,0.17301911,0.13793628,0.30318547,0.21557956,0.19920236,0.14010757,0.36665195,0.19323905,0.14112848,0.22659386,0.28131571,0.20494477,0.15697558,0.27239721,0.25896495,0.18830594,0.27586797,0.28034258,0.22390369,0.32043565,0.28016536,0.25839478,0.33480392,0.24124033,0.20462859,0.42044783,0.20441055,0.26390848,0.31420983,0.20536318,0.24354866,0.17867398,0.28142482,0.20432056,0.20937004,0.23003151,0.32371722,0.28201804,0.306272,0.27391891,0.23121566,0.24681995,0.22055333,0.17773526,0.36470952,0.18702344,0.3655282,0.22391072,0.22684200000000002,0.32623412,0.31398261,0.29223282,0.32018185,0.25418987,0.31795203,0.29705834,0.19709855,0.12846972,0.23204915,0.2962648,0.21631453,0.21496047,0.21067674,0.16343517,0.25300085,0.36110559,0.37271804
367,123,2,0.16597808,0.14940181,0.30942657,0.19713834,0.21419362,0.14135049,0.3391066,0.19661496,0.15396717,0.23006198,0.28363026,0.20186368,0.15920737,0.28079027,0.23246705,0.18560882,0.26187577,0.27728385,0.21437089999999998,0.32296309,0.27071258,0.26091398,0.33830258,0.24342653,0.21905546,0.41237954,0.21313273,0.26090562,0.28072472,0.21597475,0.22665805,0.18066649,0.28717299,0.21466202,0.20563696,0.23631736,0.32101415,0.27843567,0.322408,0.26238725,0.222782,0.25797751,0.22549333,0.17369044,0.37196127,0.19700920000000002,0.37284169,0.23228864,0.2218993,0.31448938,0.30524706,0.30382634,0.31888938,0.25169364,0.32413284,0.27122079,0.19024059,0.12584288,0.21728544,0.29863948,0.21517949,0.2216656,0.20817438,0.16752187,0.24760388,0.35450723,0.34774611
368,124,0,0.14173213,0.16884264,0.28536274,0.17621464,0.21207386,0.13195959,0.30939499,0.16766423,0.14737302,0.21978306,0.26937062,0.16627339,0.14035228,0.25311203,0.19297484,0.16106900000000002,0.19780272,0.18853181,0.17151483,0.28062853,0.24969315,0.22635177,0.29661669,0.22487359,0.21625007,0.39266722,0.20198681,0.22308866,0.2581199,0.20768446,0.20348837,0.17055599,0.22715669,0.21318467,0.1670182,0.22385069,0.28820846,0.26407112,0.310424,0.17806626,0.19925912,0.25261272,0.18763333,0.16513619,0.36435242,0.17864264,0.36114743,0.19142843,0.19799427,0.27357191,0.26711268,0.28798664,0.30772196,0.23404966,0.29575646,0.23972054,0.17976979999999998,0.095793781,0.19359353,0.26641019,0.2017641,0.21343008,0.19698735,0.16304348,0.21989076,0.31727961,0.31806855
369,124,1,0.12637959,0.19241128,0.25756053,0.14491093,0.19387566,0.12476377,0.27269181,0.1395438,0.11988929,0.18902745,0.2484521,0.14823025,0.11947558,0.22741418,0.15399191,0.14078157,0.14955769,0.13607667,0.14709789,0.19842867,0.21959598,0.1811828,0.243589,0.19782124,0.19728283,0.38287728,0.18299258,0.14641563,0.2364447,0.18162107,0.19584841,0.14938658,0.19053137,0.18749826,0.14498367,0.18442272,0.22942518,0.22519926,0.275528,0.12929276,0.1854047,0.23112372,0.16550667,0.14146853,0.33278396,0.15288124,0.33226615,0.13007185,0.17673966,0.22622442,0.24615311,0.24242366,0.28106754,0.20892354,0.22543358,0.23252983,0.17801934,0.07812438599999999,0.17414182,0.23005372,0.16969573,0.19323762,0.18042761,0.15041128,0.20734768,0.26682468,0.28140741
370,124,2,0.12318883,0.20957842,0.24503644,0.12860163,0.17096809,0.13291903,0.25419135,0.12169708,0.094690687,0.15594746,0.22633616,0.14445029,0.10674539999999999,0.19834025,0.12838526,0.13546609,0.14287073,0.14676183,0.14115028,0.18471899,0.21219741,0.156298,0.19685698,0.16625521,0.17351644,0.38029991,0.17298434,0.13235462,0.23691899,0.14715898,0.19562446,0.12657269999999998,0.16056848,0.16437631,0.13762016,0.16451483,0.18214501,0.19606727,0.24081599999999997,0.12315603,0.18140396,0.20154275,0.16977333,0.12527102,0.29302294,0.1350241,0.31720535,0.11734189,0.1781007,0.18910872,0.22755424,0.20753817,0.25515005,0.19553823,0.18172509,0.23837228,0.18574854,0.07820130900000001,0.16491974,0.20844308,0.14039658,0.17107436,0.15842155,0.13679332,0.19123479999999998,0.23510972,0.26213571
