,measure_number,beat_number,pid1263b-08,pid5667203-04,pid5667207-03,pid58917-02,pid6100022-02,pid6100022-05,pid610003b-12,pid9048b-12,pid9049b-08,pid9050b-08,pid9054b-08,pid9055b-08,pid9058b-08,pid9059b-12,pid9060b-06,pid9061b-05,pid9062b-11,pid9063b-12,pid9064-19,pid9065-24,pid9066b-08,pid9068-17,pid9069-08,pid9070b-20,pid9072b-12,pid9073b-12,pid9074g-08,pid9075b-08,pid9079-07,pid9089-03,pid9090-19,pid9093b-14,pid9094b-08,pid9099b-12,pid9101c-02,pid9103-18,pid9104b-08,pid9111b-10,pid9118b-12,pid9119-12,pid9129-22,pid9133-08,pid9138b-08,pid9139b-08,pid9149-13,pid9153b-08,pid9157-11,pid9166l-02,pid9170b-08,pid9174b-08,pid917506-06,pid9179-10,pid918807-13,pid918821-10,pid918824-06,pid9192b-08
112,38,1,0.75008761,0.59863537,0.64222405,0.35536846,0.6841724,0.57761136,0.71127108,0.46319503,0.39817099,0.38331385,0.65720606,0.45636312,0.5675857,0.47002857,0.48283597,0.37019928,0.48572335,0.39732866,0.5555745,0.52906447,0.8708528,0.56949481,0.55515158,0.42513929,0.47206288,0.39446047,0.53416445,0.41704047,0.71763684,0.59338858,0.43510304,0.48923348,0.78463023,0.38701628,0.63006536,0.46139179999999996,0.57331555,0.5092838,0.62202535,0.65151323,0.50247732,0.39409618,0.65037476,0.52362739,0.53749138,0.38524995,0.46839982,0.50908386,0.62864643,0.69626432,0.36415991,0.56485333,0.24514450000000002,0.56412782,0.31314364,0.597921
113,38,2,0.70181356,0.59580711,0.65831137,0.33928962,0.69549316,0.54690362,0.76378044,0.39447373,0.42406242,0.38205520000000004,0.70619386,0.4949095,0.5740055000000001,0.51310903,0.4021697,0.38772645,0.46044593,0.40008241,0.55429594,0.54986818,0.85434643,0.50437006,0.49223679,0.36600706,0.48980971,0.39579917,0.54179157,0.43705283,0.6951826,0.55973202,0.38927449999999997,0.43873128,0.7271866,0.42445485,0.62217865,0.47319987,0.5796231,0.47549955,0.58904885,0.58857143,0.41321387,0.40153443,0.64817031,0.52062139,0.51314415,0.36689699,0.44433137,0.48490548,0.66321922,0.67574986,0.37000468,0.61400998,0.26761802,0.56265412,0.30486462,0.56502426
114,39,0,0.67935868,0.60244644,0.65549423,0.33636524,0.71881427,0.53013348,0.80954109,0.38964462,0.45255474,0.37932213,0.75137418,0.53561463,0.55182129,0.5258451,0.40489352,0.39331975,0.42027408,0.40730669,0.55202012,0.55972677,0.84745809,0.46252906,0.44903728,0.29057504,0.49798676,0.39286233,0.54616193,0.47258573,0.66537344,0.5704866,0.33118057,0.4173304,0.67756821,0.46427365,0.59807656,0.49530346,0.57041563,0.46274119,0.55923465,0.54184127,0.34051926,0.39769835,0.61892675,0.49882788,0.49721155,0.36432349,0.44289957,0.46571013,0.68739931,0.66338847,0.36129988,0.66473161,0.28740801,0.547297,0.29529142,0.57995149
115,39,1,0.66414053,0.61871597,0.62544481,0.34532569,0.7399534999999999,0.5336721999999999,0.84013526,0.43079408,0.5040943,0.37089814,0.77912589,0.56000189,0.52092306,0.52244088,0.45876227,0.39762228,0.39895263,0.40291856,0.53282475,0.56277063,0.84107356,0.47133891,0.42680254,0.26033146,0.51124517,0.38328387,0.55038521,0.52428174,0.63869499,0.59575987,0.31808013,0.44172687,0.65025879,0.48806818,0.57017118,0.5143755999999999,0.53966956,0.47304127,0.53654485,0.51889947,0.29435996,0.38513286,0.56008692,0.48497559999999995,0.48394916,0.36472538,0.45939486,0.46419777,0.69701525,0.66777859,0.34201216,0.71220289,0.29175193,0.54111768,0.29107848,0.60199584
116,39,2,0.64885229,0.6324825,0.56841021,0.35126809999999997,0.75337566,0.55564178,0.85578067,0.48226492,0.54788992,0.35949834,0.79226438,0.56663839,0.49849735,0.50376131,0.52650377,0.39464825,0.39254826,0.38678753,0.50790147,0.54194296,0.85594944,0.50037192,0.41648914,0.29172776,0.52405543,0.37060252,0.54070598,0.5767439,0.62296654,0.61935825,0.3465257,0.47587665,0.65217124,0.48756143,0.53384998,0.53152844,0.49323638,0.49126554,0.51937984,0.50539683,0.29940613,0.36169536,0.50985073,0.494947,0.47668736,0.36936473,0.47967672,0.47895298,0.689334,0.68048537,0.31308448,0.74752879,0.2764764,0.5502517,0.29080312,0.62914068
117,40,0,0.6230594,0.62794315,0.49604613,0.33683356,0.7694894,0.55523048,0.87445938,0.5004506,0.58707945,0.34395397,0.79588417,0.55762632,0.49265446,0.48059832,0.55015689,0.39101751,0.39563143,0.36714737,0.47990965,0.51206359,0.88353943,0.50682628,0.3991397,0.28588329,0.5381481,0.35630228,0.51005743,0.62372567,0.59230354,0.63295134,0.36988432,0.50171806,0.66342662,0.45975123,0.51892312,0.542415,0.47659409999999996,0.482071,0.47696567,0.49320635,0.31511677,0.33917478,0.45318385,0.52022881,0.46482412,0.36138335,0.48540392,0.48723219,0.67679804,0.6754680999999999,0.29069514,0.78411204,0.25860707,0.54765448,0.28617715,0.66254331
118,40,1,0.5750219,0.57054373,0.40374794,0.30732966,0.79094161,0.48842929999999996,0.88831964,0.48489203,0.59462203,0.32415715,0.78314788,0.51664781,0.47027571,0.45819711,0.52741839,0.38312198,0.39000918,0.34894932,0.45922264,0.47432292,0.88794541,0.48282194,0.35327735,0.26094826,0.55701875,0.33681327,0.45799132,0.64324992,0.50793912,0.6421279999999999,0.37261166,0.44375329999999996,0.64609176,0.42853962,0.49962029,0.52143629,0.48397728,0.43622193,0.44609327,0.47771429,0.30242697,0.31474551,0.38310134,0.54806797,0.42729333,0.32945075,0.45515862,0.48070771,0.65053222,0.63783857,0.27387781,0.8073861999999999,0.24194041,0.50439921,0.26561726,0.66827443
119,40,2,0.48558787,0.49125362,0.31974465,0.24254597,0.77858356,0.41796523,0.8681896000000001,0.39119197,0.54059904,0.28811472,0.73689503,0.44551282,0.41855504,0.45158705,0.47320248,0.37121075,0.36458440000000003,0.35480703,0.40202012,0.41910202,0.85681048,0.41355958,0.29192954,0.24258572,0.57114589,0.30116643,0.42192884,0.61909175,0.44018694,0.67132405,0.34583621,0.32121586,0.59298184,0.43253993,0.47704326,0.47496028,0.49286636,0.38288814,0.45938231,0.42653968,0.2578353,0.31010479,0.35678025,0.55907128,0.38106217,0.28211239,0.38957981,0.44735822,0.61414701,0.54561898,0.23919888,0.78360375,0.22824448,0.44385351,0.26558972,0.64751906
120,41,0,0.42317330000000003,0.42378562,0.29184514,0.22798655,0.72505589,0.36736769,0.82433021,0.27756334,0.42080711,0.24657916,0.67891138,0.38867836,0.3090159,0.43037613,0.45477001,0.36171498,0.31650061,0.36201071,0.3353222,0.36305025,0.79498031,0.36423369,0.24855592,0.22873292,0.55439189,0.25798551,0.40591119,0.55025641,0.42556697,0.69743477,0.29688194,0.27723348,0.53566102,0.47908477,0.45657018,0.44481093,0.47820325,0.35691135,0.49899102,0.36022857,0.2325129,0.31515719,0.36289601,0.55031126,0.3686373,0.23834873,0.33242613,0.40501212,0.56777186,0.47363207,0.18174096,0.72833429,0.21703464,0.36528781,0.28433226,0.66088011
121,41,1,0.44004731,0.34826416,0.28018122,0.23668682,0.5904944999999999,0.33132857,0.77343183,0.23290257,0.32735129,0.22244898,0.57232873,0.33536953,0.23975314,0.38941438,0.47844983,0.35806159,0.2689269,0.34362038,0.26922946,0.35459775,0.73153797,0.36520223,0.26692954,0.26832968,0.458639,0.24032295,0.41115702,0.43701576,0.44166991,0.71766573,0.240642,0.32987665,0.44442495,0.56438882,0.41452225,0.43748967,0.42306170000000004,0.34926183,0.55017842,0.31641905,0.24365796,0.32729229,0.3804749,0.53787224,0.36711991,0.1979271,0.30690222,0.39607368,0.51195339,0.41849664,0.13255143,0.65231872,0.20321307,0.34846429,0.31258375,0.6985446999999999
122,41,2,0.47152619999999995,0.29489499999999996,0.27760297,0.24702099,0.50975588,0.33123545,0.75616092,0.25297568,0.33836731,0.22923672,0.48721679,0.30804109999999996,0.24440867,0.42869386,0.53121036,0.3915308,0.27177203,0.3149224,0.30372486,0.39916114,0.69881836,0.42052534,0.30091151,0.40134686,0.39255378,0.25715531,0.42560583,0.38882916,0.47895383,0.7265074,0.2981307,0.41660793,0.39703483,0.63154177,0.35920946,0.43276136,0.35705189,0.38264781,0.59158361,0.31781587,0.28267709999999996,0.33703219,0.38881401,0.54813527,0.3618386,0.20385673,0.33407093,0.43883665,0.5056099000000001,0.43837484,0.13886378,0.61731384,0.18943637,0.40738309,0.34120239,0.73035343
123,42,0,0.47202558,0.26807608,0.29140033,0.23229506,0.48928731,0.32518237,0.71675713,0.2917361,0.37777498,0.23483772,0.40527551,0.30594834,0.26056215,0.45630059,0.54740637,0.3908439,0.29478242,0.29305727,0.36099557,0.430886,0.65789136,0.4416318,0.33073535,0.50887287,0.35588803,0.26106764,0.41539431,0.3653321,0.50967674,0.71469499,0.37738451,0.45934802,0.35968067,0.68840602,0.31355120000000003,0.40671115,0.35225884,0.48144613,0.59053771,0.3229672,0.30780497,0.31555951,0.37949865,0.55134317,0.32446546,0.26782768,0.3728242,0.47764421,0.50601266,0.44514634,0.16622506,0.59177914,0.158993,0.45227986,0.34326755,0.73430353
124,42,1,0.43295076,0.34653185,0.26117792,0.16611683,0.44991505,0.26942418,0.64294215,0.33488352,0.43084989999999995,0.18227996,0.35436386,0.28472851,0.23566109999999998,0.44150135,0.49074705,0.34762983,0.30284173,0.2675594,0.34618991,0.38541184,0.52486947,0.40901131,0.35150553,0.53662902,0.32083563,0.19328158,0.40771817,0.34663577,0.44845562,0.6353579,0.46452923,0.38758590000000004,0.25277656,0.63305436,0.21006536,0.36179854,0.32023062,0.43774634,0.39891719,0.34545185,0.22872541,0.16955464,0.25486553,0.52893276,0.27688442,0.31027286,0.3453715,0.43938924,0.42102992,0.50158153,0.13249688,0.53638929,0.11129959,0.46871671,0.28403855,0.6953569
125,42,2,0.42316453,0.43088454,0.21605437,0.12401003,0.45357239,0.28904237,0.63076543,0.35787281,0.44837654,0.23220354,0.37091433,0.26937217,0.26826994,0.39246151,0.46609921,0.32943086,0.30570952,0.29483587,0.23872315,0.36002237,0.41937345,0.3823338,0.32690496,0.52411094,0.38021925,0.24063427,0.44820703,0.39034909,0.45068756,0.67051305,0.48916724,0.30474009,0.24459163,0.5235257999999999,0.2806287,0.37308548,0.27818604,0.48613609999999996,0.40114433,0.43754497,0.20815168,0.19337575,0.30401839,0.52652123,0.28567347,0.30693788,0.24642346,0.38579738,0.37143268,0.56969642,0.21114401,0.54758497,0.14198528,0.47759539,0.26661771,0.68190575
126,43,0,0.40732434,0.45384289,0.23663921,0.15971651,0.46408835,0.32877542,0.63597573,0.36162217,0.48429398,0.28324193,0.40029495,0.31116139,0.30219359999999995,0.38976353,0.46341545,0.34923007,0.32677027,0.30096827,0.29922434,0.38021091,0.42902812,0.42110646,0.31368292,0.49385725,0.42872311,0.29224176,0.45228323,0.45730615,0.46361485,0.74163434,0.46942465,0.33719824,0.27925257,0.46698403,0.39714286,0.40300604,0.34883401,0.61119962,0.52158238,0.50692063,0.26073026,0.25589446,0.39109404,0.51827716,0.32199231,0.29557921,0.26876427,0.34862821,0.39050633,0.6024541,0.29769327,0.5528550999999999,0.18976844,0.48203108,0.27644791,0.69111573
127,43,1,0.39629402,0.45158029,0.26656507,0.18765936,0.47514978,0.35574267,0.62651302,0.35189594,0.5280895999999999,0.31469028,0.43051347,0.34843514,0.32617562,0.41160927,0.45526404,0.36182065,0.33472756,0.29840681,0.35407433,0.40543261,0.46509114,0.48175267,0.32215281,0.47335106,0.4357005,0.32887445,0.44353551,0.51728761,0.46385452,0.76428068,0.45797901,0.36772687,0.32114221,0.4574094,0.45040772,0.41266603,0.40505981,0.65925977,0.60035684,0.53718519,0.30503587,0.31388473,0.44139321,0.51815378,0.34244753,0.28352253,0.30505627,0.34249152,0.42421605,0.59682785,0.33534913,0.53255039,0.21357925,0.49092435,0.28629647,0.70693001
128,43,2,0.38971439,0.42129675,0.29469522,0.21136655,0.48059555,0.37189974,0.59037474,0.33206938,0.56384764,0.32027331,0.44941011,0.37398190000000003,0.33582881,0.43001904,0.43090994,0.35036232,0.33367339,0.29281005,0.39876406,0.41044179999999997,0.50088852,0.52370215,0.33219992,0.45021588,0.41212079,0.33848405,0.42218098,0.55029348,0.44014201,0.74337976,0.47952961,0.37923348,0.34799544,0.45498311,0.45571117,0.41108993,0.44196713,0.66137472,0.64429679,0.53206349,0.33768151,0.34549027,0.45385778,0.50226011,0.34553158,0.26593104,0.32014342,0.36137664,0.45531502,0.56681512,0.35165991,0.48239055,0.22324538,0.49159554,0.28949059,0.71878032
129,44,0,0.38326616,0.36939122,0.29819605,0.22380293,0.45992131,0.35481918,0.5186787,0.29858017,0.57655005,0.29633192,0.44843143,0.38176848,0.31508687,0.40964133,0.38798318,0.29432367,0.32891262,0.2812045,0.42401125,0.39226652,0.5345333000000001,0.52756857,0.32458009,0.42717170000000004,0.33664506,0.31168926,0.37688052,0.52978684,0.39006561,0.68021862,0.51644833,0.36738326,0.35551364,0.42885442,0.40880797,0.39755323,0.45671629,0.61069835,0.63709856,0.46738624,0.3446958,0.34366579,0.41688606,0.45097863,0.33405262,0.24034407,0.30512726,0.38800776,0.45710587,0.50341756,0.34091334,0.39689143,0.22102854,0.45066025,0.28577329,0.6961885
130,44,1,0.36348344,0.29508591,0.26182043,0.22041024,0.42190825,0.28818873,0.43036487,0.25301819,0.55919121,0.24882676,0.42153774,0.36293363,0.25740927,0.3628551,0.32002136,0.21639493,0.31159248,0.25401044,0.42552847,0.34622513,0.55831272,0.48043546,0.28412536,0.39386432,0.22672366,0.26304975,0.31739739,0.45337658,0.29298361,0.58271333,0.5452463000000001,0.32634361,0.34538995,0.37763359999999996,0.31738562,0.37197331,0.44361931,0.51802513,0.58189984,0.34229418,0.33190301,0.3165887,0.35732821,0.37654646,0.30958715,0.21795107,0.27429031,0.40182259,0.42131761,0.39914561,0.29591646,0.29879215,0.20976485,0.36922740000000004,0.27110601,0.63239085
131,44,2,0.32275276,0.20309694,0.1960626,0.1963284,0.37202003,0.20261524,0.3307306,0.18790172,0.5303549,0.1783152,0.38618448,0.30162142,0.16388945,0.30474528,0.26240737,0.16388134,0.26617245,0.22610218,0.39895159,0.26072541,0.55845012,0.37986983,0.22979312,0.34242697,0.14983453,0.1923061,0.23571929,0.3484152,0.24482459,0.48706805,0.52642304,0.26444053,0.31176419,0.31358262,0.24728291,0.32014617,0.38959642,0.37554762,0.47926664,0.19441693,0.2917625,0.27365269,0.27423947,0.30258539,0.27335698,0.20819291,0.230082,0.38818226,0.36116226,0.33329395,0.21776808,0.20485279999999997,0.19308024,0.29384986,0.23071134,0.48338877
132,45,0,0.26839846,0.14752174,0.15630972,0.14442860000000002,0.27923634,0.17643179,0.19954428,0.11168169,0.49413541,0.14715454,0.36283684,0.23108974,0.095230429,0.28263768,0.19049336,0.15396286,0.22505979,0.16424255,0.3246761,0.20290006,0.55587616,0.23270572,0.18821179999999998,0.21980444,0.1578668,0.1663415,0.18641967,0.28278653,0.26008868,0.40620592,0.43883398,0.15461674,0.20582507,0.22374846,0.23097417,0.32535113,0.22395663,0.18301174,0.2941922,0.16447831,0.23224972,0.20671781,0.16394155,0.23663283,0.26258745,0.21478531,0.16788744,0.37593795,0.31170167,0.24154699,0.12669888,0.12717326,0.17511219,0.26750565,0.19130794,0.2229799
133,45,1,0.26612055,0.1567065,0.20986820000000003,0.13748712,0.29010999,0.21332454,0.24343270000000003,0.12348239999999998,0.48947898,0.20873865,0.37001609,0.25444005,0.13025424,0.29601651,0.25325456,0.17755133,0.25357908,0.14924461,0.34774974,0.25026764,0.58113035,0.19253061,0.24577018,0.23159449,0.19617347,0.21832258,0.22641126,0.30465246,0.31429941,0.46081629,0.36448326,0.22513656,0.22802877,0.26377457,0.29901027,0.37727359,0.21980897,0.20694225,0.29858496,0.25506032,0.27053654,0.24318862,0.17436543,0.23842746,0.28734851,0.2598745,0.18838229999999997,0.38158022,0.34170023,0.26715143,0.13791303,0.17509129,0.17684437,0.30748523,0.22445158,0.2359113
134,45,2,0.27046609,0.16030545,0.25170511,0.14127528,0.312519,0.25377153,0.35753679,0.14382758,0.50612467,0.27172525,0.37971578,0.32352941,0.17974106,0.30997461,0.32932773,0.20538949,0.28197368,0.20200522,0.37973065,0.30250859,0.61222863,0.26263753,0.33755633,0.25696432,0.23948566,0.26313277,0.26928842,0.34019771,0.34332964,0.5210067,0.32331265,0.30466079,0.28238442,0.29270577,0.3568254,0.38648872,0.29403666,0.28673350000000003,0.36553464,0.33202963,0.30105386,0.27495322,0.24703029999999998,0.25944703,0.31309489,0.26866671,0.22946668,0.38439166,0.39440449,0.30981640000000005,0.17671446,0.26733190000000007,0.18209478,0.33840374,0.23271225,0.28444213
135,46,0,0.26920449,0.1760164,0.26692751,0.15480439999999998,0.33247787,0.28967872,0.44389132,0.17123788,0.53348435,0.33354311,0.39975868,0.37317119,0.21618703,0.33394699,0.36686695,0.24179499,0.32259893,0.25901662,0.40580464,0.36047775,0.60589906,0.33018751,0.39151987,0.2648412,0.29358798,0.30462215,0.34338143,0.38864998,0.35850385,0.60167489,0.32797058,0.363163,0.3381437,0.3310734,0.41556800000000005,0.39714013,0.39398503,0.36320126,0.41460564,0.40680635,0.34689277,0.29354416,0.30886817,0.28894622,0.33340231,0.28006064,0.28098782,0.39103248,0.46605293,0.34021087,0.22311409,0.33049317,0.18310896,0.35667177,0.24711335,0.33386694
136,46,1,0.26454354,0.20112423,0.27070016,0.17436959,0.34949477,0.33470433,0.50529738,0.2025931,0.56535783,0.40641014,0.40787639,0.39918929,0.25955591,0.36217267,0.39950598,0.29882246,0.35535757,0.30455981,0.45178145,0.39333706,0.59694055,0.39432822,0.41582343,0.27980626,0.34389823,0.35605322,0.39402577,0.44527649,0.38118278,0.69002116,0.35647744,0.42276652,0.37476094,0.37007064,0.45327109,0.41747696,0.50104982,0.43993683,0.46441491,0.50992593,0.38721637,0.32848054,0.38079612,0.34388425,0.33661444,0.29032645,0.34188075,0.39886573,0.52679804,0.37661334,0.26395729,0.38043899999999997,0.19053132,0.38918801,0.29567692,0.35497574
137,46,2,0.26301034,0.23063706,0.27105437,0.19881568,0.36537602,0.39300792,0.54683463,0.25124979,0.5898817,0.49070395,0.39854538,0.42026772,0.32733615,0.39238216,0.40785767,0.35,0.37605559,0.32180332,0.52317593,0.40942718,0.58735916,0.46229661,0.41950020000000005,0.29747111,0.37729592,0.43341774,0.41738339,0.50037071,0.4271548,0.77739774,0.39456064,0.48765639,0.39794719,0.41399724,0.48240896,0.43378456,0.6053954,0.5269038,0.50361757,0.61121693,0.42393556,0.38619948,0.48770549,0.41412147,0.31286826,0.28845096,0.40996817,0.41005332,0.56657796,0.40919833,0.31585879,0.41287570000000007,0.20851732,0.45560662,0.30943552,0.34558559
138,47,0,0.26468372,0.24222584,0.25649094,0.20438344,0.36167397,0.4310492,0.52541291,0.3008842,0.59219733,0.50024274,0.38271886,0.40246983,0.35024485,0.40219806,0.37429067,0.37514342,0.37674703,0.30137344,0.5475196,0.39108413,0.56341486,0.48607624,0.3943773,0.29630828,0.38472835,0.46293145,0.41011346,0.53129441,0.46749453,0.79524859,0.37392936,0.50764758,0.40736029,0.43355344,0.49054466,0.42713696,0.64522847,0.5500515,0.510016,0.66874074,0.44661472,0.42214633,0.50998299,0.45487073,0.28240221,0.27879151,0.44453253,0.41806108,0.57548907,0.41154336,0.32736128,0.39562071,0.20493628,0.5116145000000001,0.30525929,0.2930492
139,47,1,0.25634309,0.24197836,0.23895387,0.20357169,0.34792989,0.44711315,0.47998607,0.33612481,0.57618928,0.47578891,0.37021719,0.38676471,0.34903736,0.38766069,0.3530743,0.37062953,0.36676075,0.27633567,0.53851006,0.37312455,0.51886965,0.46889044,0.35899222,0.28288017,0.37834391,0.45229447,0.37787505,0.5221625,0.46798886,0.77074224,0.33136444,0.49892511,0.40550926,0.42312654,0.47638344,0.40340642,0.63932536,0.5408913000000001,0.49943399,0.66687831,0.44690078,0.43748129,0.50793601,0.45123661,0.25158144,0.27329902,0.44918293,0.41556956,0.56413982,0.39553718,0.32845231,0.35871644,0.19834859,0.5309331,0.28897659,0.23154539
140,47,2,0.23766427,0.23411582,0.2307743,0.2037382,0.34467495,0.44771845,0.42643174,0.36177521,0.51875996,0.43755282,0.377135,0.37834653,0.34518682,0.35440406,0.33964884,0.34856582,0.34186872,0.24566679999999996,0.49223491,0.34771111,0.48284327,0.42486440000000003,0.28279394,0.26510409999999995,0.36248621,0.42340342,0.30329878,0.48550509999999997,0.44683783,0.6850141,0.27822723,0.46699559,0.39613124,0.38839834,0.43979458,0.35277407,0.59250495,0.50275355,0.47575981,0.5975873,0.43043493,0.43980165,0.51927316,0.42073916,0.1998522,0.27532257,0.43029736,0.41023752,0.53370972,0.36180694,0.31168173,0.31531146,0.18686053,0.53871015,0.26972006,0.18995842
141,48,0,0.21839846,0.2189988,0.25483526,0.20185453,0.36746848,0.43423871,0.41056863,0.35182792,0.47342059,0.39877731,0.41111409,0.3893948,0.34996981,0.33860498,0.3367381,0.31837258,0.32389114,0.23328526,0.44630072,0.34402013,0.45016946,0.40475748,0.23355182,0.26247509999999996,0.33967181,0.39380669,0.27196386,0.44082175,0.39652177,0.59735543,0.25555045,0.42708370000000007,0.38377928,0.35543612,0.39608466,0.32380044,0.51230531,0.43915402,0.43930109999999994,0.51500529,0.41711579,0.43299027,0.5374315,0.35870114,0.18022465,0.28254953,0.39769729,0.41700436,0.5021145,0.34890929,0.27754832,0.30053103,0.17338898,0.55298023,0.25656723,0.18903673
142,48,1,0.20846329,0.16929223,0.28677924,0.19422619,0.39771975,0.39510321,0.41039447,0.31483591,0.45705177,0.34991459,0.44693659,0.40918175,0.34145033,0.3236153,0.33525603,0.27533213,0.29626733,0.23481665,0.41357825,0.33764479999999997,0.40370065,0.38112506,0.20739451,0.268178,0.30626034,0.3417426,0.25693374,0.38515292,0.32345187,0.49286848,0.23215353,0.37191189,0.34415300000000004,0.30324785,0.35858077,0.31576740000000003,0.36388435,0.34277965,0.37796235,0.40517672,0.39931116,0.40921594,0.5015935,0.29004543,0.18100305,0.29675668,0.35589109,0.42125061,0.47379891,0.33616615,0.23492829999999998,0.2886933,0.14296356,0.56093237,0.21995411,0.22046431
143,48,2,0.21248467,0.14852577,0.3012603,0.18922041,0.42348207,0.32495732,0.42628661,0.22795443,0.48294319999999996,0.31745932,0.46979488,0.42082391,0.30015429,0.32862244,0.34703919,0.22613979,0.26047086,0.22779838,0.37430958,0.32842534,0.35991573,0.34504107,0.19707087,0.26256609999999997,0.25523993,0.30857599,0.25975627,0.33330244,0.31919770000000003,0.44088505,0.22576419,0.26982379,0.30318449,0.28482801,0.34946779,0.30816015,0.22392221,0.25688388,0.29958164,0.31831958,0.35298022,0.37516841,0.45492851,0.29365711,0.23248596,0.31518720000000006,0.27653859,0.41274842,0.46072353,0.35358117,0.20905549,0.28993727,0.10297972,0.55232363,0.22171638,0.24
144,49,0,0.23422989,0.20101817,0.33577429999999997,0.20114685,0.46951623,0.28784728,0.48538504,0.16417276,0.53534693,0.36526117,0.49253251,0.44335407,0.29130609999999996,0.38842247,0.36429668,0.2169535,0.27171535,0.20046697,0.38833958,0.33822801,0.38108455,0.31428018,0.24718353,0.27587288,0.22143547,0.34065295,0.27505953,0.35674390000000006,0.33088169,0.43491714,0.26875814,0.22639648,0.28120888,0.33912009,0.37139745,0.34234509,0.23891231,0.25916363,0.33042943,0.26551111,0.33131944,0.383561,0.43344461,0.33696371,0.3032417,0.33478813,0.22447313,0.40470189,0.46761364,0.41011634,0.25748909,0.33369003,0.089768444,0.55268841,0.2621386,0.24260568
145,49,1,0.26895917,0.25416814,0.38569193,0.22542643,0.50928195,0.29189818,0.55381556,0.17898317,0.60062086,0.41184033,0.52838852,0.47719646,0.31618032,0.45033328,0.40418586,0.2524381,0.28040943,0.22784645,0.45989601,0.3594152,0.43927819,0.33977995,0.32068824,0.30938249,0.24158853,0.39778128,0.31804174,0.41985171,0.35555289,0.5058444999999999,0.32211752,0.22748018,0.27380472,0.39606112,0.42036726,0.38725771,0.31648739,0.37651583,0.40497108,0.27343915,0.32649068,0.42725487,0.44587139,0.36897538,0.36084343,0.34417965,0.23131264,0.40275327,0.5085515,0.48026722,0.30123909,0.39884432,0.09909352,0.57419567,0.30087196,0.29357588
146,49,2,0.29501489,0.29555257,0.45040362,0.23756101,0.51764285,0.33248487,0.65131636,0.24241626,0.66529071,0.44864695,0.5481834,0.50606146,0.35363923,0.48662911,0.43907470000000004,0.29761473,0.30096009,0.28726137,0.48571429,0.3886794,0.47607401,0.38136526,0.38333675,0.36310505,0.29971732,0.43882443,0.37678947,0.50363917,0.37447197,0.60060825,0.38819428,0.25802643,0.3090622,0.42602887,0.49070028,0.42659040000000004,0.39789175,0.47186019,0.46005906,0.34754286,0.34066802,0.46911490000000006,0.46489261,0.36448881,0.42527343,0.35162519,0.28120082,0.38719341,0.56502445,0.54244683,0.35225218,0.50676155,0.13839526,0.59519953,0.34326755,0.33221067
147,50,0,0.31842474,0.34793891,0.49808896,0.25008065,0.50455155,0.39618966,0.70971815,0.29702432,0.67294236,0.49238515,0.56585333,0.52506599,0.38214262,0.48616093,0.46597904,0.35337409,0.33587241,0.33391704,0.50006819,0.42526963,0.52811212,0.43212459,0.43025399,0.39587652,0.34989658,0.45949648,0.45767615,0.58450417,0.40147997,0.6769658000000001,0.44028959,0.2921674,0.37331345,0.46107955,0.54107065,0.43276136,0.48132691,0.53853602,0.49458595,0.43225397,0.36864509,0.50041168,0.5020029,0.36156133,0.47708149,0.3553691,0.33520690000000003,0.3746001,0.62411536,0.56523359,0.38594919,0.59034791,0.16463831,0.60647115,0.38535108,0.37261261
148,50,1,0.33187314,0.41609984,0.5277430000000001,0.26467129,0.48740052,0.44178954,0.74791733,0.34586805,0.65307492,0.53131349,0.58271216,0.54015837,0.41006239,0.45910967,0.49905868,0.41010719,0.38257331,0.36109051,0.5146778000000001,0.46042982,0.57547861,0.48747094,0.45832651,0.44301647,0.39217457,0.48153837,0.49637904,0.63917207,0.43009078,0.74181946,0.48870758,0.3190837,0.43322221,0.49503993,0.57573607,0.43256435,0.57766113,0.58325894,0.49507813,0.52706878,0.38576316,0.52703967,0.55119985,0.37953003,0.50864125,0.35295072,0.38237348,0.37523994,0.66916715,0.57407744,0.40504988,0.64530972,0.19098905,0.62434523,0.44490133,0.39553015
149,50,2,0.3384703,0.46262462,0.55109555,0.27787779999999995,0.46638648,0.47862797,0.77899045,0.39343649,0.55663227,0.56545896,0.60374045,0.5424868,0.44367076,0.4189097,0.47012484,0.47538496,0.46798381,0.36683835,0.52056768,0.48017896,0.62319318,0.53295366,0.46667349,0.48713308,0.42196635,0.50750296,0.50719989,0.68038307,0.46692531,0.7925951999999999,0.54255727,0.3094185,0.47822616,0.52476966,0.59693744,0.44632348,0.65802427,0.6187942,0.46228621,0.61701587,0.4025494,0.55951534,0.63714808,0.41109304,0.53129372,0.34963689,0.41984877,0.38295686,0.69614499,0.56502454,0.41935786,0.6966199000000001,0.21722312,0.63922084,0.49558513,0.39803881
