,,pid1263-15,pid52932-08,pid6100021-11,pid9048-15,pid9049-15,pid9050-15,pid9054-15,pid9055-15,pid9058-15,pid9059-15,pid9060-15,pid9061-15,pid9062-15,pid9063-15,pid9065-10,pid9066-15,pid9067-15,pid9068-10,pid9070-23,pid9072-15,pid9074f-15,pid9075-15,pid9078-07,pid9081-03,pid9088-10,pid9089-08,pid9091-22,pid9093-15,pid9094-15,pid9098-02,pid9099-15,pid9100b-11,pid9101-15,pid9104-15,pid9105-15,pid9111-15,pid9116-06,pid9118-15,pid9126-03,pid9128-11,pid9137-09,pid9138-15,pid9139-15,pid9153-15,pid915410b-22,pid9161-13,pid9166e-08,pid9170-15,pid9173-20,pid9174-15,pid917509-04,pid917813-03,pid9179-07,pid9186c-15,pid918904-03,pid9192-15
79,2,72.143673,74.583673,86.583673,90.523673,82.543673,95.603673,66.354558,86.983673,79.123673,87.163673,100.66367,82.123673,82.383673,82.723673,88.917347,84.463673,84.957347,80.843673,70.063673,76.223673,96.583673,78.963673,81.103673,86.943673,80.583673,104.76367,100.20367,85.063673,79.923673,88.017347,83.583673,91.123673,84.323673,78.803673,68.103673,101.28367,80.443673,81.103673,82.043673,82.703673,65.883673,84.523673,73.443673,76.223673,90.403673,88.343673,75.323673,85.103673,82.063673,83.263673,84.083673,80.003673,74.743673,91.003673,96.583673,84.683673
80,0,72.453878,74.893878,86.973878,90.953878,82.853878,95.973878,66.601939,87.381633,79.453878,87.553878,101.13388,82.433878,82.693878,83.053878,89.253878,84.793878,85.293878,81.233878,70.393878,76.533878,96.993878,79.253878,81.453878,87.293878,80.893878,105.15388,100.77388,85.413878,80.233878,88.333878,83.893878,91.433878,84.693878,79.113878,68.353878,101.99388,80.753878,81.413878,82.393878,83.013878,66.193878,84.853878,73.753878,76.533878,90.773878,88.673878,75.753878,85.413878,82.373878,83.613878,84.433878,80.313878,75.053878,91.393878,97.193878,85.033878
80,1,72.730714,75.160714,87.331429,91.291429,83.151429,96.391429,66.851429,87.811429,79.771429,87.891429,101.47143,82.731429,82.971429,83.371429,89.651429,85.111429,85.631429,81.551429,70.660714,76.931429,97.611429,79.531429,81.851429,87.711429,81.231429,105.53143,101.37143,85.691429,80.511429,88.731429,84.171429,91.711429,84.971429,79.411429,68.600714,102.59143,81.011429,81.691429,82.671429,83.271429,66.471429,85.131429,74.020714,76.811429,91.071429,89.031429,76.091429,85.691429,82.791429,83.951429,84.711429,80.591429,75.331429,91.751429,97.531429,85.391429
80,2,73.027755,75.507755,87.747755,91.687755,83.507755,96.807755,67.107755,88.407755,80.127755,88.267755,102.02776,83.055394,83.387755,83.787755,90.067755,85.527755,86.047755,81.967755,70.949252,77.347755,98.347755,79.867755,82.247755,88.367755,81.647755,106.00776,102.06776,86.107755,81.027755,89.147755,84.647755,92.147755,85.367755,79.767755,68.907755,103.34776,81.327755,82.007755,83.087755,83.627755,66.827755,85.587755,74.367755,77.167755,91.547755,89.487755,76.627755,86.087755,83.327755,84.407755,85.028878,80.887755,75.687755,92.187755,98.207755,85.867755
81,0,73.486531,75.926531,88.286531,92.126531,83.946531,97.306531,67.426531,88.926531,80.666531,88.646531,102.60306,83.466531,83.926531,84.286531,90.686531,85.946531,86.526531,82.446531,71.366531,77.826531,98.886531,80.226531,82.726531,88.906531,82.306531,106.52653,102.72653,86.646531,81.546531,89.626531,85.086531,92.766531,85.886531,80.166531,69.226531,103.90653,81.846531,82.434133,83.566531,83.966531,67.286531,86.126531,74.786531,77.526531,92.086531,90.046531,77.183061,86.446531,84.066531,84.946531,85.446531,81.346531,76.046531,92.566531,98.826531,86.503061
81,1,73.899337,76.286224,88.767347,92.507347,84.307347,97.907347,67.727347,89.387347,81.087347,89.087347,103.08735,83.907347,84.367347,84.767347,91.247347,86.587347,86.927347,82.887347,71.727347,78.267347,99.327347,80.535782,83.227347,89.467347,82.867347,106.98735,103.14735,87.044337,82.167347,90.067347,85.447347,93.347347,86.267347,80.562449,69.507347,104.36735,82.287347,82.756224,83.927347,84.287347,67.727347,86.468673,75.287347,77.807347,92.627347,90.547347,77.667347,86.847347,84.607347,85.487347,85.887347,81.741469,76.379337,92.987347,99.267347,86.987347
81,2,74.116735,76.536735,89.036735,92.836735,84.576735,98.176735,67.976735,89.656735,81.376735,89.356735,103.45673,84.176735,84.636735,85.036735,91.596735,86.856735,87.216735,83.196735,71.996735,78.536735,99.676735,80.776735,83.496735,89.736735,83.136735,107.25674,103.49674,87.296735,82.476735,90.396735,85.716735,93.696735,86.576735,80.816735,69.776735,105.03673,82.576735,82.956735,84.176735,84.556735,67.996735,86.736735,75.556735,78.116735,92.956735,90.816735,77.936735,87.116735,84.876735,85.756735,86.156735,81.936735,76.596735,93.256735,99.536735,87.336735
82,0,74.407755,76.827755,89.427755,93.207755,84.907755,98.527755,68.267755,90.107755,81.747755,89.707755,103.84776,84.527755,84.987755,85.427755,91.967755,87.207755,87.567755,83.587755,72.387755,78.875918,100.06776,81.127755,83.847755,90.087755,83.567755,107.68776,103.90775,87.647755,82.927755,90.827755,86.087755,94.087755,86.927755,81.127755,70.087755,105.42776,82.907755,83.287755,84.547755,84.848878,68.227755,87.078878,75.907755,78.487755,93.427755,91.207755,78.30551,87.467755,85.227755,86.087755,86.527755,82.227755,76.887755,93.647755,99.907755,87.887755
82,1,74.71398,77.137959,89.73398,93.573878,85.197959,98.957959,68.497959,90.417959,82.057959,90.037959,104.19796,84.817959,85.297959,85.757959,92.277959,87.517959,87.86398,83.877959,72.69398,79.15398,100.39796,81.417959,84.157959,90.437959,83.877959,108.10592,104.24592,87.957959,83.237959,91.157959,86.417959,94.397959,87.23398,81.437959,70.297959,105.71796,83.177959,83.52398,84.857959,85.157959,68.537959,87.305986,76.152653,78.777959,93.737959,91.537959,78.617959,87.737959,85.537959,86.397959,86.83398,82.50398,77.17398,93.957959,100.19796,88.377959
82,2,74.98898,77.48898,90.06898,93.94898,85.52898,99.30898,68.76898,90.74898,82.37949,90.40898,104.56898,85.16898,85.64898,86.10898,92.62898,87.84898,88.16898,84.22898,72.96898,79.44898,100.74898,81.70898,84.46898,90.88898,84.14898,108.46898,104.68898,88.30898,83.54898,91.48898,86.74898,94.72898,87.52898,81.78898,70.64898,106.10898,83.50898,83.82898,85.12898,85.44898,68.76898,87.64898,76.42966,79.08898,94.08898,91.88898,78.94898,88.08898,85.88898,86.70898,87.14898,82.82898,77.48898,94.28898,100.52898,88.72898
83,0,75.340816,77.720816,90.400816,94.340816,85.880816,99.680816,69.000816,91.200816,82.680816,90.800816,104.94082,85.460816,86.040816,86.440816,93.000816,88.240816,88.520816,84.580816,73.360816,79.700816,101.14082,82.020816,84.820816,91.280816,84.460816,108.86082,105.08082,88.700816,83.880816,91.780816,87.060816,95.065408,87.840816,82.080816,70.900816,106.50082,83.820816,84.140816,85.500816,85.840816,69.100816,87.960816,76.740816,79.420816,94.480816,92.280816,79.340816,88.480816,86.220816,87.060816,87.460816,83.100816,77.797704,94.680816,100.92082,89.060816
83,1,75.577551,77.957551,90.737551,94.697551,86.117551,99.977551,69.19551,91.557551,82.997551,91.117551,105.23755,85.683776,86.277551,86.717551,93.297551,88.537551,88.777551,84.877551,73.577551,79.977551,101.47755,82.257551,85.057551,91.597551,84.697551,109.21755,105.41755,88.997551,84.137551,92.017551,87.317551,95.293776,88.077551,82.317551,71.137551,106.81755,84.077551,84.377551,85.737551,86.157551,69.303776,88.157551,77.017551,79.697551,94.777551,92.537551,79.597551,88.737551,86.497551,87.297551,87.697551,83.337551,77.997551,94.917551,101.23755,89.417551
83,2,75.824082,78.284082,91.104082,95.024082,86.464082,100.30408,69.464082,91.844082,83.384082,91.484082,105.70408,86.004082,86.604082,87.064082,93.684082,88.924082,89.104082,85.244082,73.904082,80.304082,101.96408,82.564082,85.384082,91.924082,84.984082,109.64408,105.80408,89.344082,84.464082,92.384082,87.704082,95.584082,88.404082,82.664082,71.424082,107.30408,84.384082,84.684082,86.104082,86.584082,69.577041,88.504082,77.314694,80.024082,95.164082,92.864082,79.944082,89.124082,86.864082,87.644082,88.104082,83.664082,78.344082,95.244082,101.58408,89.764082
84,0,76.166939,78.626939,91.546939,95.426939,86.846939,100.74694,69.746939,92.206939,83.766939,91.846939,106.22694,86.446939,86.946939,87.463878,94.026939,89.306939,89.466939,85.586939,74.246939,80.686939,102.46694,82.906939,85.806939,92.466939,85.286939,110.20694,106.42694,89.746939,84.966939,92.726939,88.146939,95.977755,88.806939,83.006939,71.766939,107.78388,84.746939,85.026939,86.446939,86.926939,69.906939,88.846939,77.646939,80.366939,95.546939,93.266939,80.306939,89.506939,87.206939,88.046939,88.446939,84.006939,78.686939,95.606939,102.07469,90.246939
84,1,76.353299,78.836599,91.776599,95.656599,87.076599,100.9766,69.916599,92.456599,83.996599,92.076599,106.4566,86.596599,87.176599,87.736599,94.263197,89.536599,89.696599,85.816599,74.456599,80.916599,102.6966,83.136599,86.036599,92.696599,85.496599,110.4366,106.6566,89.976599,85.196599,93.176599,88.376599,96.236599,89.016599,83.236599,71.916599,108.4966,84.976599,85.256599,86.676599,87.136599,70.136599,89.076599,77.876599,80.596599,95.776599,93.496599,80.536599,89.736599,87.436599,88.276599,88.676599,84.196599,78.916599,95.836599,102.3166,90.476599
84,2,76.62898,79.174745,92.24898,96.16898,87.48898,101.62898,70.149745,92.98898,84.34898,92.53949,106.90898,86.842635,87.64898,88.16898,94.74898,90.00898,90.08898,86.26898,74.762993,81.40898,103.16898,83.422993,86.36898,93.18898,85.94898,110.88898,107.22898,90.56898,85.636497,93.64898,88.84898,96.72898,89.40898,83.58898,72.14949,109.26898,85.44898,85.54898,87.16898,87.469854,70.44898,89.40898,78.34898,80.86898,96.24898,93.94898,81.10898,90.084745,87.86898,88.56898,89.024745,84.52898,79.22898,96.34898,102.78898,90.94898
85,0,76.966122,79.566122,92.786122,96.666122,87.962245,102.20612,70.466122,93.626122,84.806122,92.986122,107.41837,87.226122,88.106122,88.646122,95.266122,90.446122,90.506122,86.726122,75.146122,81.866122,103.62612,83.786122,86.806122,93.646122,86.526122,111.36612,107.88225,91.066122,86.006122,94.106122,89.306122,97.266122,89.886122,83.986122,72.486122,110.08612,86.002245,85.978061,87.626122,87.826122,70.846122,89.786122,78.826122,81.246122,96.846122,94.426122,81.766122,90.448061,88.326122,89.006122,89.446122,84.926122,79.706122,96.726122,103.28612,91.446122
85,1,77.293469,79.913469,93.333469,97.093469,88.416939,102.79347,70.793469,94.033469,85.253469,93.453469,107.90041,87.593469,88.473469,89.073469,95.716939,90.853469,91.156939,87.176939,75.513469,82.373469,104.15347,84.153469,87.213469,94.093469,87.033469,111.85347,108.32388,91.453469,86.373469,94.573469,89.693469,97.633469,90.313469,84.353469,72.833469,110.79347,86.473469,86.313469,88.033469,88.193469,71.213469,90.153469,79.273469,81.593469,97.333469,94.833469,82.133469,90.813469,88.753469,89.393469,89.853469,85.293469,80.073469,97.113469,103.69347,91.980408
85,2,77.538367,80.144184,93.578367,97.346735,88.698367,103.05837,70.978367,94.278367,85.478367,93.718367,108.17837,87.846735,88.718367,89.338367,95.978367,91.098367,91.418367,87.458367,75.758367,82.618367,104.43837,84.398367,87.458367,94.438367,87.278367,112.09837,108.63837,91.798367,86.618367,94.818367,89.938367,97.878367,90.558367,84.598367,73.058367,111.20673,86.738367,86.498367,88.278367,88.438367,71.398367,90.418367,79.504184,81.838367,97.578367,95.078367,82.378367,91.138367,88.998367,89.638367,90.118367,85.518367,80.318367,97.358367,103.93837,92.278367
86,0,77.865714,80.487857,94.005714,97.785714,89.065714,103.46571,71.345714,94.745714,85.845714,94.085714,108.64571,88.237857,89.085714,89.765714,96.405714,91.445714,91.805714,87.905714,76.145714,82.985714,104.82571,84.747857,87.825714,94.805714,87.745714,112.54571,109.06571,92.165714,87.045714,95.185714,90.305714,98.237857,90.925714,84.947857,73.365714,111.58571,87.105714,86.845714,88.665714,88.785714,71.745714,90.785714,79.845714,82.205714,98.125714,95.505714,82.745714,91.505714,89.385714,90.005714,90.605714,85.865714,80.677857,97.725714,104.34571,92.765714
86,1,78.241224,80.861224,94.381224,98.161224,89.441224,104.08122,71.641224,95.121224,86.201224,94.461224,109.08122,88.541224,89.461224,90.141224,96.761224,91.821224,92.165612,88.341224,76.521224,83.321224,105.24122,85.121224,88.221224,95.181224,88.201224,112.92122,109.51245,92.541224,87.381224,95.561224,90.701224,98.461224,91.301224,85.261224,73.617806,112.36122,87.401224,87.081224,89.021224,89.101224,72.061224,91.141224,80.141224,82.521224,98.521224,95.881224,83.101224,91.841224,89.761224,90.561224,90.921224,86.221224,80.981224,98.101224,104.72122,93.232449
86,2,78.564898,81.184898,94.764898,98.544898,89.720544,104.4649,71.944898,95.504898,86.584898,94.844898,109.4649,88.884898,89.844898,90.504898,97.104898,92.027449,92.504898,88.724898,76.804898,83.664898,105.6249,85.504898,88.604898,95.564898,88.544898,113.2849,109.9249,92.924898,87.641633,95.944898,90.944898,98.844898,91.684898,85.584898,73.964898,112.7598,87.675816,87.424898,89.344898,89.444898,72.223921,91.524898,80.404898,82.844898,98.904898,96.247449,83.424898,92.224898,90.144898,90.944898,91.247449,86.587449,81.344898,98.484898,105.1049,93.664898
87,0,79.128163,81.582721,95.328163,99.082721,90.188163,105.02816,72.228163,95.988163,87.002721,95.242721,110.06816,89.308163,90.408163,90.968163,97.528163,92.422721,92.842721,89.288163,77.368163,84.068163,106.08908,85.822721,89.128163,96.048163,89.099082,113.76816,110.58816,93.428163,88.128163,96.302721,91.368163,99.388163,92.029082,85.909082,74.248163,113.40816,87.928163,87.709082,89.739082,89.988163,72.648163,92.008163,80.768163,83.228163,99.468163,96.729082,83.829082,92.639082,90.708163,91.508163,91.728163,86.809082,81.802721,98.968163,105.66816,94.169541
87,1,79.512595,82.048163,96.168163,99.688163,90.588163,105.66449,72.888163,96.648163,87.588163,95.728163,110.50633,89.668163,90.808163,91.588163,97.908163,92.968163,93.209082,89.828163,77.756054,84.588163,106.64816,86.248163,89.648163,96.588163,89.748163,114.20816,111.12816,93.908163,88.668163,96.728163,91.788163,100.06816,92.50449,86.299082,74.548163,114.08816,88.328163,88.068163,90.128163,90.368163,73.034541,92.408163,81.20449,83.612595,100.16816,97.208163,84.228163,92.988163,91.208163,92.008163,92.112595,87.208163,82.28449,99.368163,106.60816,94.728163
87,2,79.769082,82.428163,96.568163,100.08816,91.048163,106.22816,73.268163,97.048163,88.108163,96.148163,110.90816,89.968163,91.208163,91.988163,98.328163,93.368163,93.708163,90.388163,78.128163,84.928163,107.02816,86.688163,90.168163,96.988163,90.108163,114.60816,111.60816,94.368163,89.048163,97.168163,92.129388,100.40816,92.908163,86.688163,74.888163,114.58816,88.63477,88.428163,90.548163,90.768163,73.388163,92.848163,81.479541,83.908163,100.58816,97.608163,84.588163,93.508163,91.648163,92.408163,92.408163,87.548163,82.688163,99.768163,106.97636,95.228163
88,0,80.135918,82.975918,97.155918,100.55592,91.715918,106.95592,73.835918,97.615918,88.655918,96.635918,111.49592,90.475918,91.795918,92.575918,98.835918,93.955918,94.215918,91.055918,78.635918,85.435918,107.55592,87.135918,90.815918,97.575918,90.675918,115.19592,112.41592,94.995918,89.515918,97.855918,92.615918,101.01592,93.435918,87.135918,75.255918,115.17592,89.06148,88.795918,91.015918,91.295918,73.939184,93.515918,81.955918,84.335918,101.31592,98.175918,85.095918,94.015918,92.255918,92.715918,92.995918,88.015918,83.275918,100.43592,107.49592,95.815918
88,1,80.713878,83.473878,97.653878,101.05388,92.393878,108.25388,74.253878,98.113878,88.953878,97.193878,112.67388,90.933878,92.293878,93.073878,99.313878,94.673878,94.753878,91.553878,79.133878,86.193878,108.23388,87.713878,91.373878,98.473878,91.493878,115.69388,113.07388,96.513878,90.133878,99.153878,93.573878,101.69388,93.933878,87.630485,75.751939,115.77388,89.420969,89.293878,91.513878,91.833878,74.260969,94.133878,82.473878,84.810431,102.85388,98.673878,85.593878,94.433878,93.473878,93.653878,93.593878,88.513878,83.773878,100.93388,108.87388,96.533878
88,2,81.24449,83.820408,98.18449,101.58449,92.88449,108.78449,74.547449,98.64449,89.48449,97.72449,113.10908,91.68449,92.82449,93.60449,99.98449,95.20449,95.34449,92.719796,79.66449,86.72449,108.76449,88.26449,91.90449,99.450816,92.067959,116.24449,113.94449,97.04449,90.66449,99.68449,93.96449,102.51143,94.74449,88.02449,76.190852,117.18796,89.92449,89.82449,92.04449,92.36449,74.76449,94.896939,83.047959,85.14449,103.38449,99.24449,85.906749,95.02449,94.01898,94.18449,93.91825,88.94449,84.30449,101.66449,109.40449,97.06449
89,0,81.979184,84.399184,99.679184,102.32837,93.559184,109.65918,74.767296,99.679184,90.219184,98.459184,113.43084,92.468367,93.559184,94.519184,100.71918,95.939184,96.090835,93.639184,80.034612,87.459184,109.33918,88.999184,92.779184,100.73918,93.146735,117.01918,115.15755,97.917551,91.419184,100.83918,94.199184,103.27918,95.479184,88.619184,76.619184,118.13918,90.719184,90.339184,92.619184,93.819184,75.339184,96.119184,83.899184,85.845102,104.18837,99.979184,86.599184,95.777551,94.779184,94.919184,94.312653,89.679184,85.039184,103.39918,110.13918,97.799184
89,1,82.458776,84.678776,100.11878,102.85878,94.024388,110.65878,75.338776,100.50755,90.658776,98.878776,113.95878,93.118776,94.138776,95.098776,101.29878,96.838776,96.598776,94.199592,80.398776,88.018776,109.91878,89.458776,93.358776,101.41878,93.858776,117.58755,116.07878,98.638776,91.918776,101.47633,94.678776,103.97878,95.998776,89.198776,77.218776,118.87878,91.198776,90.838776,93.058776,94.418776,75.778776,97.018776,84.458776,86.298776,104.81878,100.59878,87.358776,96.318776,95.658776,95.718776,95.038776,90.218776,85.564388,103.92755,110.82755,98.238776
89,2,82.760816,84.980816,100.44082,103.18082,94.320816,111.04082,75.600816,100.90082,91.000816,99.180816,114.26082,93.440816,94.440816,95.420816,101.68082,97.200816,96.900816,94.460816,80.720816,88.320816,110.20082,89.760816,93.660816,102.10082,94.160816,118.06082,116.52082,98.980816,92.240816,101.82082,94.940816,104.30082,96.340816,89.500816,77.500816,119.22082,91.500816,91.160816,93.300816,94.780816,76.120816,97.760816,84.820816,86.580816,105.16082,100.92082,87.680816,96.720816,95.940816,96.020816,95.462449,90.500816,85.860816,104.28082,111.24082,98.520816
90,0,83.035476,85.15881,100.62411,103.52286,94.602857,111.28214,75.822857,101.14214,91.203214,99.43881,114.51881,93.742857,94.742857,95.676571,101.97143,97.542857,97.162857,94.762857,80.976429,88.542857,110.48286,90.051429,93.942857,102.44286,94.462857,118.48286,116.82286,99.282857,92.502143,102.12286,95.242857,104.59643,96.582857,89.792571,77.604571,119.50286,91.802857,91.462857,93.562857,95.052987,76.342143,98.062857,85.122857,86.842857,105.44286,101.22286,87.982857,97.022857,96.182857,96.275476,95.802857,90.703265,86.162857,104.58286,111.50321,98.724107
90,1,83.279184,85.419184,100.8873,103.83918,94.767837,111.6264,76.065598,101.4464,91.506395,99.799184,114.87918,94.054592,95.159184,95.946395,102.11918,97.999184,97.319184,94.954592,81.119184,88.774592,110.81918,90.226395,94.127296,102.77811,94.627296,118.79918,117.10459,99.504592,92.839184,102.39918,95.484592,104.85918,96.917687,90.034592,77.954592,119.65918,92.006395,91.714592,93.727837,95.259184,76.699184,98.286395,85.339837,87.074592,105.81918,101.48459,88.186395,97.294592,96.399184,96.466395,96.199184,91.007837,86.284324,104.89918,111.82784,99.034592
